"poisson" "fs" "frame" "pts" "X" "Y" "angle"
2 "002_fs1" 4 40 97.5200893672324 15.7325737105671 148.342772362652
2 "002_fs1" 5 1 137.616229923922 -12.9479337366261 148.53595283636
2 "002_fs1" 5 2 136.800353546174 -12.4040843350861 148.53595283636
2 "002_fs1" 5 3 135.984083552265 -11.86350076239 148.53595283636
2 "002_fs1" 5 4 135.167418877689 -11.3260921136495 148.53595283636
2 "002_fs1" 5 5 134.35035845794 -10.7917674839763 148.53595283636
2 "002_fs1" 5 6 133.532901228512 -10.260435968482 148.53595283636
2 "002_fs1" 5 7 132.715046124898 -9.73200666227839 148.53595283636
2 "002_fs1" 5 8 131.896792082591 -9.20638866047707 148.53595283636
2 "002_fs1" 5 9 131.078138037087 -8.68349105818979 148.53595283636
2 "002_fs1" 5 10 130.259082923878 -8.16322295052822 148.53595283636
2 "002_fs1" 5 11 129.439625678458 -7.64549343260401 148.53595283636
2 "002_fs1" 5 12 128.619765236321 -7.13021159952891 148.53595283636
2 "002_fs1" 5 13 127.799500532961 -6.61728654641453 148.53595283636
2 "002_fs1" 5 14 126.978830503871 -6.10662736837264 148.53595283636
2 "002_fs1" 5 15 126.157754084546 -5.59814316051487 148.53595283636
2 "002_fs1" 5 16 125.336270210478 -5.09174301795292 148.53595283636
2 "002_fs1" 5 17 124.514377817163 -4.5873360357985 148.53595283636
2 "002_fs1" 5 18 123.692075840092 -4.08483130916326 148.53595283636
2 "002_fs1" 5 19 122.869363214761 -3.58413793315893 148.53595283636
2 "002_fs1" 5 20 122.046238876663 -3.08516500289716 148.53595283636
2 "002_fs1" 5 21 121.222701761292 -2.58782161348964 148.53595283636
2 "002_fs1" 5 22 120.398750804141 -2.09201686004806 148.53595283636
2 "002_fs1" 5 23 119.574384940704 -1.59765983768412 148.53595283636
2 "002_fs1" 5 24 118.749603106475 -1.10465964150953 148.53595283636
2 "002_fs1" 5 25 117.924404236948 -0.61292536663592 148.53595283636
2 "002_fs1" 5 26 117.098787267616 -0.122366108174987 148.53595283636
2 "002_fs1" 5 27 116.272751133974 0.367109038761527 148.53595283636
2 "002_fs1" 5 28 115.446294771514 0.855590979061986 148.53595283636
2 "002_fs1" 5 29 114.619417115731 1.3431706176147 148.53595283636
2 "002_fs1" 5 30 113.792212647974 1.82993885930799 148.53595283636
2 "002_fs1" 5 31 112.965762839648 2.31598660903012 148.53595283636
2 "002_fs1" 5 32 112.140257188845 2.80140477166944 148.53595283636
2 "002_fs1" 5 33 111.315549366543 3.28628425211426 148.53595283636
2 "002_fs1" 5 34 110.491493043716 3.77071595525288 148.53595283636
2 "002_fs1" 5 35 109.667941891342 4.25479078597365 148.53595283636
2 "002_fs1" 5 36 108.844749580395 4.73859964916485 148.53595283636
2 "002_fs1" 5 37 108.021769781851 5.22223344971479 148.53595283636
2 "002_fs1" 5 38 107.198856166688 5.70578309251178 148.53595283636
2 "002_fs1" 5 39 106.37586240588 6.18933948244418 148.53595283636
2 "002_fs1" 5 40 105.552642170404 6.67299352440023 148.53595283636
2 "002_fs1" 6 1 145.866441251057 -20.9276463317233 146.760953777756
2 "002_fs1" 6 2 145.036604272123 -20.3287143772303 146.760953777756
2 "002_fs1" 6 3 144.206342937727 -19.7336379134103 146.760953777756
2 "002_fs1" 6 4 143.375655932377 -19.1423176251796 146.760953777756
2 "002_fs1" 6 5 142.544541940582 -18.5546541974547 146.760953777756
2 "002_fs1" 6 6 141.712999646849 -17.9705483151519 146.760953777756
2 "002_fs1" 6 7 140.881027735689 -17.3899006631877 146.760953777756
