"poisson" "fs" "frame" "pts" "X" "Y" "d_travelled" "d_cum" "d_tot" "d_travelled_cm" "d_cum_cm" "d_tot_cm" "time" "traitement"
22 "022_fs1" "3" 76 100.920085927578 24.2462102632294 11.1429575415308 14.721227447926 59.7957761930146 0.635148579867254 0.83910996453178 3.40835924300183 0.0249 "amont"
22 "022_fs1" "4" 76 97.9003927883773 26.1993548876783 3.59629261586837 18.3175200637943 59.7957761930146 0.204988679104497 1.04409864363628 3.40835924300183 0.0332 "amont"
22 "022_fs1" "5" 76 87.8115854786612 16.9551810055477 13.6835223424251 32.0010424062194 59.7957761930146 0.77996077351823 1.82405941715451 3.40835924300183 0.0415 "amont"
22 "022_fs1" "6" 76 84.2049382981563 6.85941426191425 10.7206534328136 42.7216958390331 59.7957761930146 0.611077245670378 2.43513666282489 3.40835924300183 0.0498 "amont"
22 "022_fs1" "7" 76 81.9427879672356 -3.68508754345362 10.7844259208866 53.5061217599197 59.7957761930146 0.614712277490537 3.04984894031542 3.40835924300183 0.0581 "amont"
22 "022_fs1" "8" 76 77.9556703762006 -13.3025986128222 10.4112259534681 63.9173477133878 59.7957761930146 0.593439879347682 3.6432888196631 3.40835924300183 0.0664 "amont"
22 "022_fs1" "9" 76 77.2679097735488 -20.865909809434 7.59451716064645 71.5118648740342 59.7957761930146 0.432887478156848 4.07617629781995 3.40835924300183 0.0747 "amont"
22 "022_fs1" "10" 76 71.1026952357378 -26.3306845132599 8.23854555493939 79.7504104289736 59.7957761930146 0.469597096631545 4.5457733944515 3.40835924300183 0.083 "amont"
22 "022_fs1" "11" 76 68.9427797000027 -31.1210035934287 5.25474947179588 85.0051599007695 59.7957761930146 0.299520719892365 4.84529411434386 3.40835924300183 0.0913 "amont"
22 "022_fs1" "12" 76 65.3686732852968 -35.2660367278062 5.47316511250385 90.4783250132734 59.7957761930146 0.31197041141272 5.15726452575658 3.40835924300183 0.0996 "amont"
22 "022_fs2" "1" 76 58.8733418464262 -19.1278719370097 0 0 110.509837833232 0 0 6.29906075649423 0.0083 "amont"
22 "022_fs2" "2" 76 54.847129542837 -23.7646317955661 6.14084094399887 6.14084094399887 110.509837833232 0.350027933807936 0.350027933807936 6.29906075649423 0.0166 "amont"
22 "022_fs2" "3" 76 42.5252783293474 -22.7486729951536 12.3636640851938 18.5045050291927 110.509837833232 0.704728852856046 1.05475678666398 6.29906075649423 0.0249 "amont"
22 "022_fs2" "4" 76 36.241087408516 -6.4298674893916 17.4869799755232 35.9914850047158 110.509837833232 0.99675785860482 2.0515146452688 6.29906075649423 0.0332 "amont"
22 "022_fs2" "5" 76 45.0352678085227 -0.516129487972535 10.5976368147474 46.5891218194632 110.509837833232 0.604065298440603 2.65557994370941 6.29906075649423 0.0415 "amont"
22 "022_fs2" "6" 76 64.2970548776311 7.42342228666803 20.8339368213948 67.423058640858 110.509837833232 1.1875343988195 3.84311434252891 6.29906075649423 0.0498 "amont"
22 "022_fs2" "7" 76 80.0130624613687 21.0989159173286 20.8329551531782 88.2560137940363 110.509837833232 1.18747844373116 5.03059278626007 6.29906075649423 0.0581 "amont"
22 "022_fs2" "8" 76 88.6519273697891 34.1962496656957 15.6898100122995 103.945823806336 110.509837833232 0.894319170701071 5.92491195696114 6.29906075649423 0.0664 "amont"
22 "022_fs2" "9" 76 95.596860296556 47.2645357033971 14.799060555335 118.744884361671 110.509837833232 0.843546451654095 6.76845840861523 6.29906075649423 0.0747 "amont"
22 "022_fs2" "10" 76 103.120323149623 64.0881722733498 18.4292495978357 137.174133959507 110.509837833232 1.05046722707664 7.81892563569187 6.29906075649423 0.083 "amont"
22 "022_fs2" "11" 76 110.527973744907 78.5666686543647 16.2634604188922 153.437594378399 110.509837833232 0.927017243876855 8.74594287956873 6.29906075649423 0.0913 "amont"
22 "022_fs3" "1" 76 70.6462374195699 30.2114474350179 0 0 111.087426711465 0 0 6.33198332255349 0.0083 "amont"
22 "022_fs3" "2" 76 75.5204836865366 33.5131080724017 5.88720983450466 5.88720983450466 111.087426711465 0.335570960566765 0.335570960566765 6.33198332255349 0.0166 "amont"
22 "022_fs3" "3" 76 89.3565819472343 28.9072155965296 14.5825875817352 20.4697974162398 111.087426711465 0.831207492158906 1.16677845272567 6.33198332255349 0.0249 "amont"
22 "022_fs3" "4" 76 89.3195285293523 12.2027332968091 16.7045233951003 37.1743208113401 111.087426711465 0.952157833520715 2.11893628624639 6.33198332255349 0.0332 "amont"
22 "022_fs3" "5" 76 75.8750298020088 6.15000471978612 14.7441537314507 51.9184745427908 111.087426711465 0.84041676269269 2.95935304893908 6.33198332255349 0.0415 "amont"
22 "022_fs3" "6" 76 56.1420770242337 -2.16545552974861 21.4134608247124 73.3319353675032 111.087426711465 1.22056726700861 4.17992031594768 6.33198332255349 0.0498 "amont"
22 "022_fs3" "7" 76 39.1817960604698 -16.8568403876616 22.4385364810882 95.7704718485915 111.087426711465 1.27899657942203 5.45891689536971 6.33198332255349 0.0581 "amont"
22 "022_fs3" "8" 76 30.0712291954084 -27.1481082172264 13.7445488155337 109.515020664125 111.087426711465 0.783439282485424 6.24235617785514 6.33198332255349 0.0664 "amont"
22 "022_fs3" "9" 76 26.3785380824252 -39.6573742557717 13.0429177900885 122.557938454214 111.087426711465 0.743446314035046 6.98580249189018 6.33198332255349 0.0747 "amont"
22 "022_fs3" "10" 76 23.9285774405046 -51.6649628115111 12.2549781750472 134.812916629261 111.087426711465 0.698533755977692 7.68433624786788 6.33198332255349 0.083 "amont"
22 "022_fs3" "11" 76 23.4940832740275 -59.7600021406573 8.10669149043716 142.919608119698 111.087426711465 0.462081414954918 8.1464176628228 6.33198332255349 0.0913 "amont"
22 "022_fs3" "12" 76 26.6925354826694 -67.0804169072657 7.98865250753496 150.908260627233 111.087426711465 0.455353192929493 8.60177085575229 6.33198332255349 0.0996 "amont"
22 "022_fs3" "13" 76 32.2212136831475 -74.0187493614499 8.8716819087041 159.779942535937 111.087426711465 0.505685868796133 9.10745672454842 6.33198332255349 0.1079 "amont"
22 "022_fs4" "1" 76 46.2880942946639 25.2956935379449 0 0 100.353611484215 0 0 5.72015585460026 0.0083 "amont"
22 "022_fs4" "2" 76 48.9738495740227 29.2034287675274 4.74169548211648 4.74169548211648 100.353611484215 0.27027664248064 0.27027664248064 5.72015585460026 0.0166 "amont"
22 "022_fs4" "3" 76 59.2676267582912 19.6303451610854 14.0572322473272 18.7989277294437 100.353611484215 0.80126223809765 1.07153888057829 5.72015585460026 0.0249 "amont"
22 "022_fs4" "4" 76 58.6306032944178 12.9938937010295 6.66695484274518 25.4658825721888 100.353611484215 0.380016426036475 1.45155530661476 5.72015585460026 0.0332 "amont"
22 "022_fs4" "5" 76 48.2005196593309 -1.12717616698512 17.5553769213953 43.0212594935841 100.353611484215 1.00065648451953 2.4522117911343 5.72015585460026 0.0415 "amont"
22 "022_fs4" "6" 76 37.3320604450292 -9.40709117046066 13.6631035331552 56.6843630267394 100.353611484215 0.778796901389848 3.23100869252414 5.72015585460026 0.0498 "amont"
22 "022_fs4" "7" 76 32.6545609664824 -18.2157765125451 9.97356199297216 66.6579250197115 100.353611484215 0.568493033599413 3.79950172612356 5.72015585460026 0.0581 "amont"
22 "022_fs4" "8" 76 27.694364380601 -30.7049296540927 13.4380986885652 80.0960237082767 100.353611484215 0.765971625248216 4.56547335137177 5.72015585460026 0.0664 "amont"
22 "022_fs4" "9" 76 25.3213739382175 -39.77327448143 9.37368452355522 89.4697082318319 100.353611484215 0.534300017842647 5.09977336921442 5.72015585460026 0.0747 "amont"
22 "022_fs4" "10" 76 23.9084395032066 -47.6129145892321 7.96594882845094 97.4356570602829 100.353611484215 0.454059083221703 5.55383245243612 5.72015585460026 0.083 "amont"
22 "022_fs4" "11" 76 23.4948572600408 -57.0189609138376 9.41513450421643 106.850791564499 100.353611484215 0.536662666740337 6.09049511917646 5.72015585460026 0.0913 "amont"
22 "022_fs4" "12" 76 24.4396931538548 -64.7070181824474 7.74589823272054 114.59668979722 100.353611484215 0.441516199265071 6.53201131844153 5.72015585460026 0.0996 "amont"
22 "022_fs4" "13" 76 21.674431110945 -71.9926147143998 7.79272680082875 122.389416598049 100.353611484215 0.444185427647239 6.97619674608877 5.72015585460026 0.1079 "amont"
23 "023_fs1" "1" 76 117.176250589382 32.0344716107553 0 0 149.459688521923 0 0 8.51920224574961 0.0083 "amont"
23 "023_fs1" "2" 76 117.78350093933 38.2643974101978 6.25945113041641 6.25945113041641 149.459688521923 0.356788714433736 0.356788714433736 8.51920224574961 0.0166 "amont"
23 "023_fs1" "3" 76 116.065022375021 44.5656944820028 6.53142506373056 12.790876194147 149.459688521923 0.372291228632642 0.729079943066377 8.51920224574961 0.0249 "amont"
23 "023_fs1" "4" 76 100.772777160569 42.165871684299 15.4794028683056 28.2702790624526 149.459688521923 0.882325963493422 1.6114059065598 8.51920224574961 0.0332 "amont"
23 "023_fs1" "5" 76 90.7579570164656 25.0470406019539 19.83307843338 48.1033574958326 149.459688521923 1.13048547070266 2.74189137726246 8.51920224574961 0.0415 "amont"
23 "023_fs1" "6" 76 83.450405820082 9.90243107013112 16.8154542715665 64.9188117673992 149.459688521923 0.958480893479292 3.70037227074175 8.51920224574961 0.0498 "amont"
23 "023_fs1" "7" 76 70.5057185532415 -1.65081546104886 17.3505744529259 82.2693862203251 149.459688521923 0.988982743816776 4.68935501455853 8.51920224574961 0.0581 "amont"
23 "023_fs1" "8" 76 56.8676291209054 -12.2658421707905 17.282253192594 99.5516394129191 149.459688521923 0.985088431977859 5.67444344653639 8.51920224574961 0.0664 "amont"
23 "023_fs1" "9" 76 44.5203097577067 -20.413753982498 14.7934026629503 114.345042075869 149.459688521923 0.843223951788165 6.51766739832455 8.51920224574961 0.0747 "amont"
23 "023_fs1" "10" 76 29.780457817096 -29.2230403286723 17.171684866664 131.516726942533 149.459688521923 0.978786037399849 7.4964534357244 8.51920224574961 0.083 "amont"
23 "023_fs1" "11" 76 15.1649845843039 -40.7243496703379 18.5981766415729 150.114903584106 149.459688521923 1.06009606856965 8.55654950429406 8.51920224574961 0.0913 "amont"
23 "023_fs1" "12" 76 6.45489740674162 -49.11899083962 12.0969260145601 162.211829598666 149.459688521923 0.689524782829925 9.24607428712398 8.51920224574961 0.0996 "amont"
23 "023_fs1" "13" 76 0.0229378890917928 -60.7733934461366 13.3114688652856 175.523298463952 149.459688521923 0.758753725321278 10.0048280124453 8.51920224574961 0.1079 "amont"
23 "023_fs2" "1" 76 59.0035113765391 44.2658687631195 0 0 148.914288705255 0 0 8.48811445619955 0.0083 "amont"
23 "023_fs2" "2" 76 59.4013617055897 45.499869386894 1.29655020103408 1.29655020103408 148.914288705255 0.0739033614589427 0.0739033614589427 8.48811445619955 0.0166 "amont"
23 "023_fs2" "3" 76 54.1598853768322 52.4285333073734 8.68789144890049 9.98444164993457 148.914288705255 0.495209812587328 0.56911317404627 8.48811445619955 0.0249 "amont"
23 "023_fs2" "4" 76 42.8182914050873 53.2118778074675 11.3686139184048 21.3530555683394 148.914288705255 0.648010993349075 1.21712416739535 8.48811445619955 0.0332 "amont"
23 "023_fs2" "5" 76 39.2400946161437 42.0602182445763 11.7116609952231 33.0647165635625 148.914288705255 0.667564676727714 1.88468884412306 8.48811445619955 0.0415 "amont"
23 "023_fs2" "6" 76 44.6693002645654 23.9746763552785 18.8828784723728 51.9475950359352 148.914288705255 1.07632407292525 2.96101291704831 8.48811445619955 0.0498 "amont"
23 "023_fs2" "7" 76 48.0575041641988 7.33798136184453 16.9782079728705 68.9258030088057 148.914288705255 0.967757854453616 3.92877077150192 8.48811445619955 0.0581 "amont"
23 "023_fs2" "8" 76 47.0933248386174 -15.6649841168603 23.0231636094253 91.948966618231 148.914288705255 1.31232032573724 5.24109109723917 8.48811445619955 0.0664 "amont"
23 "023_fs2" "9" 76 46.0174365415291 -35.0299951114945 19.3948752625562 111.343841880787 148.914288705255 1.1055078899657 6.34659898720487 8.48811445619955 0.0747 "amont"
23 "023_fs2" "10" 76 43.4875721996099 -54.0877076596855 19.2248958685864 130.568737749374 148.914288705255 1.09581906450943 7.4424180517143 8.48811445619955 0.083 "amont"
23 "023_fs2" "11" 76 43.9563237404736 -71.5780653437253 17.4966379605544 148.065375709928 148.914288705255 0.997308363751599 8.43972641546589 8.48811445619955 0.0913 "amont"
23 "023_fs2" "12" 76 43.8886809094686 -85.5306909127897 13.9527895355408 162.018165245469 148.914288705255 0.795309003525824 9.23503541899172 8.48811445619955 0.0996 "amont"
23 "023_fs2" "13" 76 45.895091613467 -104.070353084099 18.6479156298873 180.666080875356 148.914288705255 1.06293119090358 10.2979666098953 8.48811445619955 0.1079 "amont"
23 "023_fs3" "1" 76 36.768658556159 16.8719825041665 0 0 107.079454958538 0 0 6.10352893263669 0.0083 "amont"
23 "023_fs3" "2" 76 35.3062893761311 16.1947306025016 1.61158113571864 1.61158113571864 107.079454958538 0.0918601247359627 0.0918601247359627 6.10352893263669 0.0166 "amont"
23 "023_fs3" "3" 76 30.2193626903607 19.0560402494819 5.83643007345291 7.44801120917155 107.079454958538 0.332676514186816 0.424536638922778 6.10352893263669 0.0249 "amont"
23 "023_fs3" "4" 76 23.4305924489678 7.38055535701034 13.5057154147699 20.9537266239415 107.079454958538 0.769825778641885 1.19436241756466 6.10352893263669 0.0332 "amont"
23 "023_fs3" "5" 76 35.2328900882603 0.844423135421124 13.4913029016677 34.4450295256091 107.079454958538 0.769004265395056 1.96336668295972 6.10352893263669 0.0415 "amont"
23 "023_fs3" "6" 76 48.1443752534939 -3.25765897163708 13.5474546238433 47.9924841494525 107.079454958538 0.772204913559071 2.73557159651879 6.10352893263669 0.0498 "amont"
23 "023_fs3" "7" 76 67.4394192043496 -11.26187094026 20.8893784087536 68.881862558206 107.079454958538 1.19069456929895 3.92626616581774 6.10352893263669 0.0581 "amont"
23 "023_fs3" "8" 76 79.0619342851566 -17.3684245972885 13.1290842928878 82.0109468510938 107.079454958538 0.748357804694607 4.67462397051235 6.10352893263669 0.0664 "amont"
23 "023_fs3" "9" 76 92.5258128440204 -28.1720013836742 17.2624823599378 99.2734292110317 107.079454958538 0.983961494516456 5.65858546502881 6.10352893263669 0.0747 "amont"
23 "023_fs3" "10" 76 100.733253700324 -32.9050863530587 9.47439595632012 108.747825167352 107.079454958538 0.540040569510247 6.19862603453905 6.10352893263669 0.083 "amont"
23 "023_fs3" "11" 76 111.049374429317 -42.505455229702 14.0921761790995 122.840001346451 107.079454958538 0.803254042208674 7.00188007674773 6.10352893263669 0.0913 "amont"
23 "023_fs3" "12" 76 120.323935114904 -50.0946168824627 11.9838579139762 134.823859260428 107.079454958538 0.683079901096643 7.68495997784437 6.10352893263669 0.0996 "amont"
23 "023_fs4" "1" 76 51.2774965090493 11.9652513344675 0 0 137.333962416582 0 0 7.82803585774519 0.0083 "amont"
23 "023_fs4" "2" 76 47.6446647603477 9.87272218058155 4.19239129545859 4.19239129545859 137.333962416582 0.23896630384114 0.23896630384114 7.82803585774519 0.0166 "amont"
23 "023_fs4" "3" 76 51.9908787790911 -3.85719204013151 14.4013930161238 18.5937843115824 137.333962416582 0.820879401919059 1.0598457057602 7.82803585774519 0.0249 "amont"
23 "023_fs4" "4" 76 61.4278733849693 -6.97547081466365 9.93883945473877 28.5326237663212 137.333962416582 0.56651384892011 1.62635955468031 7.82803585774519 0.0332 "amont"
23 "023_fs4" "5" 76 80.9582429742156 -4.01569883260782 19.7533689905879 48.2859927569091 137.333962416582 1.12594203246351 2.75230158714382 7.82803585774519 0.0415 "amont"
23 "023_fs4" "6" 76 95.9192883714255 -2.36800088308729 15.0515045065345 63.3374972634436 137.333962416582 0.857935756872469 3.61023734401629 7.82803585774519 0.0498 "amont"
23 "023_fs4" "7" 76 113.162395182806 -3.18224594580551 17.262321035447 80.5998182988907 137.333962416582 0.983952299020482 4.59418964303677 7.82803585774519 0.0581 "amont"
23 "023_fs4" "8" 76 125.603933691728 -6.47248301660926 12.8692478587943 93.4690661576849 137.333962416582 0.733547127951273 5.32773677098804 7.82803585774519 0.0664 "amont"
23 "023_fs4" "9" 76 137.156118892585 -10.3147704552449 12.1744057627466 105.643471920431 137.333962416582 0.693941128476554 6.02167789946459 7.82803585774519 0.0747 "amont"
23 "023_fs4" "10" 76 149.80470587975 -16.2445112428356 13.9695589973305 119.613030917762 137.333962416582 0.796264862847837 6.81794276231243 7.82803585774519 0.083 "amont"
23 "023_fs4" "11" 76 161.088646693586 -21.3325019275812 12.3780034536355 131.991034371397 137.333962416582 0.705546196857223 7.52348895916965 7.82803585774519 0.0913 "amont"
23 "023_fs4" "12" 76 172.300235454219 -26.4998584252904 12.3450919685505 144.336126339948 137.333962416582 0.703670242207377 8.22715920137703 7.82803585774519 0.0996 "amont"
23 "023_fs4" "13" 76 181.399678345368 -31.9532530480276 10.6084576560677 154.944583996016 137.333962416582 0.604682086395857 8.83184128777289 7.82803585774519 0.1079 "amont"
24 "024_fs1" "1" 76 35.3438108445289 17.4899190689729 0 0 54.2995197223001 0 0 3.09507262417111 0.0083 "amont"
24 "024_fs1" "2" 76 36.5956495522969 19.6047610483888 2.45757131090148 2.45757131090148 54.2995197223001 0.140081564721384 0.140081564721384 3.09507262417111 0.0166 "amont"
24 "024_fs1" "3" 76 49.674818387904 15.0142091753251 13.8613788610515 16.3189501719529 54.2995197223001 0.790098595079934 0.930180159801318 3.09507262417111 0.0249 "amont"
24 "024_fs1" "4" 76 49.5134077313332 6.10682932272613 8.90884219405309 25.227792366006 54.2995197223001 0.507804005061026 1.43798416486234 3.09507262417111 0.0332 "amont"
24 "024_fs1" "5" 76 40.3057640286692 -2.42310383082281 12.5515123454993 37.7793047115053 54.2995197223001 0.71543620369346 2.1534203685558 3.09507262417111 0.0415 "amont"
24 "024_fs1" "6" 76 35.3656827268636 -7.08759435378792 6.79425309414366 44.573557805649 54.2995197223001 0.387272426366189 2.54069279492199 3.09507262417111 0.0498 "amont"
24 "024_fs1" "7" 76 29.0601716961473 -10.4718847441984 7.15631824369973 51.7298760493487 54.2995197223001 0.407910139890885 2.94860293481288 3.09507262417111 0.0581 "amont"
24 "024_fs1" "8" 76 24.2441090195601 -14.4684440746762 6.25835011699133 57.9882261663401 54.2995197223001 0.356725956668506 3.30532889148138 3.09507262417111 0.0664 "amont"
24 "024_fs1" "9" 76 19.0483091407172 -17.8306471856448 6.18875966090062 64.1769858272407 54.2995197223001 0.352759300671336 3.65808819215272 3.09507262417111 0.0747 "amont"
24 "024_fs1" "10" 76 16.6567202802019 -21.6610385760508 4.51570542456406 68.6926912518047 54.2995197223001 0.257395209200151 3.91548340135287 3.09507262417111 0.083 "amont"
24 "024_fs1" "11" 76 14.3980564090867 -26.0913168865885 4.97281895824711 73.6655102100519 54.2995197223001 0.283450680620085 4.19893408197296 3.09507262417111 0.0913 "amont"
24 "024_fs1" "12" 76 12.910540962964 -29.6603893510214 3.86664977193781 77.5321599819897 54.2995197223001 0.220399037000455 4.41933311897341 3.09507262417111 0.0996 "amont"
24 "024_fs1" "13" 76 14.682420800402 -32.7250667770563 3.54002907953695 81.0721890615266 54.2995197223001 0.201781657533606 4.62111477650702 3.09507262417111 0.1079 "amont"
24 "024_fs2" "1" 76 26.9882574288744 6.86049069272678 0 0 57.4511090852751 0 0 3.27471321786068 0.0083 "amont"
24 "024_fs2" "2" 76 25.6934746408692 6.56658360955106 1.32772129667916 1.32772129667916 57.4511090852751 0.0756801139107119 0.0756801139107119 3.27471321786068 0.0166 "amont"
24 "024_fs2" "3" 76 19.8106358447098 5.96738263748534 5.91327608915081 7.24099738582997 57.4511090852751 0.337056737081596 0.412736850992308 3.27471321786068 0.0249 "amont"
24 "024_fs2" "4" 76 23.2530947021137 -0.909908763513329 7.69075158870502 14.931748974535 57.4511090852751 0.438372840556186 0.851109691548494 3.27471321786068 0.0332 "amont"
24 "024_fs2" "5" 76 31.7526570592906 -3.4265097064384 8.86430147103932 23.7960504455743 57.4511090852751 0.505265183849241 1.35637487539774 3.27471321786068 0.0415 "amont"
24 "024_fs2" "6" 76 39.4077135663388 -4.48122848551927 7.72737483425302 31.5234252798273 57.4511090852751 0.440460365552422 1.79683524095016 3.27471321786068 0.0498 "amont"
24 "024_fs2" "7" 76 44.9868597866713 -5.38969782439128 5.65262674227841 37.1760520221057 57.4511090852751 0.322199724309869 2.11903496526003 3.27471321786068 0.0581 "amont"
24 "024_fs2" "8" 76 48.9591521984364 -11.5303059592869 7.31342431908014 44.4894763411859 57.4511090852751 0.416865186187568 2.53590015144759 3.27471321786068 0.0664 "amont"
24 "024_fs2" "9" 76 52.6241271931358 -19.2445951561734 8.54062641291443 53.0301027541003 57.4511090852751 0.486815705536122 3.02271585698372 3.27471321786068 0.0747 "amont"
24 "024_fs2" "10" 76 60.1349898479994 -25.5667937835589 9.8174973035056 62.8476000576059 57.4511090852751 0.559597346299819 3.58231320328354 3.27471321786068 0.083 "amont"
24 "024_fs2" "11" 76 70.4315230639373 -30.7335594494106 11.5201590142123 74.3677590718182 57.4511090852751 0.6566490638101 4.23896226709364 3.27471321786068 0.0913 "amont"
25 "025_fs1" "1" 76 165.335067470115 0.660416317114652 0 0 127.596603889015 0 0 7.27300642167388 0.0083 "amont"
25 "025_fs1" "2" 76 170.104145468331 3.4608857547442 5.53052746346722 5.53052746346722 127.596603889015 0.315240065417631 0.315240065417631 7.27300642167388 0.0166 "amont"
25 "025_fs1" "3" 76 169.83204363511 -12.51598902092 15.9791916880954 21.5097191515626 127.596603889015 0.910813926221438 1.22605399163907 7.27300642167388 0.0249 "amont"
25 "025_fs1" "4" 76 162.315886817932 -18.2774764619415 9.47034058698312 30.9800597385457 127.596603889015 0.539809413458038 1.76586340509711 7.27300642167388 0.0332 "amont"
25 "025_fs1" "5" 76 139.409603001366 -9.24042815054037 24.6245016288182 55.604561367364 127.596603889015 1.40359659284264 3.16945999793975 7.27300642167388 0.0415 "amont"
25 "025_fs1" "6" 76 123.033560168574 -0.512756215948514 18.5565901032302 74.1611514705942 127.596603889015 1.05772563588412 4.22718563382387 7.27300642167388 0.0498 "amont"
25 "025_fs1" "7" 76 104.766118599843 -0.346327344720578 18.2681996933518 92.429351163946 127.596603889015 1.04128738252105 5.26847301634492 7.27300642167388 0.0581 "amont"
25 "025_fs1" "8" 76 89.713592372728 -1.34859697737738 15.0858572919981 107.515208455944 127.596603889015 0.859893865643889 6.12836688198881 7.27300642167388 0.0664 "amont"
25 "025_fs1" "9" 76 73.5082192961257 -3.75831075150501 16.3835538582167 123.898762314161 127.596603889015 0.933862569918352 7.06222945190716 7.27300642167388 0.0747 "amont"
25 "025_fs1" "10" 76 60.5339459925141 -6.86985662773174 13.3421694449093 137.24093175907 127.596603889015 0.760503658359832 7.82273311026699 7.27300642167388 0.083 "amont"
25 "025_fs1" "11" 76 49.3122610423791 -10.9185770929058 11.9297255008322 149.170657259902 127.596603889015 0.679994353547434 8.50272746381443 7.27300642167388 0.0913 "amont"
25 "025_fs1" "12" 76 38.9401215244837 -16.8098717002947 11.9284797996114 161.099137059514 127.596603889015 0.679923348577849 9.18265081239228 7.27300642167388 0.0996 "amont"
25 "025_fs2" "1" 76 44.5931023408035 -32.1687122703 0 0 122.131696260492 0 0 6.96150668684807 0.0083 "amont"
25 "025_fs2" "2" 76 42.1001607988679 -35.3775189906972 4.06339735939946 4.06339735939946 122.131696260492 0.231613649485769 0.231613649485769 6.96150668684807 0.0166 "amont"
25 "025_fs2" "3" 76 35.9953210936405 -37.584806201362 6.49162419251803 10.5550215519175 122.131696260492 0.370022578973528 0.601636228459297 6.96150668684807 0.0249 "amont"
25 "025_fs2" "4" 76 31.3982080629347 -25.7239802942079 12.7205597131928 23.2755812651103 122.131696260492 0.725071903651988 1.32670813211128 6.96150668684807 0.0332 "amont"
25 "025_fs2" "5" 76 45.7524244839924 -12.1339900353015 19.7669260204953 43.0425072856055 122.131696260492 1.12671478316823 2.45342291527952 6.96150668684807 0.0415 "amont"
25 "025_fs2" "6" 76 60.2238341904714 -5.31706628824458 15.9966292782562 59.0391365638617 122.131696260492 0.911807868860603 3.36523078414012 6.96150668684807 0.0498 "amont"
25 "025_fs2" "7" 76 68.7279115602345 4.8771908722145 13.2756246920621 72.3147612559238 122.131696260492 0.756710607447538 4.12194139158766 6.96150668684807 0.0581 "amont"
25 "025_fs2" "8" 76 77.7038160944654 16.2510924359875 14.489047552894 86.8038088088178 122.131696260492 0.82587571051496 4.94781710210262 6.96150668684807 0.0664 "amont"
25 "025_fs2" "9" 76 84.3372259135725 28.4159613731514 13.8559071188646 100.659715927682 122.131696260492 0.78978670577528 5.7376038078779 6.96150668684807 0.0747 "amont"
25 "025_fs2" "10" 76 93.8290787998848 40.9297689896352 15.7063888999911 116.366104827673 122.131696260492 0.895264167299492 6.63286797517739 6.96150668684807 0.083 "amont"
25 "025_fs2" "11" 76 99.8225366918829 50.8172312522181 11.5621558325926 127.928260660266 122.131696260492 0.659042882457779 7.29191085763517 6.96150668684807 0.0913 "amont"
25 "025_fs2" "12" 76 107.847719090342 58.5392350036156 11.1370056328052 139.065266293071 122.131696260492 0.634809321069896 7.92672017870506 6.96150668684807 0.0996 "amont"
25 "025_fs2" "13" 76 117.522448346274 65.797923492492 12.0949966826839 151.160262975755 122.131696260492 0.68941481091298 8.61613498961804 6.96150668684807 0.1079 "amont"
25 "025_fs3" "1" 76 84.8654738387433 -37.3739700021205 0 0 123.823084732845 0 0 7.05791582977219 0.0083 "amont"
25 "025_fs3" "2" 76 88.3862688392176 -37.6779943954662 3.53389703685805 3.53389703685805 123.823084732845 0.201432131100909 0.201432131100909 7.05791582977219 0.0166 "amont"
25 "025_fs3" "3" 76 92.9430960154253 -43.871913576855 7.68955842291357 11.2234554597716 123.823084732845 0.438304830106074 0.639736961206982 7.05791582977219 0.0249 "amont"
25 "025_fs3" "4" 76 102.060244630166 -41.6584291568226 9.38199936799158 20.6054548277632 123.823084732845 0.53477396397552 1.1745109251825 7.05791582977219 0.0332 "amont"
25 "025_fs3" "5" 76 104.319176200117 -28.0821890364662 13.7628873294558 34.368342157219 123.823084732845 0.784484577778983 1.95899550296149 7.05791582977219 0.0415 "amont"
25 "025_fs3" "6" 76 95.4761427080909 -11.493687929846 18.7983406263807 53.1666827835997 123.823084732845 1.0715054157037 3.03050091866518 7.05791582977219 0.0498 "amont"
25 "025_fs3" "7" 76 89.8205108984592 9.94394738413627 22.1711158722654 75.3377986558651 123.823084732845 1.26375360471913 4.29425452338431 7.05791582977219 0.0581 "amont"
25 "025_fs3" "8" 76 91.5189187147476 22.6429380306811 12.812062775036 88.1498614309011 123.823084732845 0.730287578177051 5.02454210156136 7.05791582977219 0.0664 "amont"
25 "025_fs3" "9" 76 94.1678630805869 33.2566132613215 10.939241662694 99.0891030935951 123.823084732845 0.623536774773561 5.64807887633492 7.05791582977219 0.0747 "amont"
25 "025_fs3" "10" 76 100.651989725407 45.7721265904631 14.0954592772987 113.184562370894 123.823084732845 0.803441178806028 6.45152005514095 7.05791582977219 0.083 "amont"
25 "025_fs3" "11" 76 107.168469212297 59.0366521841383 14.7787734311181 127.963335802012 123.823084732845 0.842390085573732 7.29391014071468 7.05791582977219 0.0913 "amont"
25 "025_fs3" "12" 76 116.435050642821 70.1206466385232 14.447299556435 142.410635358447 123.823084732845 0.823496074716796 8.11740621543148 7.05791582977219 0.0996 "amont"
25 "025_fs3" "13" 76 125.100599126004 79.729791704649 12.9393739963047 155.350009354752 123.823084732845 0.737544317789365 8.85495053322084 7.05791582977219 0.1079 "amont"
26 "026_fs1" "1" 76 66.6570494224675 -17.5154723481636 0 0 61.4670198265961 0 0 3.50362013011598 0.0083 "amont"
