"poisson" "fs" "time" "treatment" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief"
"194" "194_fs2" 74.7 "amont" -0.00356068521298471 "194.194_fs2" "Lees Athas" "Lees Athas.amont" 1.765 57.885 "19.5" "2"
"194" "194_fs2" 83 "amont" -0.000691075811305225 "194.194_fs2" "Lees Athas" "Lees Athas.amont" 1.765 57.885 "19.5" "2"
"195" "195_fs1" 24.9 "amont" 0.0019243995662025 "195.195_fs1" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs1" 33.2 "amont" 0.00812339678958489 "195.195_fs1" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs1" 41.5 "amont" 6.74069179066548e-05 "195.195_fs1" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs1" 49.8 "amont" -0.000631931057972323 "195.195_fs1" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs1" 58.1 "amont" 0.0104904956141155 "195.195_fs1" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs1" 66.4 "amont" -0.00261691794392265 "195.195_fs1" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs1" 74.7 "amont" 0.00073850933318109 "195.195_fs1" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs1" 83 "amont" -0.00419790110316413 "195.195_fs1" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs2" 24.9 "amont" 0.00533924429063965 "195.195_fs2" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs2" 33.2 "amont" -0.00314767722155112 "195.195_fs2" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs2" 41.5 "amont" 0.00617195378936258 "195.195_fs2" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs2" 49.8 "amont" -0.00210408121593497 "195.195_fs2" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs2" 58.1 "amont" 0.00142666732303577 "195.195_fs2" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs2" 66.4 "amont" 0.00242876449091325 "195.195_fs2" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs2" 74.7 "amont" -0.000887441570008749 "195.195_fs2" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs2" 83 "amont" 0.00235840664393372 "195.195_fs2" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"195" "195_fs2" 91.3 "amont" -0.00115236519438404 "195.195_fs2" "Cauterets" "Cauterets.amont" 1.895 60.359 "19.8" "2"
"196" "196_fs1" 24.9 "amont" 0.0103239783811063 "196.196_fs1" NA NA NA NA "20" "3-4"
"196" "196_fs1" 33.2 "amont" -0.0071276253952522 "196.196_fs1" NA NA NA NA "20" "3-4"
"196" "196_fs1" 41.5 "amont" 0.0097221688479595 "196.196_fs1" NA NA NA NA "20" "3-4"
"196" "196_fs1" 49.8 "amont" -0.0048699552160475 "196.196_fs1" NA NA NA NA "20" "3-4"
"196" "196_fs1" 58.1 "amont" 0.00159538963123937 "196.196_fs1" NA NA NA NA "20" "3-4"
"196" "196_fs1" 66.4 "amont" -0.0061559609035035 "196.196_fs1" NA NA NA NA "20" "3-4"
"196" "196_fs1" 74.7 "amont" 0.00337773061772068 "196.196_fs1" NA NA NA NA "20" "3-4"
"196" "196_fs1" 83 "amont" -0.00326418199983097 "196.196_fs1" NA NA NA NA "20" "3-4"
"196" "196_fs1" 91.3 "amont" -0.001172601236327 "196.196_fs1" NA NA NA NA "20" "3-4"
"196" "196_fs1" 99.6 "amont" -0.00241061104427578 "196.196_fs1" NA NA NA NA "20" "3-4"
"196" "196_fs1" 107.9 "amont" 0.0020711834478493 "196.196_fs1" NA NA NA NA "20" "3-4"
"196" "196_fs1" 116.2 "amont" -0.00101893685580091 "196.196_fs1" NA NA NA NA "20" "3-4"
"196" "196_fs1" 124.5 "amont" -0.00247494443704096 "196.196_fs1" NA NA NA NA "20" "3-4"
"196" "196_fs1" 132.8 "amont" 0.000792459709223216 "196.196_fs1" NA NA NA NA "20" "3-4"
"196" "196_fs2" 24.9 "amont" 0.00835003651264475 "196.196_fs2" NA NA NA NA "20" "3-4"
"196" "196_fs2" 33.2 "amont" -0.00116329824324452 "196.196_fs2" NA NA NA NA "20" "3-4"
"196" "196_fs2" 41.5 "amont" 0.00206993470332498 "196.196_fs2" NA NA NA NA "20" "3-4"
"196" "196_fs2" 49.8 "amont" -0.00213515700467846 "196.196_fs2" NA NA NA NA "20" "3-4"
"196" "196_fs2" 58.1 "amont" -0.000754774306872019 "196.196_fs2" NA NA NA NA "20" "3-4"
"196" "196_fs2" 66.4 "amont" -0.00418047067589371 "196.196_fs2" NA NA NA NA "20" "3-4"
"196" "196_fs2" 74.7 "amont" 0.00258977794753375 "196.196_fs2" NA NA NA NA "20" "3-4"
"196" "196_fs2" 83 "amont" -0.00163654246506245 "196.196_fs2" NA NA NA NA "20" "3-4"
"196" "196_fs2" 91.3 "amont" -0.00049300252769674 "196.196_fs2" NA NA NA NA "20" "3-4"
"196" "196_fs3" 24.9 "amont" 0.0128585251750756 "196.196_fs3" NA NA NA NA "20" "3-4"
"196" "196_fs3" 33.2 "amont" -0.00298404342523816 "196.196_fs3" NA NA NA NA "20" "3-4"
"196" "196_fs3" 41.5 "amont" 0.00170828346719898 "196.196_fs3" NA NA NA NA "20" "3-4"
"196" "196_fs3" 49.8 "amont" 0.00599560640108287 "196.196_fs3" NA NA NA NA "20" "3-4"
"196" "196_fs3" 58.1 "amont" 0.00683413704715197 "196.196_fs3" NA NA NA NA "20" "3-4"
"196" "196_fs3" 66.4 "amont" -0.00449304192838053 "196.196_fs3" NA NA NA NA "20" "3-4"
"196" "196_fs3" 74.7 "amont" -0.00104516056604244 "196.196_fs3" NA NA NA NA "20" "3-4"
"196" "196_fs3" 83 "amont" -0.00348514481272387 "196.196_fs3" NA NA NA NA "20" "3-4"
"196" "196_fs3" 91.3 "amont" 0.00297883997132759 "196.196_fs3" NA NA NA NA "20" "3-4"
"196" "196_fs3" 99.6 "amont" -0.00597141491643307 "196.196_fs3" NA NA NA NA "20" "3-4"
"197" "197_fs1" 24.9 "amont" 0.00184090940621948 "197.197_fs1" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs1" 33.2 "amont" 0.000536518643310931 "197.197_fs1" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs1" 41.5 "amont" -0.000814415194683713 "197.197_fs1" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs1" 49.8 "amont" -0.000403777307295101 "197.197_fs1" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs1" 58.1 "amont" -0.00182454271445766 "197.197_fs1" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs1" 66.4 "amont" -0.00270128482106545 "197.197_fs1" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs1" 74.7 "amont" 0.000893984795173226 "197.197_fs1" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs1" 83 "amont" -0.00116715793811981 "197.197_fs1" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs1" 91.3 "amont" 0.000260730631139949 "197.197_fs1" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs2" 24.9 "amont" 0.0081879904213727 "197.197_fs2" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs2" 33.2 "amont" -0.00477461774501257 "197.197_fs2" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs2" 41.5 "amont" 0.00781049372722246 "197.197_fs2" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs2" 49.8 "amont" -0.00534847830690498 "197.197_fs2" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs2" 58.1 "amont" -0.00215618083293034 "197.197_fs2" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs2" 66.4 "amont" -0.000689633342120343 "197.197_fs2" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs2" 74.7 "amont" 0.00104291741321749 "197.197_fs2" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs2" 83 "amont" -0.00113603296218173 "197.197_fs2" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"197" "197_fs2" 91.3 "amont" -0.000916355892842274 "197.197_fs2" "Cauterets" "Cauterets.amont" 1.89 60.038 "19.4" "3-4"
"198" "198_fs1" 24.9 "amont" 0.00469990276930274 "198.198_fs1" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs1" 33.2 "amont" 0.00101580799995442 "198.198_fs1" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs1" 41.5 "amont" -0.000518961885692736 "198.198_fs1" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs1" 49.8 "amont" 0.00793401501465842 "198.198_fs1" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs1" 58.1 "amont" -0.00475748008556456 "198.198_fs1" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs1" 66.4 "amont" 0.00541447557128869 "198.198_fs1" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs1" 74.7 "amont" -0.00461195639819369 "198.198_fs1" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs1" 83 "amont" 0.000451511530146271 "198.198_fs1" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs1" 91.3 "amont" 0.000552987698241814 "198.198_fs1" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs2" 24.9 "amont" 0.00382355743459998 "198.198_fs2" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs2" 33.2 "amont" 0.00417892184381932 "198.198_fs2" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs2" 41.5 "amont" 0.00301846315372196 "198.198_fs2" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs2" 49.8 "amont" 0.0105608536679473 "198.198_fs2" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs2" 58.1 "amont" -0.00421511602901677 "198.198_fs2" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs2" 66.4 "amont" 0.0021659047548251 "198.198_fs2" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs2" 74.7 "amont" 0.00169809175792354 "198.198_fs2" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs2" 83 "amont" -0.0122216956160644 "198.198_fs2" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"198" "198_fs2" 91.3 "amont" 0.013142229859862 "198.198_fs2" "Lees Athas" "Lees Athas.amont" 17.65 107.254 "19.3" "3-4"
"199" "199_fs1" 24.9 "amont" 0.00829069406276362 "199.199_fs1" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs1" 33.2 "amont" 0.000944793753390851 "199.199_fs1" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs1" 41.5 "amont" 0.00897347453437512 "199.199_fs1" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs1" 49.8 "amont" -0.00202523001108489 "199.199_fs1" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs1" 58.1 "amont" -0.00265248197273664 "199.199_fs1" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs1" 66.4 "amont" 0.00431139880053148 "199.199_fs1" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs1" 74.7 "amont" -0.00204194997890833 "199.199_fs1" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs2" 24.9 "amont" 0.00418409079716542 "199.199_fs2" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs2" 33.2 "amont" 0.00925954519525459 "199.199_fs2" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs2" 41.5 "amont" 0.000726769574301122 "199.199_fs2" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs2" 49.8 "amont" -7.7462620193081e-05 "199.199_fs2" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs2" 58.1 "amont" -0.00278581739244509 "199.199_fs2" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs2" 66.4 "amont" 0.00165107812899021 "199.199_fs2" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs2" 74.7 "amont" -0.000105561049837897 "199.199_fs2" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs2" 83 "amont" 0.000478996016571018 "199.199_fs2" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs3" 24.9 "amont" 0.00126752543979608 "199.199_fs3" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs3" 33.2 "amont" 0.00499336189042759 "199.199_fs3" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs3" 41.5 "amont" 0.00553217243327594 "199.199_fs3" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs3" 49.8 "amont" -0.00164548706512959 "199.199_fs3" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs3" 58.1 "amont" 0.00490702226631795 "199.199_fs3" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs3" 66.4 "amont" 0.00828723544679235 "199.199_fs3" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"199" "199_fs3" 74.7 "amont" -0.0122165758854148 "199.199_fs3" "Cauterets" "Cauterets.amont" 2.471 66.199 "19.3" "3-4"
"200" "200_fs1" 24.9 "amont" 0.0031568631556037 "200.200_fs1" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs1" 33.2 "amont" 0.00639935114855698 "200.200_fs1" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs1" 41.5 "amont" 0.00342871693474844 "200.200_fs1" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs1" 49.8 "amont" 0.0014130096936496 "200.200_fs1" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs1" 58.1 "amont" 0.00541837942851539 "200.200_fs1" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs1" 66.4 "amont" -0.00552021102380458 "200.200_fs1" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs1" 74.7 "amont" -0.00144790575425124 "200.200_fs1" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs1" 83 "amont" 0.00232756189868078 "200.200_fs1" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs1" 91.3 "amont" 0.0031478823067218 "200.200_fs1" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs1" 99.6 "amont" -0.00356270849833134 "200.200_fs1" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs1" 107.9 "amont" -0.00430495175752668 "200.200_fs1" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs1" 116.2 "amont" 0.00232342403322604 "200.200_fs1" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs1" 124.5 "amont" -0.000141444522213552 "200.200_fs1" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs2" 24.9 "amont" 0.00394031588663174 "200.200_fs2" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs2" 33.2 "amont" 0.00164658534289651 "200.200_fs2" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs2" 41.5 "amont" 0.0019341874642567 "200.200_fs2" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs2" 49.8 "amont" 0.00440220523120443 "200.200_fs2" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs2" 58.1 "amont" -0.00741038635246134 "200.200_fs2" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs2" 66.4 "amont" 0.00244012385195642 "200.200_fs2" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs2" 74.7 "amont" -0.00265992621934282 "200.200_fs2" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs2" 83 "amont" 0.00102626162223238 "200.200_fs2" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs2" 91.3 "amont" -0.000157944278917872 "200.200_fs2" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs2" 99.6 "amont" -0.000876666881915782 "200.200_fs2" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs2" 107.9 "amont" -0.00063070841062453 "200.200_fs2" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs2" 116.2 "amont" -0.00170669715784838 "200.200_fs2" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs2" 124.5 "amont" 0.000762326691828142 "200.200_fs2" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs2" 132.8 "amont" 5.4265585150053e-05 "200.200_fs2" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs3" 24.9 "amont" 0.00750387463257918 "200.200_fs3" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs3" 33.2 "amont" 0.0020308259183764 "200.200_fs3" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs3" 41.5 "amont" -0.000827780534983706 "200.200_fs3" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs3" 49.8 "amont" -0.00020975191394116 "200.200_fs3" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs3" 58.1 "amont" 0.00237848728140683 "200.200_fs3" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs3" 66.4 "amont" 0.00205478017582736 "200.200_fs3" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs3" 74.7 "amont" -0.00199402626991058 "200.200_fs3" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs3" 83 "amont" -0.000490779381244907 "200.200_fs3" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs3" 91.3 "amont" -0.00218926890983994 "200.200_fs3" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs3" 99.6 "amont" 0.00063857997410655 "200.200_fs3" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"200" "200_fs3" 107.9 "amont" -0.00376233113682458 "200.200_fs3" "Lees Athas" "Lees Athas.amont" 12.228 107.093 "19.2" "3-4"
"201" "201_fs1" 24.9 "amont" 0.00848349157450267 "201.201_fs1" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs1" 33.2 "amont" 0.000280988758216784 "201.201_fs1" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs1" 41.5 "amont" 0.00246184986704594 "201.201_fs1" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs1" 49.8 "amont" 0.00656703455469971 "201.201_fs1" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs1" 58.1 "amont" 0.00101254707528468 "201.201_fs1" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs1" 66.4 "amont" -0.00605476350208302 "201.201_fs1" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs1" 74.7 "amont" 0.00189746719979496 "201.201_fs1" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs1" 83 "amont" 0.000755247573432753 "201.201_fs1" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs1" 91.3 "amont" 0.00114835284861104 "201.201_fs1" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs1" 99.6 "amont" -0.00227294060584511 "201.201_fs1" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs1" 107.9 "amont" 0.00216637004229336 "201.201_fs1" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs2" 24.9 "amont" 0.0068239984666678 "201.201_fs2" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs2" 33.2 "amont" -0.00475346195522863 "201.201_fs2" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs2" 41.5 "amont" 0.0014799185789478 "201.201_fs2" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs2" 49.8 "amont" -0.00222918029901279 "201.201_fs2" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs2" 58.1 "amont" 0.00207519132590344 "201.201_fs2" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs2" 66.4 "amont" -0.00277473335009113 "201.201_fs2" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs2" 74.7 "amont" -0.00216535969623406 "201.201_fs2" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs2" 83 "amont" 0.00214091956924758 "201.201_fs2" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs2" 91.3 "amont" -0.00283457915942069 "201.201_fs2" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs2" 99.6 "amont" 0.000140547721909086 "201.201_fs2" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs3" 24.9 "amont" 0.00362621962160388 "201.201_fs3" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs3" 33.2 "amont" 0.00160879600701732 "201.201_fs3" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs3" 41.5 "amont" 2.86861352279122e-05 "201.201_fs3" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs3" 49.8 "amont" -0.00134959407660352 "201.201_fs3" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs3" 58.1 "amont" -0.00212031333413329 "201.201_fs3" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs3" 66.4 "amont" -0.00379018251381685 "201.201_fs3" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs3" 74.7 "amont" 0.00704004128952472 "201.201_fs3" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs3" 83 "amont" -0.00612900019386124 "201.201_fs3" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs3" 91.3 "amont" -7.08418606872249e-05 "201.201_fs3" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"201" "201_fs3" 99.6 "amont" -0.000671664121357081 "201.201_fs3" "Cauterets" "Cauterets.amont" 2.976 66.77 "19.2" "3-4"
"202" "202_fs1" 24.9 "amont" 0.00872977394602159 "202.202_fs1" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs1" 33.2 "amont" -0.00113186758354498 "202.202_fs1" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs1" 41.5 "amont" 0.00027482765479373 "202.202_fs1" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs1" 49.8 "amont" 0.00119986730711504 "202.202_fs1" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs1" 58.1 "amont" -0.000463567320566954 "202.202_fs1" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs1" 66.4 "amont" 0.000230496534244806 "202.202_fs1" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs1" 74.7 "amont" 0.00521693203350724 "202.202_fs1" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs1" 83 "amont" -0.0144056455062604 "202.202_fs1" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs1" 91.3 "amont" 0.00238017555638598 "202.202_fs1" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs1" 99.6 "amont" 0.00407195965797355 "202.202_fs1" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs1" 107.9 "amont" -0.00357936772743908 "202.202_fs1" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs2" 24.9 "amont" 0.00367189755939531 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs2" 33.2 "amont" -0.000306446142031915 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
"202" "202_fs2" 41.5 "amont" 0.00301272387565442 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4"
