"treatment" "poisson" "fs" "time" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief" "absY"
"aval" "14" "014_fs1" 2 31.5917969104762 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 31.5917969104762
"aval" "14" "014_fs1" 3 97.0126633265141 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 97.0126633265141
"aval" "14" "014_fs1" 4 131.38319649878 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 131.38319649878
"aval" "14" "014_fs1" 5 18.8733015686504 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 18.8733015686504
"aval" "14" "014_fs1" 6 -61.6454690242349 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 61.6454690242349
"aval" "14" "014_fs1" 7 -68.387039540415 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 68.387039540415
"aval" "14" "014_fs1" 8 -38.7781715639886 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 38.7781715639886
"aval" "14" "014_fs2" 1 6.1813494874813 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 6.1813494874813
"aval" "14" "014_fs2" 2 -31.4953116084212 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 31.4953116084212
"aval" "14" "014_fs2" 3 -126.601083421176 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 126.601083421176
"aval" "14" "014_fs2" 4 -76.8901828287624 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 76.8901828287624
"aval" "14" "014_fs2" 5 36.874345253327 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 36.874345253327
"aval" "14" "014_fs2" 6 49.8201138008491 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 49.8201138008491
"aval" "14" "014_fs2" 7 83.1312291435303 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 83.1312291435303
"aval" "14" "014_fs2" 8 74.926803389911 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 74.926803389911
"aval" "14" "014_fs3" 1 -33.8117288220272 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 33.8117288220272
"aval" "14" "014_fs3" 2 -68.4805001459451 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 68.4805001459451
"aval" "14" "014_fs3" 3 -115.087595078704 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 115.087595078704
"aval" "14" "014_fs3" 4 -117.027314310862 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 117.027314310862
"aval" "14" "014_fs3" 5 14.625955795873 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 14.625955795873
"aval" "14" "014_fs3" 6 34.2060046183524 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 34.2060046183524
"aval" "14" "014_fs3" 7 42.0473915073209 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 42.0473915073209
"aval" "14" "014_fs3" 8 43.1131858534056 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 43.1131858534056
"aval" "14" "014_fs3" 9 53.5103184558426 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 53.5103184558426
"aval" "14" "014_fs3" 10 44.8845859987354 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 44.8845859987354
"aval" "15" "015_fs1" 1 3.6416688261836 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 3.6416688261836
"aval" "15" "015_fs1" 2 -15.0903529686323 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 15.0903529686323
"aval" "15" "015_fs1" 3 -79.8941569642629 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 79.8941569642629
"aval" "15" "015_fs1" 4 -141.125374699168 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 141.125374699168
"aval" "15" "015_fs1" 5 -82.4148705313219 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 82.4148705313219
"aval" "15" "015_fs1" 6 -5.08496191814621 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 5.08496191814621
"aval" "15" "015_fs1" 7 55.1258700014257 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 55.1258700014257
"aval" "15" "015_fs1" 8 -3.78431157416895 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 3.78431157416895
"aval" "15" "015_fs1" 9 4.11949270559469 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 4.11949270559469
"aval" "15" "015_fs1" 10 55.0552421230486 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 55.0552421230486
"aval" "15" "015_fs1" 11 17.3052197676734 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 17.3052197676734
"aval" "15" "015_fs2" 1 -12.0559661084379 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 12.0559661084379
"aval" "15" "015_fs2" 2 -13.5620786823067 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 13.5620786823067
"aval" "15" "015_fs2" 3 -33.1247776321097 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 33.1247776321097
"aval" "15" "015_fs2" 4 -89.1589872944583 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 89.1589872944583
"aval" "15" "015_fs2" 5 -31.6254469324836 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 31.6254469324836
"aval" "15" "015_fs2" 6 31.0872149846533 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 31.0872149846533
"aval" "15" "015_fs2" 7 69.3161686901793 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 69.3161686901793
"aval" "15" "015_fs2" 8 47.0661945203384 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 47.0661945203384
"aval" "15" "015_fs2" 9 26.145220537515 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 26.145220537515
"aval" "15" "015_fs2" 10 73.7375230430155 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 73.7375230430155
"aval" "15" "015_fs2" 11 106.096165015586 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 106.096165015586
"aval" "15" "015_fs2" 12 32.3819134249002 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 32.3819134249002
"aval" "16" "016_fs1" 1 -26.8050856304662 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 26.8050856304662
"aval" "16" "016_fs1" 2 -16.8448593041065 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 16.8448593041065
"aval" "16" "016_fs1" 3 40.4346058651745 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 40.4346058651745
"aval" "16" "016_fs1" 4 86.4250301826669 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 86.4250301826669
"aval" "16" "016_fs1" 5 72.7854530349797 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 72.7854530349797
"aval" "16" "016_fs1" 6 37.5082553724129 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 37.5082553724129
"aval" "16" "016_fs1" 7 7.57492732273653 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 7.57492732273653
"aval" "16" "016_fs1" 8 -47.3954127310093 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 47.3954127310093
"aval" "16" "016_fs1" 9 -71.0137546913388 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 71.0137546913388
"aval" "16" "016_fs1" 10 -71.8451358107974 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 71.8451358107974
"aval" "16" "016_fs1" 11 -74.2998921334045 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 74.2998921334045
"aval" "16" "016_fs1" 12 -65.7623844890569 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 65.7623844890569
"aval" "16" "016_fs2" 1 -35.0180773186928 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 35.0180773186928
"aval" "16" "016_fs2" 2 -37.7368781427778 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 37.7368781427778
"aval" "16" "016_fs2" 3 -2.56087525667738 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 2.56087525667738
"aval" "16" "016_fs2" 4 55.0015186682637 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 55.0015186682637
"aval" "16" "016_fs2" 5 101.849958782967 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 101.849958782967
"aval" "16" "016_fs2" 6 82.5824948750067 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 82.5824948750067
"aval" "16" "016_fs2" 7 -0.442326282700833 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 0.442326282700833
"aval" "16" "016_fs2" 8 -19.7794241045921 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 19.7794241045921
"aval" "16" "016_fs2" 9 -63.5253436622154 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 63.5253436622154
"aval" "16" "016_fs2" 10 -104.35297613661 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 104.35297613661
"aval" "16" "016_fs2" 11 -105.836465769866 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 105.836465769866
"aval" "16" "016_fs2" 12 -109.519401586326 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 109.519401586326
"aval" "16" "016_fs3" 1 -24.9272955190217 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 24.9272955190217
"aval" "16" "016_fs3" 2 -33.4300715535607 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 33.4300715535607
"aval" "16" "016_fs3" 3 -38.3745029348417 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 38.3745029348417
"aval" "16" "016_fs3" 4 -67.8838310804584 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 67.8838310804584
"aval" "16" "016_fs3" 5 -101.151616854372 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 101.151616854372
"aval" "16" "016_fs3" 6 -111.554141138072 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 111.554141138072
"aval" "16" "016_fs3" 7 -111.766380172716 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 111.766380172716
"aval" "16" "016_fs3" 8 -104.800764179551 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 104.800764179551
"aval" "16" "016_fs3" 9 -91.82485057249 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 91.82485057249
"aval" "16" "016_fs3" 10 -69.4017061788688 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 69.4017061788688
"aval" "16" "016_fs3" 11 -50.1582427141787 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 50.1582427141787
"aval" "16" "016_fs3" 12 -47.7668798047736 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 47.7668798047736
"aval" "16" "016_fs3" 13 -30.3686554705198 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 30.3686554705198
"aval" "16" "016_fs3" 14 -18.3416888411619 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 18.3416888411619
"aval" "16" "016_fs3" 15 -10.7411825795824 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 10.7411825795824
"aval" "16" "016_fs3" 16 -4.93724801844047 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 4.93724801844047
"aval" "16" "016_fs3" 17 -3.14566259243401 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 3.14566259243401
"amont" "17" "017_fs1" 1 31.3670665000776 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 31.3670665000776
"amont" "17" "017_fs1" 2 49.3564496146384 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 49.3564496146384
"amont" "17" "017_fs1" 3 99.0628643110163 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 99.0628643110163
"amont" "17" "017_fs1" 4 148.218267815013 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 148.218267815013
"amont" "17" "017_fs1" 5 160.399000724823 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 160.399000724823
"amont" "17" "017_fs1" 6 167.445058612665 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 167.445058612665
"amont" "17" "017_fs1" 7 155.079058757892 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 155.079058757892
"amont" "17" "017_fs1" 8 105.185858000633 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 105.185858000633
"amont" "17" "017_fs1" 9 80.8823156531932 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 80.8823156531932
"amont" "17" "017_fs1" 10 57.8286982411955 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 57.8286982411955
"amont" "17" "017_fs1" 11 33.0909789376124 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 33.0909789376124
"amont" "17" "017_fs1" 12 23.3765175588383 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 23.3765175588383
"amont" "17" "017_fs1" 13 14.9487853666875 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 14.9487853666875
"amont" "17" "017_fs1" 14 9.76546974987616 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 9.76546974987616
"amont" "17" "017_fs1" 15 7.29715325281552 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 7.29715325281552
"amont" "17" "017_fs2" 1 6.02642309408222 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 6.02642309408222
"amont" "17" "017_fs2" 2 22.9197985802527 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 22.9197985802527
"amont" "17" "017_fs2" 3 93.018404792709 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 93.018404792709
"amont" "17" "017_fs2" 4 163.488350589976 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 163.488350589976
"amont" "17" "017_fs2" 5 158.212817364179 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 158.212817364179
"amont" "17" "017_fs2" 6 121.963902959922 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 121.963902959922
"amont" "17" "017_fs2" 7 35.1995665758996 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 35.1995665758996
"amont" "17" "017_fs2" 8 2.47305294909469 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 2.47305294909469
"amont" "17" "017_fs2" 9 -21.5327863520139 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 21.5327863520139
"amont" "17" "017_fs2" 10 -15.9883837096792 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 15.9883837096792
"amont" "17" "017_fs2" 11 -4.70161667157899 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 4.70161667157899
"amont" "18" "018_fs1" 1 64.7727867371325 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 64.7727867371325
"amont" "18" "018_fs1" 2 27.000567537148 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 27.000567537148
"amont" "18" "018_fs1" 3 -64.4318978838718 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 64.4318978838718
"amont" "18" "018_fs1" 4 -139.538383118504 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 139.538383118504
"amont" "18" "018_fs1" 5 -147.846208031354 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 147.846208031354
"amont" "18" "018_fs1" 6 -66.4929463830028 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 66.4929463830028
"amont" "18" "018_fs1" 7 36.8699580484933 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 36.8699580484933
"amont" "18" "018_fs1" 8 25.6676364957883 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 25.6676364957883
"amont" "18" "018_fs1" 9 15.2581908934806 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 15.2581908934806
"amont" "18" "018_fs1" 10 -12.0171075260528 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 12.0171075260528
"amont" "18" "018_fs1" 11 -33.8466773329664 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 33.8466773329664
"amont" "18" "018_fs2" 1 -7.47335657530709 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 7.47335657530709
"amont" "18" "018_fs2" 2 -16.4960772212308 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 16.4960772212308
"amont" "18" "018_fs2" 3 -70.891317613467 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 70.891317613467
"amont" "18" "018_fs2" 4 -146.238340780948 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 146.238340780948
"amont" "18" "018_fs2" 5 -168.796949135486 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 168.796949135486
"amont" "18" "018_fs2" 6 -102.942073469304 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 102.942073469304
"amont" "18" "018_fs2" 7 -11.7973559599801 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 11.7973559599801
"amont" "18" "018_fs2" 8 30.4618976475864 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 30.4618976475864
"amont" "18" "018_fs2" 9 57.1862956934091 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 57.1862956934091
"amont" "18" "018_fs2" 10 90.7041712305258 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 90.7041712305258
"amont" "18" "018_fs2" 11 100.89036118335 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 100.89036118335
"amont" "18" "018_fs2" 12 118.28976000865 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 118.28976000865
"amont" "18" "018_fs2" 13 122.079814118566 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 122.079814118566
"amont" "18" "018_fs2" 14 114.778857584731 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 114.778857584731
"amont" "18" "018_fs3" 1 4.04889914338901 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 4.04889914338901
"amont" "18" "018_fs3" 2 36.9839609270874 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 36.9839609270874
"amont" "18" "018_fs3" 3 95.964059060633 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 95.964059060633
"amont" "18" "018_fs3" 4 149.340599384149 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 149.340599384149
"amont" "18" "018_fs3" 5 127.7283572074 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 127.7283572074
"amont" "18" "018_fs3" 6 114.536208062298 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 114.536208062298
"amont" "18" "018_fs3" 7 39.3072222235048 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 39.3072222235048
"amont" "18" "018_fs3" 8 -5.78298747678988 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 5.78298747678988
"amont" "18" "018_fs3" 9 9.36886914620237 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 9.36886914620237
"amont" "18" "018_fs3" 10 26.7703741996777 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 26.7703741996777
"amont" "18" "018_fs3" 11 26.5515387769992 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 26.5515387769992
"amont" "18" "018_fs3" 12 26.9328920582391 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 26.9328920582391
"amont" "18" "018_fs3" 13 29.8154642241421 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 29.8154642241421
"amont" "19" "019_fs1" 1 15.2947399949972 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 15.2947399949972
"amont" "19" "019_fs1" 2 -1.8428250222257 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 1.8428250222257
"amont" "19" "019_fs1" 3 -57.7710340874391 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 57.7710340874391
"amont" "19" "019_fs1" 4 -104.299604420757 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 104.299604420757
"amont" "19" "019_fs1" 5 -141.002350679701 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 141.002350679701
"amont" "19" "019_fs1" 6 -163.232944813411 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 163.232944813411
"amont" "19" "019_fs1" 7 -136.976552752389 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 136.976552752389
"amont" "19" "019_fs1" 8 -118.389022426868 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 118.389022426868
"amont" "19" "019_fs1" 9 -88.4692294065989 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 88.4692294065989
"amont" "19" "019_fs1" 10 -80.6506126432819 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 80.6506126432819
"amont" "19" "019_fs1" 11 -63.6666650348218 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 63.6666650348218
"amont" "19" "019_fs1" 12 -41.6575776188982 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 41.6575776188982
"amont" "19" "019_fs1" 13 -24.6762118000795 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 24.6762118000795
"amont" "19" "019_fs1" 14 -22.4544414468623 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 22.4544414468623
"amont" "19" "019_fs2" 1 41.7492089966472 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 41.7492089966472
"amont" "19" "019_fs2" 2 46.1830043572078 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 46.1830043572078
"amont" "19" "019_fs2" 3 64.3490939278432 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 64.3490939278432
"amont" "19" "019_fs2" 4 124.070498289731 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 124.070498289731
"amont" "19" "019_fs2" 5 138.659894369237 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 138.659894369237
"amont" "19" "019_fs2" 6 131.592677548253 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 131.592677548253
"amont" "19" "019_fs2" 7 60.4000932441915 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4" 60.4000932441915
