"treatment" "poisson" "fs" "time" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief" "absY"
"aval" "173" "173_fs3" 11 20.1664609295636 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 20.1664609295636
"aval" "173" "173_fs3" 12 25.218382633113 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 25.218382633113
"aval" "173" "173_fs3" 13 28.9673369178304 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 28.9673369178304
"aval" "173" "173_fs3" 14 23.8165190226841 "173.173_fs3" "Cauterets" "Cauterets.aval" 5.598 84.504 "18.5" "9-10" 23.8165190226841
"aval" "174" "174_fs1" 1 -9.9730537547953 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 9.9730537547953
"aval" "174" "174_fs1" 2 35.2497639749036 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 35.2497639749036
"aval" "174" "174_fs1" 3 78.5962889547619 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 78.5962889547619
"aval" "174" "174_fs1" 4 26.4168947923575 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 26.4168947923575
"aval" "174" "174_fs1" 5 -35.5216397826237 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 35.5216397826237
"aval" "174" "174_fs1" 6 -36.6828577412689 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 36.6828577412689
"aval" "174" "174_fs1" 7 -21.0945278251572 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 21.0945278251572
"aval" "174" "174_fs1" 8 -7.98213104557306 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 7.98213104557306
"aval" "174" "174_fs1" 9 4.62804967094073 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 4.62804967094073
"aval" "174" "174_fs1" 10 7.46358030375794 "174.174_fs1" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 7.46358030375794
"aval" "174" "174_fs2" 1 -1.29067628795178 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 1.29067628795178
"aval" "174" "174_fs2" 2 -6.56616437235886 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 6.56616437235886
"aval" "174" "174_fs2" 3 -77.2004619929212 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 77.2004619929212
"aval" "174" "174_fs2" 4 -105.956400532957 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 105.956400532957
"aval" "174" "174_fs2" 5 14.9948647688024 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 14.9948647688024
"aval" "174" "174_fs2" 6 51.3035768997383 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 51.3035768997383
"aval" "174" "174_fs2" 7 49.6699354223024 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 49.6699354223024
"aval" "174" "174_fs2" 8 34.3642719561163 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 34.3642719561163
"aval" "174" "174_fs2" 9 29.2636333394327 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 29.2636333394327
"aval" "174" "174_fs2" 10 30.5986332391325 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 30.5986332391325
"aval" "174" "174_fs2" 11 39.2069461769141 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 39.2069461769141
"aval" "174" "174_fs2" 12 44.8817791083307 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 44.8817791083307
"aval" "174" "174_fs2" 13 42.6487922247774 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 42.6487922247774
"aval" "174" "174_fs2" 14 35.415333541553 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 35.415333541553
"aval" "174" "174_fs2" 15 32.9266945870761 "174.174_fs2" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 32.9266945870761
"aval" "174" "174_fs3" 1 6.06436250611023 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 6.06436250611023
"aval" "174" "174_fs3" 2 10.3655671726136 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 10.3655671726136
"aval" "174" "174_fs3" 3 83.912183692233 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 83.912183692233
"aval" "174" "174_fs3" 4 89.6976568344027 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 89.6976568344027
"aval" "174" "174_fs3" 5 -8.56705572289641 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 8.56705572289641
"aval" "174" "174_fs3" 6 8.82185724060679 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 8.82185724060679
"aval" "174" "174_fs3" 7 61.8871360784638 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 61.8871360784638
"aval" "174" "174_fs3" 8 73.5305103673625 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 73.5305103673625
"aval" "174" "174_fs3" 9 30.9356288825181 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 30.9356288825181
"aval" "174" "174_fs3" 10 11.8607504022105 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 11.8607504022105
"aval" "174" "174_fs3" 11 10.8622900049741 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 10.8622900049741
"aval" "174" "174_fs3" 12 18.5381403946231 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 18.5381403946231
"aval" "174" "174_fs3" 13 28.597550696636 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 28.597550696636
"aval" "174" "174_fs3" 14 33.677970766395 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 33.677970766395
"aval" "174" "174_fs3" 15 31.7791287087608 "174.174_fs3" "Cauterets" "Cauterets.aval" 1.872 60.633 "18.5" "11-12" 31.7791287087608
"aval" "175" "175_fs1" 1 1.57592850086291 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 1.57592850086291
"aval" "175" "175_fs1" 2 30.3823913456836 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 30.3823913456836
"aval" "175" "175_fs1" 3 89.6686944735324 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 89.6686944735324
"aval" "175" "175_fs1" 4 125.351193089049 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 125.351193089049
"aval" "175" "175_fs1" 5 57.0413458690223 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 57.0413458690223
"aval" "175" "175_fs1" 6 37.7201010452267 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 37.7201010452267
"aval" "175" "175_fs1" 7 12.7055279271615 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 12.7055279271615
"aval" "175" "175_fs1" 8 15.661313611012 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 15.661313611012
"aval" "175" "175_fs1" 9 22.6503501177716 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 22.6503501177716
"aval" "175" "175_fs1" 10 35.2075492882077 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 35.2075492882077
"aval" "175" "175_fs1" 11 61.0257751528082 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 61.0257751528082
"aval" "175" "175_fs1" 12 76.3876376412691 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 76.3876376412691
"aval" "175" "175_fs1" 13 86.7031590925763 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 86.7031590925763
"aval" "175" "175_fs1" 14 91.2564580968774 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 91.2564580968774
"aval" "175" "175_fs1" 15 87.4636827665688 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 87.4636827665688
"aval" "175" "175_fs2" 1 4.32871439098514 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 4.32871439098514
"aval" "175" "175_fs2" 2 5.95940237115391 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 5.95940237115391
"aval" "175" "175_fs2" 3 38.8079451739493 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 38.8079451739493
"aval" "175" "175_fs2" 4 92.7160199943462 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 92.7160199943462
"aval" "175" "175_fs2" 5 107.154287643056 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 107.154287643056
"aval" "175" "175_fs2" 6 18.4772813749241 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 18.4772813749241
"aval" "175" "175_fs2" 7 -32.9688796863788 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 32.9688796863788
"aval" "175" "175_fs2" 8 -57.940321470251 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 57.940321470251
"aval" "175" "175_fs2" 9 -82.9454554336114 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 82.9454554336114
"aval" "175" "175_fs2" 10 -79.9431334792082 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 79.9431334792082
"aval" "175" "175_fs2" 11 -77.2344940818066 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 77.2344940818066
"aval" "175" "175_fs2" 12 -88.6016383956901 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 88.6016383956901
"aval" "175" "175_fs3" 1 12.4806817046029 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 12.4806817046029
"aval" "175" "175_fs3" 2 14.0121402611342 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 14.0121402611342
"aval" "175" "175_fs3" 3 50.9142093982918 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 50.9142093982918
"aval" "175" "175_fs3" 4 80.077322332569 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 80.077322332569
"aval" "175" "175_fs3" 5 92.1153779571804 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 92.1153779571804
"aval" "175" "175_fs3" 6 57.2734095535813 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 57.2734095535813
"aval" "175" "175_fs3" 7 25.5989408096065 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 25.5989408096065
"aval" "175" "175_fs3" 8 -23.2474237925719 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 23.2474237925719
"aval" "175" "175_fs3" 9 -40.0343483466488 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 40.0343483466488
"aval" "175" "175_fs3" 10 -56.7354891129967 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 56.7354891129967
"aval" "175" "175_fs3" 11 -73.1352323052051 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 73.1352323052051
"aval" "176" "176_fs1" 1 -3.04294368644938 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 3.04294368644938
"aval" "176" "176_fs1" 2 -23.9801849858495 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 23.9801849858495
"aval" "176" "176_fs1" 3 -75.4536719233326 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 75.4536719233326
"aval" "176" "176_fs1" 4 -90.5543321914647 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 90.5543321914647
"aval" "176" "176_fs1" 5 -36.8382797178103 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 36.8382797178103
"aval" "176" "176_fs1" 6 -20.1463904724025 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 20.1463904724025
"aval" "176" "176_fs1" 7 14.2456653192374 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 14.2456653192374
"aval" "176" "176_fs1" 8 10.2741130885832 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 10.2741130885832
"aval" "176" "176_fs1" 9 9.9886212783469 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 9.9886212783469
"aval" "176" "176_fs1" 10 6.42877728216058 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 6.42877728216058
"aval" "176" "176_fs1" 11 -6.14048079800904 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 6.14048079800904
"aval" "176" "176_fs1" 12 -5.69727597411145 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 5.69727597411145
"aval" "176" "176_fs2" 1 -9.01268211704198 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 9.01268211704198
"aval" "176" "176_fs2" 2 -21.9239498369393 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 21.9239498369393
"aval" "176" "176_fs2" 3 -73.771141182064 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 73.771141182064
"aval" "176" "176_fs2" 4 -109.02517579303 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 109.02517579303
"aval" "176" "176_fs2" 5 -99.403986399117 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 99.403986399117
"aval" "176" "176_fs2" 6 -94.8696661439845 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 94.8696661439845
"aval" "176" "176_fs2" 7 -55.2189244477431 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 55.2189244477431
"aval" "176" "176_fs2" 8 -1.24539812379669 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 1.24539812379669
"aval" "176" "176_fs2" 9 20.9925248302315 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 20.9925248302315
"aval" "176" "176_fs2" 10 23.8469667350321 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 23.8469667350321
"aval" "176" "176_fs2" 11 14.2688815240089 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 14.2688815240089
"aval" "176" "176_fs2" 12 16.2987530505184 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 16.2987530505184
"aval" "176" "176_fs2" 13 11.3455891130469 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 11.3455891130469
"aval" "176" "176_fs2" 14 14.2846434858341 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 14.2846434858341
"aval" "176" "176_fs3" 1 6.00640969371682 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 6.00640969371682
"aval" "176" "176_fs3" 2 17.4183874330527 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 17.4183874330527
"aval" "176" "176_fs3" 3 58.4018809846062 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 58.4018809846062
"aval" "176" "176_fs3" 4 99.024835041853 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 99.024835041853
"aval" "176" "176_fs3" 5 91.7992572859688 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 91.7992572859688
"aval" "176" "176_fs3" 6 40.3488367754314 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 40.3488367754314
"aval" "176" "176_fs3" 7 -3.0746077603215 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 3.0746077603215
"aval" "176" "176_fs3" 8 -38.1848525865676 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 38.1848525865676
"aval" "176" "176_fs3" 9 -44.5339866904982 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 44.5339866904982
"aval" "176" "176_fs3" 10 -40.9060202426612 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 40.9060202426612
"aval" "176" "176_fs3" 11 -32.5816317185271 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 32.5816317185271
"aval" "176" "176_fs3" 12 -25.4980045082281 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 25.4980045082281
"aval" "176" "176_fs3" 13 -24.6565127771077 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 24.6565127771077
"aval" "176" "176_fs3" 14 -13.0769443475169 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 13.0769443475169
"amont" "177" "177_fs1" 1 -20.5505783826332 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 20.5505783826332
"amont" "177" "177_fs1" 2 4.46034536118751 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 4.46034536118751
"amont" "177" "177_fs1" 3 61.4525227914427 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 61.4525227914427
"amont" "177" "177_fs1" 4 32.42477768532 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 32.42477768532
"amont" "177" "177_fs1" 5 -33.2590882121656 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 33.2590882121656
"amont" "177" "177_fs1" 6 -58.466980502668 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 58.466980502668
"amont" "177" "177_fs1" 7 -62.0731669536577 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 62.0731669536577
"amont" "177" "177_fs1" 8 -64.9928005081546 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 64.9928005081546
"amont" "177" "177_fs1" 9 -64.6054667142832 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 64.6054667142832
"amont" "177" "177_fs1" 10 -64.2036832912054 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 64.2036832912054
"amont" "177" "177_fs1" 11 -62.9590421549887 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 62.9590421549887
"amont" "177" "177_fs1" 12 -61.5969205734948 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 61.5969205734948
"amont" "177" "177_fs1" 13 -54.8024681057568 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 54.8024681057568
"amont" "177" "177_fs2" 1 37.6904381534863 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 37.6904381534863
"amont" "177" "177_fs2" 2 25.2921138187286 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 25.2921138187286
"amont" "177" "177_fs2" 3 -11.9340355445745 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 11.9340355445745
"amont" "177" "177_fs2" 4 -56.6047100883373 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 56.6047100883373
"amont" "177" "177_fs2" 5 -93.4584282181517 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 93.4584282181517
"amont" "177" "177_fs2" 6 -105.713514703216 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 105.713514703216
"amont" "177" "177_fs2" 7 -108.111109264698 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 108.111109264698
"amont" "177" "177_fs2" 8 -98.5842173845097 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 98.5842173845097
"amont" "177" "177_fs2" 9 -74.5991913309169 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 74.5991913309169
"amont" "177" "177_fs2" 10 -43.4445994627402 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 43.4445994627402
"amont" "177" "177_fs2" 11 -20.8429435125574 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 20.8429435125574
"amont" "177" "177_fs2" 12 -6.29351168972264 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 6.29351168972264
"amont" "177" "177_fs2" 13 3.8044949232451 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 3.8044949232451
"amont" "177" "177_fs3" 1 25.5015011430505 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 25.5015011430505
"amont" "177" "177_fs3" 2 -20.8500702772154 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 20.8500702772154
"amont" "177" "177_fs3" 3 -83.0616017630095 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 83.0616017630095
"amont" "177" "177_fs3" 4 -83.2329057151142 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 83.2329057151142
"amont" "177" "177_fs3" 5 7.18924820097331 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 7.18924820097331
"amont" "177" "177_fs3" 6 36.1506437859117 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 36.1506437859117
"amont" "177" "177_fs3" 7 44.3755013721215 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 44.3755013721215
"amont" "177" "177_fs3" 8 29.6139523172828 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 29.6139523172828
"amont" "177" "177_fs3" 9 16.4477464550131 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 16.4477464550131
"amont" "177" "177_fs3" 10 6.80659733730437 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 6.80659733730437
"amont" "177" "177_fs3" 11 -7.17579651482828 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 7.17579651482828
"amont" "177" "177_fs3" 12 -0.832371454158704 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 0.832371454158704
"amont" "177" "177_fs4" 1 29.0992348691964 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 29.0992348691964
"amont" "177" "177_fs4" 2 23.0471623264798 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 23.0471623264798
"amont" "177" "177_fs4" 3 -35.6880836453248 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 35.6880836453248
"amont" "177" "177_fs4" 4 -89.9796063859697 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 89.9796063859697
"amont" "177" "177_fs4" 5 -64.1460729784324 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 64.1460729784324
"amont" "177" "177_fs4" 6 1.23041946090507 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 1.23041946090507
"amont" "177" "177_fs4" 7 31.7247038433568 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 31.7247038433568
"amont" "177" "177_fs4" 8 46.38091533595 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 46.38091533595
"amont" "177" "177_fs4" 9 52.7239273353594 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 52.7239273353594
"amont" "177" "177_fs4" 10 59.4727133261162 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 59.4727133261162
"amont" "177" "177_fs4" 11 70.2983020153602 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 70.2983020153602
"amont" "177" "177_fs4" 12 74.5495596512951 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 74.5495596512951
"amont" "178" "178_fs1" 1 -22.6648786404928 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 22.6648786404928
