"treatment" "poisson" "fs" "time" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief" "absY" "weight_class" "height_class"
"aval" "175" "175_fs1" 6 70.6936370320453 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 70.6936370320453 "lourd" "grand"
"aval" "175" "175_fs1" 7 56.2395752504338 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 56.2395752504338 "lourd" "grand"
"aval" "175" "175_fs1" 8 24.8367004245648 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 24.8367004245648 "lourd" "grand"
"aval" "175" "175_fs1" 9 17.9033127567826 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 17.9033127567826 "lourd" "grand"
"aval" "175" "175_fs1" 10 38.9694597993569 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 38.9694597993569 "lourd" "grand"
"aval" "175" "175_fs1" 11 83.1619129700739 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 83.1619129700739 "lourd" "grand"
"aval" "175" "175_fs1" 12 108.293694089379 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 108.293694089379 "lourd" "grand"
"aval" "175" "175_fs1" 13 119.046836124533 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 119.046836124533 "lourd" "grand"
"aval" "175" "175_fs1" 14 132.010716387207 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 132.010716387207 "lourd" "grand"
"aval" "175" "175_fs1" 15 133.973448430207 "175.175_fs1" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 133.973448430207 "lourd" "grand"
"aval" "175" "175_fs2" 1 3.40147777953794 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 3.40147777953794 "lourd" "grand"
"aval" "175" "175_fs2" 2 5.63626724849888 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 5.63626724849888 "lourd" "grand"
"aval" "175" "175_fs2" 3 40.4017146906146 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 40.4017146906146 "lourd" "grand"
"aval" "175" "175_fs2" 4 101.397590294466 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 101.397590294466 "lourd" "grand"
"aval" "175" "175_fs2" 5 143.601765297637 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 143.601765297637 "lourd" "grand"
"aval" "175" "175_fs2" 6 46.514195031619 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 46.514195031619 "lourd" "grand"
"aval" "175" "175_fs2" 7 -27.292587296451 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 27.292587296451 "lourd" "grand"
"aval" "175" "175_fs2" 8 -80.9472940928496 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 80.9472940928496 "lourd" "grand"
"aval" "175" "175_fs2" 9 -117.25919537524 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 117.25919537524 "lourd" "grand"
"aval" "175" "175_fs2" 10 -118.565223234308 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 118.565223234308 "lourd" "grand"
"aval" "175" "175_fs2" 11 -113.48938861532 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 113.48938861532 "lourd" "grand"
"aval" "175" "175_fs2" 12 -128.632754637921 "175.175_fs2" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 128.632754637921 "lourd" "grand"
"aval" "175" "175_fs3" 1 16.6827273825176 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 16.6827273825176 "lourd" "grand"
"aval" "175" "175_fs3" 2 18.5315548580921 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 18.5315548580921 "lourd" "grand"
"aval" "175" "175_fs3" 3 58.6557831457112 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 58.6557831457112 "lourd" "grand"
"aval" "175" "175_fs3" 4 84.5360997227357 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 84.5360997227357 "lourd" "grand"
"aval" "175" "175_fs3" 5 117.932000105057 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 117.932000105057 "lourd" "grand"
"aval" "175" "175_fs3" 6 84.8283432435354 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 84.8283432435354 "lourd" "grand"
"aval" "175" "175_fs3" 7 52.8053205034521 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 52.8053205034521 "lourd" "grand"
"aval" "175" "175_fs3" 8 -9.94291469412411 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 9.94291469412411 "lourd" "grand"
"aval" "175" "175_fs3" 9 -37.74581963487 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 37.74581963487 "lourd" "grand"
"aval" "175" "175_fs3" 10 -66.4824534889451 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 66.4824534889451 "lourd" "grand"
"aval" "175" "175_fs3" 11 -97.6863575646577 "175.175_fs3" "Lees Athas" "Lees Athas.aval" 10.149 102.67 "18.5" "11-12" 97.6863575646577 "lourd" "grand"
"aval" "176" "176_fs1" 1 -21.2246197338955 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 21.2246197338955 "lourd" "grand"
"aval" "176" "176_fs1" 2 -38.8228021851986 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 38.8228021851986 "lourd" "grand"
"aval" "176" "176_fs1" 3 -91.6597612162216 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 91.6597612162216 "lourd" "grand"
"aval" "176" "176_fs1" 4 -118.833048386218 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 118.833048386218 "lourd" "grand"
"aval" "176" "176_fs1" 5 -90.1748436670536 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 90.1748436670536 "lourd" "grand"
"aval" "176" "176_fs1" 6 -62.4405348665067 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 62.4405348665067 "lourd" "grand"
"aval" "176" "176_fs1" 7 24.5670379616531 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 24.5670379616531 "lourd" "grand"
"aval" "176" "176_fs1" 8 36.690553275516 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 36.690553275516 "lourd" "grand"
"aval" "176" "176_fs1" 9 22.802731960166 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 22.802731960166 "lourd" "grand"
"aval" "176" "176_fs1" 10 23.5661821122178 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 23.5661821122178 "lourd" "grand"
"aval" "176" "176_fs1" 11 2.50777321745798 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 2.50777321745798 "lourd" "grand"
"aval" "176" "176_fs1" 12 -3.25371761241766 "176.176_fs1" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 3.25371761241766 "lourd" "grand"
"aval" "176" "176_fs2" 1 -14.3260178642764 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 14.3260178642764 "lourd" "grand"
"aval" "176" "176_fs2" 2 -24.4981035817845 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 24.4981035817845 "lourd" "grand"
"aval" "176" "176_fs2" 3 -92.8123502664772 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 92.8123502664772 "lourd" "grand"
"aval" "176" "176_fs2" 4 -133.134807418802 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 133.134807418802 "lourd" "grand"
"aval" "176" "176_fs2" 5 -139.624777397242 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 139.624777397242 "lourd" "grand"
"aval" "176" "176_fs2" 6 -137.597571063969 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 137.597571063969 "lourd" "grand"
"aval" "176" "176_fs2" 7 -109.771986205667 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 109.771986205667 "lourd" "grand"
"aval" "176" "176_fs2" 8 -49.4136021129797 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 49.4136021129797 "lourd" "grand"
"aval" "176" "176_fs2" 9 20.8812773692949 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 20.8812773692949 "lourd" "grand"
"aval" "176" "176_fs2" 10 38.9343100690853 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 38.9343100690853 "lourd" "grand"
"aval" "176" "176_fs2" 11 26.0457356175524 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 26.0457356175524 "lourd" "grand"
"aval" "176" "176_fs2" 12 28.9308620659631 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 28.9308620659631 "lourd" "grand"
"aval" "176" "176_fs2" 13 19.528327548733 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 19.528327548733 "lourd" "grand"
"aval" "176" "176_fs2" 14 26.9434375006247 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 26.9434375006247 "lourd" "grand"
"aval" "176" "176_fs3" 1 4.29660096353797 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 4.29660096353797 "lourd" "grand"
"aval" "176" "176_fs3" 2 20.7203596757247 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 20.7203596757247 "lourd" "grand"
"aval" "176" "176_fs3" 3 58.2129484221452 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 58.2129484221452 "lourd" "grand"
"aval" "176" "176_fs3" 4 122.080881204901 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 122.080881204901 "lourd" "grand"
"aval" "176" "176_fs3" 5 133.670753483405 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 133.670753483405 "lourd" "grand"
"aval" "176" "176_fs3" 6 89.4917103468439 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 89.4917103468439 "lourd" "grand"
"aval" "176" "176_fs3" 7 31.7772977355298 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 31.7772977355298 "lourd" "grand"
"aval" "176" "176_fs3" 8 -44.4247446958767 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 44.4247446958767 "lourd" "grand"
"aval" "176" "176_fs3" 9 -56.2576955496654 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 56.2576955496654 "lourd" "grand"
"aval" "176" "176_fs3" 10 -66.2108041765291 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 66.2108041765291 "lourd" "grand"
"aval" "176" "176_fs3" 11 -61.7453520436902 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 61.7453520436902 "lourd" "grand"
"aval" "176" "176_fs3" 12 -48.731793184225 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 48.731793184225 "lourd" "grand"
"aval" "176" "176_fs3" 13 -52.0206450181581 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 52.0206450181581 "lourd" "grand"
"aval" "176" "176_fs3" 14 -26.6839862357647 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12" 26.6839862357647 "lourd" "grand"
"amont" "177" "177_fs1" 1 -38.2169589401993 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 38.2169589401993 "léger" "petit"
"amont" "177" "177_fs1" 2 -0.761771471606721 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 0.761771471606721 "léger" "petit"
"amont" "177" "177_fs1" 3 60.1279114881128 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 60.1279114881128 "léger" "petit"
"amont" "177" "177_fs1" 4 60.4157979718527 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 60.4157979718527 "léger" "petit"
"amont" "177" "177_fs1" 5 -35.7578215772939 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 35.7578215772939 "léger" "petit"
"amont" "177" "177_fs1" 6 -87.1371379050711 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 87.1371379050711 "léger" "petit"
"amont" "177" "177_fs1" 7 -93.741586373899 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 93.741586373899 "léger" "petit"
"amont" "177" "177_fs1" 8 -91.3285616011515 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 91.3285616011515 "léger" "petit"
"amont" "177" "177_fs1" 9 -85.9668699382156 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 85.9668699382156 "léger" "petit"
"amont" "177" "177_fs1" 10 -88.6095740314044 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 88.6095740314044 "léger" "petit"
"amont" "177" "177_fs1" 11 -80.2396952460346 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 80.2396952460346 "léger" "petit"
"amont" "177" "177_fs1" 12 -81.8390870684308 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 81.8390870684308 "léger" "petit"
"amont" "177" "177_fs1" 13 -68.0421901909267 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 68.0421901909267 "léger" "petit"
"amont" "177" "177_fs2" 1 55.0389593797063 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 55.0389593797063 "léger" "petit"
"amont" "177" "177_fs2" 2 43.3890828643809 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 43.3890828643809 "léger" "petit"
"amont" "177" "177_fs2" 3 -22.0126463579454 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 22.0126463579454 "léger" "petit"
"amont" "177" "177_fs2" 4 -89.8789662806967 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 89.8789662806967 "léger" "petit"
"amont" "177" "177_fs2" 5 -138.041990894892 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 138.041990894892 "léger" "petit"
"amont" "177" "177_fs2" 6 -148.650976701966 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 148.650976701966 "léger" "petit"
"amont" "177" "177_fs2" 7 -152.629293707812 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 152.629293707812 "léger" "petit"
"amont" "177" "177_fs2" 8 -141.037686710566 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 141.037686710566 "léger" "petit"
"amont" "177" "177_fs2" 9 -107.499006290458 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 107.499006290458 "léger" "petit"
"amont" "177" "177_fs2" 10 -65.9039524188441 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 65.9039524188441 "léger" "petit"
"amont" "177" "177_fs2" 11 -44.7986903664284 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 44.7986903664284 "léger" "petit"
"amont" "177" "177_fs2" 12 -19.5389735397179 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 19.5389735397179 "léger" "petit"
"amont" "177" "177_fs2" 13 -3.22543206789632 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 3.22543206789632 "léger" "petit"
"amont" "177" "177_fs3" 1 35.2825382933531 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 35.2825382933531 "léger" "petit"
"amont" "177" "177_fs3" 2 -25.7842678079806 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 25.7842678079806 "léger" "petit"
"amont" "177" "177_fs3" 3 -98.4775672318191 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 98.4775672318191 "léger" "petit"
"amont" "177" "177_fs3" 4 -107.218651140909 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 107.218651140909 "léger" "petit"
"amont" "177" "177_fs3" 5 -19.4208961802071 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 19.4208961802071 "léger" "petit"
"amont" "177" "177_fs3" 6 26.9709059333631 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 26.9709059333631 "léger" "petit"
"amont" "177" "177_fs3" 7 62.3590613979281 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 62.3590613979281 "léger" "petit"
"amont" "177" "177_fs3" 8 56.0752096139353 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 56.0752096139353 "léger" "petit"
"amont" "177" "177_fs3" 9 36.879572900641 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 36.879572900641 "léger" "petit"
"amont" "177" "177_fs3" 10 21.2757275990517 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 21.2757275990517 "léger" "petit"
"amont" "177" "177_fs3" 11 -8.15171488102325 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 8.15171488102325 "léger" "petit"
"amont" "177" "177_fs3" 12 0.590792605711613 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 0.590792605711613 "léger" "petit"
"amont" "177" "177_fs4" 1 43.8868573080065 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 43.8868573080065 "léger" "petit"
"amont" "177" "177_fs4" 2 30.7204893449557 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 30.7204893449557 "léger" "petit"
"amont" "177" "177_fs4" 3 -35.4614895503176 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 35.4614895503176 "léger" "petit"
"amont" "177" "177_fs4" 4 -107.517679006969 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 107.517679006969 "léger" "petit"
"amont" "177" "177_fs4" 5 -95.1151706246893 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 95.1151706246893 "léger" "petit"
"amont" "177" "177_fs4" 6 -17.8830927669711 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 17.8830927669711 "léger" "petit"
"amont" "177" "177_fs4" 7 38.7203373290276 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 38.7203373290276 "léger" "petit"
"amont" "177" "177_fs4" 8 55.2004146092303 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 55.2004146092303 "léger" "petit"
"amont" "177" "177_fs4" 9 64.7521202886706 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 64.7521202886706 "léger" "petit"
"amont" "177" "177_fs4" 10 68.062694090137 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 68.062694090137 "léger" "petit"
"amont" "177" "177_fs4" 11 87.7871199981178 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 87.7871199981178 "léger" "petit"
"amont" "177" "177_fs4" 12 95.1776165202504 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4" 95.1776165202504 "léger" "petit"
"amont" "178" "178_fs1" 1 -33.145633491106 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 33.145633491106 "léger" "petit"
"amont" "178" "178_fs1" 2 -8.74352181742918 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 8.74352181742918 "léger" "petit"
"amont" "178" "178_fs1" 3 65.1023295024454 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 65.1023295024454 "léger" "petit"
"amont" "178" "178_fs1" 4 137.048201438532 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 137.048201438532 "léger" "petit"
"amont" "178" "178_fs1" 5 68.8551144487217 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 68.8551144487217 "léger" "petit"
"amont" "178" "178_fs1" 6 -28.4082379404173 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 28.4082379404173 "léger" "petit"
"amont" "178" "178_fs1" 7 -49.7840643188374 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 49.7840643188374 "léger" "petit"
"amont" "178" "178_fs1" 8 -13.2301916991251 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 13.2301916991251 "léger" "petit"
"amont" "178" "178_fs1" 9 34.5812475676223 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 34.5812475676223 "léger" "petit"
"amont" "178" "178_fs1" 10 72.7668193151295 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 72.7668193151295 "léger" "petit"
"amont" "178" "178_fs1" 11 60.7551714419295 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 60.7551714419295 "léger" "petit"
"amont" "178" "178_fs1" 12 45.7768149420797 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 45.7768149420797 "léger" "petit"
"amont" "178" "178_fs1" 13 84.5302795069241 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 84.5302795069241 "léger" "petit"
"amont" "178" "178_fs1" 14 118.599867550799 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 118.599867550799 "léger" "petit"
"amont" "178" "178_fs1" 15 88.8947852892336 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 88.8947852892336 "léger" "petit"
"amont" "178" "178_fs1" 16 73.468082803339 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 73.468082803339 "léger" "petit"
"amont" "178" "178_fs2" 1 -13.869516639757 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 13.869516639757 "léger" "petit"
"amont" "178" "178_fs2" 2 -16.7156194291401 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 16.7156194291401 "léger" "petit"
"amont" "178" "178_fs2" 3 -88.0084418467387 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 88.0084418467387 "léger" "petit"
"amont" "178" "178_fs2" 4 -143.088786268985 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 143.088786268985 "léger" "petit"
"amont" "178" "178_fs2" 5 -91.417447954087 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 91.417447954087 "léger" "petit"
"amont" "178" "178_fs2" 6 -9.24482289900962 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 9.24482289900962 "léger" "petit"
"amont" "178" "178_fs2" 7 62.893642473634 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 62.893642473634 "léger" "petit"
"amont" "178" "178_fs2" 8 94.1487072891637 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 94.1487072891637 "léger" "petit"
"amont" "178" "178_fs2" 9 91.809262523845 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 91.809262523845 "léger" "petit"
"amont" "178" "178_fs2" 10 87.8291541213279 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 87.8291541213279 "léger" "petit"
"amont" "178" "178_fs2" 11 71.981963461411 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 71.981963461411 "léger" "petit"
"amont" "178" "178_fs2" 12 64.8824837301839 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4" 64.8824837301839 "léger" "petit"
"amont" "179" "179_fs1" 1 -13.6715308385882 "179.179_fs1" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4" 13.6715308385882 "moyen+" "moyen+"
"amont" "179" "179_fs1" 2 50.6984004980862 "179.179_fs1" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4" 50.6984004980862 "moyen+" "moyen+"
"amont" "179" "179_fs1" 3 86.3421148331669 "179.179_fs1" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4" 86.3421148331669 "moyen+" "moyen+"
"amont" "179" "179_fs1" 4 93.5843296025623 "179.179_fs1" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4" 93.5843296025623 "moyen+" "moyen+"
