"treatment" "poisson" "fs" "frame" "ratio"
"aval" "167" "167_fs1" "17" 16.1458358468687
"aval" "167" "167_fs2" "1" 15.5371496163805
"aval" "167" "167_fs2" "2" -26.8567506597981
"aval" "167" "167_fs2" "3" -110.272723957656
"aval" "167" "167_fs2" "4" -154.336900481251
"aval" "167" "167_fs2" "5" -44.1479602163817
"aval" "167" "167_fs2" "6" 4.75427290218832
"aval" "167" "167_fs2" "7" 46.9615231705472
"aval" "167" "167_fs2" "8" 30.9210414086359
"aval" "167" "167_fs2" "9" 23.1296404432915
"aval" "167" "167_fs2" "10" 24.6768336890697
"aval" "167" "167_fs2" "11" 31.5826753284009
"aval" "167" "167_fs2" "12" 29.301767390711
"aval" "167" "167_fs2" "13" 18.8963232564082
"aval" "167" "167_fs2" "14" 19.0299139303359
"aval" "167" "167_fs3" "1" 9.9443530661118
"aval" "167" "167_fs3" "2" 16.8721519672735
"aval" "167" "167_fs3" "3" 109.315306119588
"aval" "167" "167_fs3" "4" 141.049241392326
"aval" "167" "167_fs3" "5" 127.905469157361
"aval" "167" "167_fs3" "6" 42.5141926607467
"aval" "167" "167_fs3" "7" -34.4405119280544
"aval" "167" "167_fs3" "8" -32.6951949252012
"aval" "167" "167_fs3" "9" -43.9605725068087
"aval" "167" "167_fs3" "10" -27.2681072089747
"aval" "167" "167_fs3" "11" -27.1661942722203
"aval" "167" "167_fs3" "12" -23.0625290226156
"aval" "167" "167_fs3" "13" -16.7868093508546
"aval" "167" "167_fs3" "14" -11.6174316064256
"aval" "168" "168_fs1" "1" -22.4946669717276
"aval" "168" "168_fs1" "2" -36.4067497370468
"aval" "168" "168_fs1" "3" -68.5405659590239
"aval" "168" "168_fs1" "4" -118.355975041636
"aval" "168" "168_fs1" "5" -129.700298951067
"aval" "168" "168_fs1" "6" -65.6082124953057
"aval" "168" "168_fs1" "7" -8.72580460475956
"aval" "168" "168_fs1" "8" 99.8737877883715
"aval" "168" "168_fs1" "9" 109.477121837295
"aval" "168" "168_fs1" "10" 106.630447964891
"aval" "168" "168_fs1" "11" 103.111935043109
"aval" "168" "168_fs1" "12" 71.7290363027319
"aval" "168" "168_fs1" "13" 62.453140039528
"aval" "168" "168_fs1" "14" 47.4452505424948
"aval" "168" "168_fs1" "15" 26.4465859764719
"aval" "168" "168_fs1" "16" 20.5987370574622
"aval" "168" "168_fs2" "1" -3.99414769418843
"aval" "168" "168_fs2" "2" 7.41296215934383
"aval" "168" "168_fs2" "3" 19.7511371878747
"aval" "168" "168_fs2" "4" 99.6783665879692
"aval" "168" "168_fs2" "5" 153.130356908645
"aval" "168" "168_fs2" "6" 138.565888587678
"aval" "168" "168_fs2" "7" 19.0056918783314
"aval" "168" "168_fs2" "8" -61.1133696144827
"aval" "168" "168_fs2" "9" -106.988042119887
"aval" "168" "168_fs2" "10" -134.059140245722
"aval" "168" "168_fs2" "11" -109.892101235673
"aval" "168" "168_fs2" "12" -107.40646934817
"aval" "168" "168_fs2" "13" -88.8038320076986
"aval" "168" "168_fs2" "14" -78.6370294221905
"aval" "168" "168_fs2" "15" -76.2732635401145
"aval" "168" "168_fs3" "1" 31.4999468365392
"aval" "168" "168_fs3" "2" 50.1890161705672
"aval" "168" "168_fs3" "3" 69.2865773508277
"aval" "168" "168_fs3" "4" 138.123274625764
"aval" "168" "168_fs3" "5" 154.038845535898
"aval" "168" "168_fs3" "6" 75.6585983269066
"aval" "168" "168_fs3" "7" 21.7629045402645
"aval" "168" "168_fs3" "8" -43.8417429780129
"aval" "168" "168_fs3" "9" -90.1547901987134
"aval" "168" "168_fs3" "10" -111.427105467336
"aval" "168" "168_fs3" "11" -122.180483460077
"aval" "170" "170_fs1" "1" 21.9509018315245
"aval" "170" "170_fs1" "2" -49.2057237682568
"aval" "170" "170_fs1" "3" -75.6440865602443
"aval" "170" "170_fs1" "4" -91.037873385689
"aval" "170" "170_fs1" "5" -7.11029941829935
"aval" "170" "170_fs1" "6" 8.68461060698758
"aval" "170" "170_fs1" "7" 53.4031930518658
"aval" "170" "170_fs1" "8" 67.7133860043137
"aval" "170" "170_fs1" "9" 64.8465742666446
"aval" "170" "170_fs1" "10" 64.3823362499594
"aval" "170" "170_fs1" "11" 47.8498937762243
"aval" "170" "170_fs1" "12" 44.4605382161267
"aval" "170" "170_fs1" "13" 28.0064480061096
"aval" "170" "170_fs2" "1" 9.81505195200006
"aval" "170" "170_fs2" "2" -26.4975239146739
"aval" "170" "170_fs2" "3" -122.04698266041
"aval" "170" "170_fs2" "4" -101.99819645827
"aval" "170" "170_fs2" "5" -72.3899984085436
"aval" "170" "170_fs2" "6" -11.6906035930606
"aval" "170" "170_fs2" "7" 34.5987363416215
"aval" "170" "170_fs2" "8" 51.0060863247696
"aval" "170" "170_fs2" "9" 58.4872233518546
"aval" "170" "170_fs2" "10" 64.9585485313053
"aval" "170" "170_fs3" "1" -27.8855659469756
"aval" "170" "170_fs3" "2" -45.8304764668646
"aval" "170" "170_fs3" "3" -150.668076660399
"aval" "170" "170_fs3" "4" -156.832827553158
"aval" "170" "170_fs3" "5" -92.3634322871006
"aval" "170" "170_fs3" "6" 29.2051011752232
"aval" "170" "170_fs3" "7" 78.9449581697287
"aval" "170" "170_fs3" "8" 120.841061474363
"aval" "170" "170_fs3" "9" 132.057552186199
"aval" "170" "170_fs3" "10" 126.494118145291
"aval" "170" "170_fs3" "11" 107.634473168666
"aval" "170" "170_fs3" "12" 97.6163747713396
"aval" "170" "170_fs3" "13" 94.9685742135221
"aval" "170" "170_fs3" "14" 77.7162402662944
"aval" "170" "170_fs3" "15" 64.094375273417
"aval" "171" "171_fs1" "1" -26.0101432209544
"aval" "171" "171_fs1" "2" -45.3028311836631
"aval" "171" "171_fs1" "3" -100.47383193671
"aval" "171" "171_fs1" "4" 166.903520818185
"aval" "171" "171_fs1" "5" -149.017321982541
"aval" "171" "171_fs1" "6" -81.4931317603782
"aval" "171" "171_fs1" "7" 8.88802987067982
"aval" "171" "171_fs1" "8" 14.8614180208904
"aval" "171" "171_fs1" "9" -35.2729133930706
"aval" "171" "171_fs1" "10" -76.8632600286244
"aval" "171" "171_fs1" "11" -95.006866581101
"aval" "171" "171_fs1" "12" -100.865637829919
"aval" "171" "171_fs1" "13" -98.4276833220406
"aval" "171" "171_fs1" "14" -63.3846047576997
"aval" "171" "171_fs2" "1" 3.39665118658172
"aval" "171" "171_fs2" "2" -0.417731562443464
"aval" "171" "171_fs2" "3" -49.3389859810335
"aval" "171" "171_fs2" "4" -110.37028368376
"aval" "171" "171_fs2" "5" -138.0243852756
"aval" "171" "171_fs2" "6" -130.456046717463
"aval" "171" "171_fs2" "7" -83.2723644202399
"aval" "171" "171_fs2" "8" -56.3830786737696
"aval" "171" "171_fs2" "9" -100.293702087162
"aval" "171" "171_fs2" "10" -128.224144633328
"aval" "171" "171_fs2" "11" -126.873580803244
"aval" "171" "171_fs2" "12" -101.605618314028
"aval" "171" "171_fs2" "13" -76.4779133711911
"aval" "171" "171_fs2" "14" -31.0176275406297
"aval" "171" "171_fs2" "15" 8.23737472831198
"aval" "171" "171_fs2" "16" 23.2771439658278
"aval" "171" "171_fs2" "17" 27.3766870508296
"aval" "171" "171_fs2" "18" 33.9281710321072
"aval" "171" "171_fs3" "1" 5.12460450536784
"aval" "171" "171_fs3" "2" -44.4411180934146
"aval" "171" "171_fs3" "3" -133.638438282432
"aval" "171" "171_fs3" "4" -161.78202403954
"aval" "171" "171_fs3" "5" -121.05105466361
"aval" "171" "171_fs3" "6" -63.9245473113707
"aval" "171" "171_fs3" "7" 7.03733023169991
"aval" "171" "171_fs3" "8" 19.5806600607921
"aval" "171" "171_fs3" "9" 0.645124792362139
"aval" "171" "171_fs3" "10" -15.3572761446294
"aval" "171" "171_fs3" "11" -49.6384743165619
"aval" "171" "171_fs3" "12" -76.7966541835464
"aval" "171" "171_fs3" "13" -104.323355200459
"aval" "172" "172_fs1" "1" 16.2908187616929
"aval" "172" "172_fs1" "2" -55.2112219903185
"aval" "172" "172_fs1" "3" -68.7887717484222
"aval" "172" "172_fs1" "4" 58.840402741039
"aval" "172" "172_fs1" "5" 104.032669399467
"aval" "172" "172_fs1" "6" 122.986888137032
"aval" "172" "172_fs1" "7" 100.013893231177
"aval" "172" "172_fs1" "8" 64.2774085207012
"aval" "172" "172_fs1" "9" 36.9290188862719
"aval" "172" "172_fs1" "10" 15.6784759240057
"aval" "172" "172_fs1" "11" -0.110802630269518
"aval" "172" "172_fs2" "1" 16.0198981480156
"aval" "172" "172_fs2" "2" -71.3145285171801
"aval" "172" "172_fs2" "3" -120.028521681045
"aval" "172" "172_fs2" "4" 54.2079767583012
"aval" "172" "172_fs2" "5" 118.100500751867
"aval" "172" "172_fs2" "6" 84.3026488979298
"aval" "172" "172_fs2" "7" 40.3679910797372
"aval" "172" "172_fs2" "8" 92.9940634971084
"aval" "172" "172_fs2" "9" 37.0874750279425
"aval" "172" "172_fs2" "10" -19.7268007416467
"aval" "172" "172_fs2" "11" -39.0469811032531
"aval" "172" "172_fs2" "12" -5.56338161384036
"aval" "172" "172_fs3" "1" -33.9215750608341
"aval" "172" "172_fs3" "2" -86.1893675134874
"aval" "172" "172_fs3" "3" -164.414139718141
"aval" "172" "172_fs3" "4" -85.5941643212031
"aval" "172" "172_fs3" "5" 82.7365500554408
"aval" "172" "172_fs3" "6" 116.52748366952
"aval" "172" "172_fs3" "7" 32.9645860208713
"aval" "172" "172_fs3" "8" -19.1966779159193
"aval" "172" "172_fs3" "9" -4.92425041402933
"aval" "172" "172_fs3" "10" 17.0282048909565
"aval" "172" "172_fs3" "11" -20.3246476599327
"aval" "172" "172_fs3" "12" -2.57943598393859
"aval" "172" "172_fs3" "13" 18.2579772981551
"aval" "172" "172_fs3" "14" 8.38141678470228
"aval" "172" "172_fs3" "15" -16.0450899142758
"aval" "173" "173_fs1" "1" -12.6758191688479
"aval" "173" "173_fs1" "2" -4.92793413549668
"aval" "173" "173_fs1" "3" 79.9863462034458
"aval" "173" "173_fs1" "4" 148.050078751533
"aval" "173" "173_fs1" "5" 145.017015527435
"aval" "173" "173_fs1" "6" 64.8453540623499
"aval" "173" "173_fs1" "7" 6.17877830614299
"aval" "173" "173_fs1" "8" -22.488845893743
"aval" "173" "173_fs1" "9" -28.2057429649157
"aval" "173" "173_fs1" "10" -30.1358955293045
"aval" "173" "173_fs1" "11" -21.9713137750193
"aval" "173" "173_fs1" "12" -31.9420020306976
"aval" "173" "173_fs1" "13" -27.2302745600433
"aval" "173" "173_fs1" "14" -27.7634039206238
"aval" "173" "173_fs2" "1" -3.72413905819161
"aval" "173" "173_fs2" "2" -7.84767678341984
"aval" "173" "173_fs2" "3" 72.1656533326412
"aval" "173" "173_fs2" "4" 118.16534556666
"aval" "173" "173_fs2" "5" 82.3567105001287
"aval" "173" "173_fs2" "6" -20.6190782782801
"aval" "173" "173_fs2" "7" -69.7705771683624
"aval" "173" "173_fs2" "8" -7.29622107700791
"aval" "173" "173_fs2" "9" -21.3017687591852
"aval" "173" "173_fs2" "10" -54.0738204057639
"aval" "173" "173_fs2" "11" -26.6862414516446
"aval" "173" "173_fs2" "12" 14.5904220046701
"aval" "173" "173_fs3" "1" -3.50858710742739
"aval" "173" "173_fs3" "2" -57.5889165560542
"aval" "173" "173_fs3" "3" -148.602200189594
"aval" "173" "173_fs3" "4" -156.076599141331
"aval" "173" "173_fs3" "5" -134.048329040923
"aval" "173" "173_fs3" "6" -4.40431022784094
"aval" "173" "173_fs3" "7" -28.3707966618168
"aval" "173" "173_fs3" "8" -96.0650097575487
"aval" "173" "173_fs3" "9" -58.4960169513865
"aval" "173" "173_fs3" "10" -13.4784452626037
"aval" "173" "173_fs3" "11" 28.6172957903656
"aval" "173" "173_fs3" "12" 43.63586242059
"aval" "173" "173_fs3" "13" 43.0964869481672
"aval" "173" "173_fs3" "14" 37.9874242205079
"aval" "174" "174_fs1" "1" -20.2628209886383
"aval" "174" "174_fs1" "2" 21.2928879312111
"aval" "174" "174_fs1" "3" 86.8215420968936
"aval" "174" "174_fs1" "4" 62.5061697921515
"aval" "174" "174_fs1" "5" -39.9820728718773
"aval" "174" "174_fs1" "6" -62.3686875894234
"aval" "174" "174_fs1" "7" -44.5891760801201
"aval" "174" "174_fs1" "8" -26.3390666760407
"aval" "174" "174_fs1" "9" -5.36637346366493
"aval" "174" "174_fs1" "10" 3.09077382563211
"aval" "174" "174_fs2" "1" -1.93358151416672
"aval" "174" "174_fs2" "2" -9.16343586877269
"aval" "174" "174_fs2" "3" -92.4221782638696
"aval" "174" "174_fs2" "4" -143.609444937633
"aval" "174" "174_fs2" "5" -1.37116118057631
"aval" "174" "174_fs2" "6" 57.665769155843
"aval" "174" "174_fs2" "7" 77.0517232307461
"aval" "174" "174_fs2" "8" 62.023777370122
"aval" "174" "174_fs2" "9" 64.187676748516
"aval" "174" "174_fs2" "10" 48.2989536386589
"aval" "174" "174_fs2" "11" 61.7871588110169
"aval" "174" "174_fs2" "12" 60.4916651041403
"aval" "174" "174_fs2" "13" 68.4783944889178
"aval" "174" "174_fs2" "14" 52.0388868946748
"aval" "174" "174_fs2" "15" 54.3585947605487
"aval" "174" "174_fs3" "1" -2.56087828528405
"aval" "174" "174_fs3" "2" 12.7052653659534
"aval" "174" "174_fs3" "3" 121.773444966634
"aval" "174" "174_fs3" "4" 129.420475360246
"aval" "174" "174_fs3" "5" 0.809714590555956
"aval" "174" "174_fs3" "6" -1.54489491893054
"aval" "174" "174_fs3" "7" 67.7474816089993
"aval" "174" "174_fs3" "8" 92.9521001148264
"aval" "174" "174_fs3" "9" 63.1327380987736
"aval" "174" "174_fs3" "10" 32.5529656146373
"aval" "174" "174_fs3" "11" 17.0171026079171
"aval" "174" "174_fs3" "12" 19.0751719466766
"aval" "174" "174_fs3" "13" 34.20318758321
"aval" "174" "174_fs3" "14" 44.7049010441906
"aval" "174" "174_fs3" "15" 48.8968875259487
"aval" "175" "175_fs1" "1" 3.72479277926629
"aval" "175" "175_fs1" "2" 29.4484552236496
"aval" "175" "175_fs1" "3" 122.481104072231
"aval" "175" "175_fs1" "4" 177.532014393512
"aval" "175" "175_fs1" "5" 98.6764014571712
"aval" "175" "175_fs1" "6" 70.6936370320453
"aval" "175" "175_fs1" "7" 56.2395752504338
"aval" "175" "175_fs1" "8" 24.8367004245648
"aval" "175" "175_fs1" "9" 17.9033127567826
"aval" "175" "175_fs1" "10" 38.9694597993569
"aval" "175" "175_fs1" "11" 83.1619129700739
"aval" "175" "175_fs1" "12" 108.293694089379
"aval" "175" "175_fs1" "13" 119.046836124533
"aval" "175" "175_fs1" "14" 132.010716387207
"aval" "175" "175_fs1" "15" 133.973448430207
"aval" "175" "175_fs2" "1" 3.40147777953794
"aval" "175" "175_fs2" "2" 5.63626724849888
"aval" "175" "175_fs2" "3" 40.4017146906146
"aval" "175" "175_fs2" "4" 101.397590294466
"aval" "175" "175_fs2" "5" 143.601765297637
"aval" "175" "175_fs2" "6" 46.514195031619
"aval" "175" "175_fs2" "7" -27.292587296451
"aval" "175" "175_fs2" "8" -80.9472940928496
"aval" "175" "175_fs2" "9" -117.25919537524
"aval" "175" "175_fs2" "10" -118.565223234308
"aval" "175" "175_fs2" "11" -113.48938861532
"aval" "175" "175_fs2" "12" -128.632754637921
"aval" "175" "175_fs3" "1" 16.6827273825176
"aval" "175" "175_fs3" "2" 18.5315548580921
"aval" "175" "175_fs3" "3" 58.6557831457112
"aval" "175" "175_fs3" "4" 84.5360997227357
"aval" "175" "175_fs3" "5" 117.932000105057
"aval" "175" "175_fs3" "6" 84.8283432435354
"aval" "175" "175_fs3" "7" 52.8053205034521
"aval" "175" "175_fs3" "8" -9.94291469412411
"aval" "175" "175_fs3" "9" -37.74581963487
"aval" "175" "175_fs3" "10" -66.4824534889451
"aval" "175" "175_fs3" "11" -97.6863575646577
"aval" "176" "176_fs1" "1" -21.2246197338955
"aval" "176" "176_fs1" "2" -38.8228021851986
"aval" "176" "176_fs1" "3" -91.6597612162216
"aval" "176" "176_fs1" "4" -118.833048386218
"aval" "176" "176_fs1" "5" -90.1748436670536
"aval" "176" "176_fs1" "6" -62.4405348665067
"aval" "176" "176_fs1" "7" 24.5670379616531
"aval" "176" "176_fs1" "8" 36.690553275516
"aval" "176" "176_fs1" "9" 22.802731960166
"aval" "176" "176_fs1" "10" 23.5661821122178
"aval" "176" "176_fs1" "11" 2.50777321745798
"aval" "176" "176_fs1" "12" -3.25371761241766
"aval" "176" "176_fs2" "1" -14.3260178642764
"aval" "176" "176_fs2" "2" -24.4981035817845
"aval" "176" "176_fs2" "3" -92.8123502664772
"aval" "176" "176_fs2" "4" -133.134807418802
"aval" "176" "176_fs2" "5" -139.624777397242
"aval" "176" "176_fs2" "6" -137.597571063969
"aval" "176" "176_fs2" "7" -109.771986205667
"aval" "176" "176_fs2" "8" -49.4136021129797
"aval" "176" "176_fs2" "9" 20.8812773692949
"aval" "176" "176_fs2" "10" 38.9343100690853
"aval" "176" "176_fs2" "11" 26.0457356175524
"aval" "176" "176_fs2" "12" 28.9308620659631
"aval" "176" "176_fs2" "13" 19.528327548733
"aval" "176" "176_fs2" "14" 26.9434375006247
"aval" "176" "176_fs3" "1" 4.29660096353797
"aval" "176" "176_fs3" "2" 20.7203596757247
"aval" "176" "176_fs3" "3" 58.2129484221452
"aval" "176" "176_fs3" "4" 122.080881204901
"aval" "176" "176_fs3" "5" 133.670753483405
"aval" "176" "176_fs3" "6" 89.4917103468439
"aval" "176" "176_fs3" "7" 31.7772977355298
"aval" "176" "176_fs3" "8" -44.4247446958767
"aval" "176" "176_fs3" "9" -56.2576955496654
"aval" "176" "176_fs3" "10" -66.2108041765291
"aval" "176" "176_fs3" "11" -61.7453520436902
"aval" "176" "176_fs3" "12" -48.731793184225
"aval" "176" "176_fs3" "13" -52.0206450181581
"aval" "176" "176_fs3" "14" -26.6839862357647
"amont" "177" "177_fs1" "1" -38.2169589401993
"amont" "177" "177_fs1" "2" -0.761771471606721
"amont" "177" "177_fs1" "3" 60.1279114881128
"amont" "177" "177_fs1" "4" 60.4157979718527
"amont" "177" "177_fs1" "5" -35.7578215772939
"amont" "177" "177_fs1" "6" -87.1371379050711
"amont" "177" "177_fs1" "7" -93.741586373899
"amont" "177" "177_fs1" "8" -91.3285616011515
"amont" "177" "177_fs1" "9" -85.9668699382156
"amont" "177" "177_fs1" "10" -88.6095740314044
"amont" "177" "177_fs1" "11" -80.2396952460346
"amont" "177" "177_fs1" "12" -81.8390870684308
"amont" "177" "177_fs1" "13" -68.0421901909267
"amont" "177" "177_fs2" "1" 55.0389593797063
"amont" "177" "177_fs2" "2" 43.3890828643809
"amont" "177" "177_fs2" "3" -22.0126463579454
"amont" "177" "177_fs2" "4" -89.8789662806967
"amont" "177" "177_fs2" "5" -138.041990894892
"amont" "177" "177_fs2" "6" -148.650976701966
"amont" "177" "177_fs2" "7" -152.629293707812
"amont" "177" "177_fs2" "8" -141.037686710566
"amont" "177" "177_fs2" "9" -107.499006290458
"amont" "177" "177_fs2" "10" -65.9039524188441
"amont" "177" "177_fs2" "11" -44.7986903664284
"amont" "177" "177_fs2" "12" -19.5389735397179
"amont" "177" "177_fs2" "13" -3.22543206789632
"amont" "177" "177_fs3" "1" 35.2825382933531
"amont" "177" "177_fs3" "2" -25.7842678079806
"amont" "177" "177_fs3" "3" -98.4775672318191
"amont" "177" "177_fs3" "4" -107.218651140909
"amont" "177" "177_fs3" "5" -19.4208961802071
"amont" "177" "177_fs3" "6" 26.9709059333631
"amont" "177" "177_fs3" "7" 62.3590613979281
"amont" "177" "177_fs3" "8" 56.0752096139353
"amont" "177" "177_fs3" "9" 36.879572900641
"amont" "177" "177_fs3" "10" 21.2757275990517
"amont" "177" "177_fs3" "11" -8.15171488102325
"amont" "177" "177_fs3" "12" 0.590792605711613
"amont" "177" "177_fs4" "1" 43.8868573080065
"amont" "177" "177_fs4" "2" 30.7204893449557
"amont" "177" "177_fs4" "3" -35.4614895503176
"amont" "177" "177_fs4" "4" -107.517679006969
"amont" "177" "177_fs4" "5" -95.1151706246893
"amont" "177" "177_fs4" "6" -17.8830927669711
"amont" "177" "177_fs4" "7" 38.7203373290276
"amont" "177" "177_fs4" "8" 55.2004146092303
"amont" "177" "177_fs4" "9" 64.7521202886706
"amont" "177" "177_fs4" "10" 68.062694090137
"amont" "177" "177_fs4" "11" 87.7871199981178
"amont" "177" "177_fs4" "12" 95.1776165202504
"amont" "178" "178_fs1" "1" -33.145633491106
"amont" "178" "178_fs1" "2" -8.74352181742918
"amont" "178" "178_fs1" "3" 65.1023295024454
"amont" "178" "178_fs1" "4" 137.048201438532
"amont" "178" "178_fs1" "5" 68.8551144487217
"amont" "178" "178_fs1" "6" -28.4082379404173
"amont" "178" "178_fs1" "7" -49.7840643188374
"amont" "178" "178_fs1" "8" -13.2301916991251
"amont" "178" "178_fs1" "9" 34.5812475676223
"amont" "178" "178_fs1" "10" 72.7668193151295
"amont" "178" "178_fs1" "11" 60.7551714419295
"amont" "178" "178_fs1" "12" 45.7768149420797
"amont" "178" "178_fs1" "13" 84.5302795069241
"amont" "178" "178_fs1" "14" 118.599867550799
"amont" "178" "178_fs1" "15" 88.8947852892336
"amont" "178" "178_fs1" "16" 73.468082803339
"amont" "178" "178_fs2" "1" -13.869516639757
"amont" "178" "178_fs2" "2" -16.7156194291401
"amont" "178" "178_fs2" "3" -88.0084418467387
"amont" "178" "178_fs2" "4" -143.088786268985
"amont" "178" "178_fs2" "5" -91.417447954087
"amont" "178" "178_fs2" "6" -9.24482289900962
"amont" "178" "178_fs2" "7" 62.893642473634
"amont" "178" "178_fs2" "8" 94.1487072891637
"amont" "178" "178_fs2" "9" 91.809262523845
"amont" "178" "178_fs2" "10" 87.8291541213279
"amont" "178" "178_fs2" "11" 71.981963461411
"amont" "178" "178_fs2" "12" 64.8824837301839
"amont" "179" "179_fs1" "1" -13.6715308385882
"amont" "179" "179_fs1" "2" 50.6984004980862
"amont" "179" "179_fs1" "3" 86.3421148331669
"amont" "179" "179_fs1" "4" 93.5843296025623
"amont" "179" "179_fs1" "5" 2.6037024151926
"amont" "179" "179_fs1" "6" -33.8801286505364
"amont" "179" "179_fs1" "7" -72.6323063768135
"amont" "179" "179_fs1" "8" -113.102004161517
"amont" "179" "179_fs1" "9" -117.633814027934
"amont" "179" "179_fs1" "10" -110.059441126455
"amont" "179" "179_fs1" "11" -97.802579574548
"amont" "179" "179_fs1" "12" -100.325902284089
"amont" "179" "179_fs1" "13" -102.093828946727
"amont" "179" "179_fs2" "1" -55.6727634563497
"amont" "179" "179_fs2" "2" -44.5142561963039
"amont" "179" "179_fs2" "3" 9.69824277382651
"amont" "179" "179_fs2" "4" 100.86228047963
"amont" "179" "179_fs2" "5" 83.4316704767145
"amont" "179" "179_fs2" "6" 46.0769135531371
"amont" "179" "179_fs2" "7" -54.9528329310147
"amont" "179" "179_fs2" "8" -55.4380274498875
"amont" "179" "179_fs2" "9" -47.847703652661
"amont" "179" "179_fs2" "10" -23.0202171900478
"amont" "179" "179_fs2" "11" 17.7158488531685
"amont" "179" "179_fs2" "12" 27.33630335884
"amont" "179" "179_fs3" "1" 1.08132049855556
"amont" "179" "179_fs3" "2" -8.74722485019808
"amont" "179" "179_fs3" "3" 62.6120617664157
"amont" "179" "179_fs3" "4" 128.834043823381
"amont" "179" "179_fs3" "5" 104.804297613233
"amont" "179" "179_fs3" "6" -1.25152913607201
"amont" "179" "179_fs3" "7" -70.6113075152318
"amont" "179" "179_fs3" "8" -92.4297400517347
"amont" "179" "179_fs3" "9" -103.876902538632
"amont" "179" "179_fs3" "10" -43.1112144871871
"amont" "179" "179_fs3" "11" -71.2091846949593
"amont" "179" "179_fs3" "12" -83.6414302042316
"amont" "179" "179_fs3" "13" -58.0088874143106
"amont" "180" "180_fs1" "1" 23.4584462515424
"amont" "180" "180_fs1" "2" -12.8301930514685
"amont" "180" "180_fs1" "3" -117.242061157619
"amont" "180" "180_fs1" "4" -156.42930583024
"amont" "180" "180_fs1" "5" -88.154998018467
"amont" "180" "180_fs1" "6" -5.4326218912488
"amont" "180" "180_fs1" "7" 71.7698506468475
"amont" "180" "180_fs1" "8" 84.692683267898
"amont" "180" "180_fs1" "9" 97.0718513978133
"amont" "180" "180_fs1" "10" 94.8762842019275
"amont" "180" "180_fs1" "11" 73.4597867703386
"amont" "180" "180_fs1" "12" 54.8023243083989
"amont" "180" "180_fs1" "13" 44.2343216328069
"amont" "180" "180_fs2" "1" -37.086712896924
"amont" "180" "180_fs2" "2" -53.8079238737749
"amont" "180" "180_fs2" "3" -95.2878982317011
"amont" "180" "180_fs2" "4" -156.23669118295
"amont" "180" "180_fs2" "5" -128.125676028174
"amont" "180" "180_fs2" "6" -26.0144131529106
"amont" "180" "180_fs2" "7" 36.1740729510849
"amont" "180" "180_fs2" "8" 69.9826969086396
"amont" "180" "180_fs2" "9" 32.5137343810769
"amont" "180" "180_fs2" "10" 7.48176937368743
"amont" "180" "180_fs2" "11" 24.0998406307486
"amont" "180" "180_fs2" "12" 37.8036535172166
"amont" "180" "180_fs2" "13" 34.668732286557
"aval" "181" "181_fs1" "1" -14.9033715911087
"aval" "181" "181_fs1" "2" -17.0490567389269
"aval" "181" "181_fs1" "3" -71.390384282213
"aval" "181" "181_fs1" "4" -133.618537209461
"aval" "181" "181_fs1" "5" -122.487677225676
"aval" "181" "181_fs1" "6" -87.014907335466
"aval" "181" "181_fs1" "7" -38.3392412041508
"aval" "181" "181_fs1" "8" -16.3995415185715
"aval" "181" "181_fs1" "9" -31.8441491732997
"aval" "181" "181_fs1" "10" -46.9745085262226
"amont" "183" "183_fs1" "1" -20.363008441456
"amont" "183" "183_fs1" "2" -44.0165820504799
"amont" "183" "183_fs1" "3" -130.22055332085
"amont" "183" "183_fs1" "4" -114.167933336355
"amont" "183" "183_fs1" "5" -52.2863434806656
"amont" "183" "183_fs1" "6" 17.5008155979547
"amont" "183" "183_fs1" "7" 1.52831966181174
"amont" "183" "183_fs1" "8" -70.6891636328803
"amont" "183" "183_fs1" "9" -91.7152390791029
"amont" "183" "183_fs1" "10" -82.3900901305739
"amont" "183" "183_fs1" "11" -68.5392262508377
"amont" "183" "183_fs1" "12" -57.9942851607864
"amont" "183" "183_fs1" "13" -36.589789308985
"amont" "183" "183_fs1" "14" -42.4857169007634
"amont" "183" "183_fs1" "15" -46.4615007518189
"amont" "183" "183_fs2" "1" 23.7137938908717
"amont" "183" "183_fs2" "2" 64.078864163136
"amont" "183" "183_fs2" "3" 99.1948388806752
"amont" "183" "183_fs2" "4" 139.623489097266
"amont" "183" "183_fs2" "5" 91.5305768478119
"amont" "183" "183_fs2" "6" 37.0902707070617
"amont" "183" "183_fs2" "7" 4.89985756902712
"amont" "183" "183_fs2" "8" -51.767868268671
"amont" "183" "183_fs2" "9" -70.6869963468558
"amont" "183" "183_fs2" "10" -79.748006530853
"amont" "183" "183_fs2" "11" -90.705123210449
"amont" "183" "183_fs2" "12" -94.0231306600184
"amont" "183" "183_fs2" "13" -99.7503802475502
"amont" "184" "184_fs1" "1" -25.3468373515763
"amont" "184" "184_fs1" "2" -4.20727683384035
"amont" "184" "184_fs1" "3" 39.5175630385593
"amont" "184" "184_fs1" "4" 110.882822579011
"amont" "184" "184_fs1" "5" 140.310329620618
"amont" "184" "184_fs1" "6" 87.4134440268609
"amont" "184" "184_fs1" "7" -4.35300570708944
"amont" "184" "184_fs1" "8" -68.0092388813544
"amont" "184" "184_fs1" "9" -95.9847583821508
"amont" "184" "184_fs1" "10" -87.3962046725183
"amont" "184" "184_fs1" "11" -39.8787857204362
"amont" "184" "184_fs1" "12" -35.0906709435658
"amont" "184" "184_fs1" "13" -52.4334385215115
