"treatment" "poisson" "fs" "time" "segment" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief"
"amont" "209" "209_fs2" 13 "segment_04_pts_77-98" 129.144967853344 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 1 "segment_05_pts_99-119" 0 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 2 "segment_05_pts_99-119" 3.03723902943582 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 3 "segment_05_pts_99-119" 11.2824776631604 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 4 "segment_05_pts_99-119" 30.4078110258427 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 5 "segment_05_pts_99-119" 62.3439280430077 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 6 "segment_05_pts_99-119" 91.974008798883 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 7 "segment_05_pts_99-119" 107.553946130806 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 8 "segment_05_pts_99-119" 108.122655541303 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 9 "segment_05_pts_99-119" 115.472252120684 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 10 "segment_05_pts_99-119" 124.994041779226 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 11 "segment_05_pts_99-119" 133.681174921552 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 12 "segment_05_pts_99-119" 140.861278589384 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 13 "segment_05_pts_99-119" 144.60540792681 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 1 "segment_06_pts_120-139" 0 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 2 "segment_06_pts_120-139" 4.24563789815505 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 3 "segment_06_pts_120-139" 16.5018177488408 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 4 "segment_06_pts_120-139" 21.9815107950153 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 5 "segment_06_pts_120-139" 57.1472037210781 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 6 "segment_06_pts_120-139" 86.7618527608827 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 7 "segment_06_pts_120-139" 125.841928430956 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 8 "segment_06_pts_120-139" 138.649582291508 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 9 "segment_06_pts_120-139" 140.654908338558 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 10 "segment_06_pts_120-139" 144.137394520058 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 11 "segment_06_pts_120-139" 156.380520964765 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 12 "segment_06_pts_120-139" 160.905290481769 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 13 "segment_06_pts_120-139" 171.750624200932 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 1 "segment_07_pts_140-156" 0 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 2 "segment_07_pts_140-156" 0.24507395519435 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 3 "segment_07_pts_140-156" 17.4531922969095 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 4 "segment_07_pts_140-156" 41.6604231640451 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 5 "segment_07_pts_140-156" 67.675929542478 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 6 "segment_07_pts_140-156" 106.585681257649 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 7 "segment_07_pts_140-156" 146.340115473142 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 8 "segment_07_pts_140-156" 173.212421093601 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 9 "segment_07_pts_140-156" 188.57852395811 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 10 "segment_07_pts_140-156" 191.063126809047 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 11 "segment_07_pts_140-156" 197.965380141222 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 12 "segment_07_pts_140-156" 206.704988953343 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 13 "segment_07_pts_140-156" 209.800498114663 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 1 "segment_08_pts_157-170" 0 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 2 "segment_08_pts_157-170" 1.79226491414308 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 3 "segment_08_pts_157-170" 10.6041902122785 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 4 "segment_08_pts_157-170" 36.239433732636 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 5 "segment_08_pts_157-170" 45.3590245709291 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 6 "segment_08_pts_157-170" 77.7272395951954 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 7 "segment_08_pts_157-170" 114.707340350246 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 8 "segment_08_pts_157-170" 163.381052218453 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 9 "segment_08_pts_157-170" 194.719587724402 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 10 "segment_08_pts_157-170" 202.58670804096 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 11 "segment_08_pts_157-170" 205.148803055719 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 12 "segment_08_pts_157-170" 214.665606959801 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 13 "segment_08_pts_157-170" 218.90848702725 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 1 "segment_09_pts_171-179" 0 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 2 "segment_09_pts_171-179" 0.755497881806143 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 3 "segment_09_pts_171-179" 21.0445455238066 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 4 "segment_09_pts_171-179" 59.3079227070843 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 5 "segment_09_pts_171-179" 81.8714275064373 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 6 "segment_09_pts_171-179" 98.7431969849181 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 7 "segment_09_pts_171-179" 136.232780644712 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 8 "segment_09_pts_171-179" 183.723210948441 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 9 "segment_09_pts_171-179" 220.701045628281 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 10 "segment_09_pts_171-179" 233.208468054016 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 11 "segment_09_pts_171-179" 246.614083984961 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 12 "segment_09_pts_171-179" 251.042362507725 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 13 "segment_09_pts_171-179" 259.501566510013 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 1 "segment_10_pts_180-185" 0 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 2 "segment_10_pts_180-185" 0.166601123798138 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 3 "segment_10_pts_180-185" 28.7176323364793 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 4 "segment_10_pts_180-185" 54.1636121207614 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 5 "segment_10_pts_180-185" 91.1812018866936 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 6 "segment_10_pts_180-185" 96.6653174438835 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 7 "segment_10_pts_180-185" 138.819943346708 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 8 "segment_10_pts_180-185" 184.433152725646 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 9 "segment_10_pts_180-185" 214.3411864615 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 10 "segment_10_pts_180-185" 242.329998400453 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 11 "segment_10_pts_180-185" 264.353372906609 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 12 "segment_10_pts_180-185" 265.166123731404 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 13 "segment_10_pts_180-185" 276.70783327578 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 1 "segment_11_pts_186-190" 0 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 2 "segment_11_pts_186-190" 0.452136767784111 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 3 "segment_11_pts_186-190" 35.9242341673003 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 4 "segment_11_pts_186-190" 56.0696938042421 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 5 "segment_11_pts_186-190" 102.931921662283 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 6 "segment_11_pts_186-190" 106.48598421628 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 7 "segment_11_pts_186-190" 130.561709802052 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 8 "segment_11_pts_186-190" 170.448154969111 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 9 "segment_11_pts_186-190" 213.442162353763 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 10 "segment_11_pts_186-190" 243.582570382942 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 11 "segment_11_pts_186-190" 272.2449916341 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 12 "segment_11_pts_186-190" 277.833622169822 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 13 "segment_11_pts_186-190" 292.093473335876 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 1 "segment_12_pts_191-200" 0 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 2 "segment_12_pts_191-200" 1.60942720027001 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 3 "segment_12_pts_191-200" 47.4225054098537 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 4 "segment_12_pts_191-200" 61.5648711230658 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 5 "segment_12_pts_191-200" 124.823830663937 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 6 "segment_12_pts_191-200" 140.78766670872 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 7 "segment_12_pts_191-200" 152.377111004883 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 8 "segment_12_pts_191-200" 187.208074309073 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 9 "segment_12_pts_191-200" 240.218211333109 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 10 "segment_12_pts_191-200" 275.278765394376 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 11 "segment_12_pts_191-200" 312.663591540628 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 12 "segment_12_pts_191-200" 313.329579058173 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "209" "209_fs2" 13 "segment_12_pts_191-200" 319.178650978932 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1"
"amont" "210" "210_fs1" 1 "segment_01_pts_1-27" 0 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 2 "segment_01_pts_1-27" 45.437139597442 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 3 "segment_01_pts_1-27" 103.852558528654 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 4 "segment_01_pts_1-27" 121.739070485923 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 5 "segment_01_pts_1-27" 164.386492637078 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 6 "segment_01_pts_1-27" 166.545955427948 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 7 "segment_01_pts_1-27" 192.572946138766 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 8 "segment_01_pts_1-27" 216.404283907367 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 9 "segment_01_pts_1-27" 216.569490161059 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 10 "segment_01_pts_1-27" 238.997636421882 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 11 "segment_01_pts_1-27" 242.040483823346 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 12 "segment_01_pts_1-27" 253.884713287406 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 13 "segment_01_pts_1-27" 265.515343189189 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 1 "segment_02_pts_28-53" 0 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 2 "segment_02_pts_28-53" 38.170127829405 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 3 "segment_02_pts_28-53" 91.1393711340743 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 4 "segment_02_pts_28-53" 96.1067761664049 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 5 "segment_02_pts_28-53" 133.527905000446 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 6 "segment_02_pts_28-53" 136.323626875754 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 7 "segment_02_pts_28-53" 143.694811920627 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 8 "segment_02_pts_28-53" 157.832179227415 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 9 "segment_02_pts_28-53" 170.143148627794 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 10 "segment_02_pts_28-53" 192.478936853765 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 11 "segment_02_pts_28-53" 207.733917148566 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 12 "segment_02_pts_28-53" 218.076927469423 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 13 "segment_02_pts_28-53" 222.308599111266 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 1 "segment_03_pts_54-76" 0 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 2 "segment_03_pts_54-76" 9.9062495112622 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 3 "segment_03_pts_54-76" 58.8376522611545 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 4 "segment_03_pts_54-76" 98.9731345197539 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 5 "segment_03_pts_54-76" 111.582105226753 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 6 "segment_03_pts_54-76" 136.292516407315 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 7 "segment_03_pts_54-76" 138.748078102584 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 8 "segment_03_pts_54-76" 147.710671207191 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 9 "segment_03_pts_54-76" 162.155058591126 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 10 "segment_03_pts_54-76" 179.245048556358 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 11 "segment_03_pts_54-76" 200.098814232829 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 12 "segment_03_pts_54-76" 212.189155158513 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 13 "segment_03_pts_54-76" 224.479702063262 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 1 "segment_04_pts_77-98" 0 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 2 "segment_04_pts_77-98" 4.27422995714706 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 3 "segment_04_pts_77-98" 48.7745302949596 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 4 "segment_04_pts_77-98" 96.9804117072332 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 5 "segment_04_pts_77-98" 98.9239309050642 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 6 "segment_04_pts_77-98" 130.23028239849 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 7 "segment_04_pts_77-98" 152.447496903297 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 8 "segment_04_pts_77-98" 161.962656369569 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 9 "segment_04_pts_77-98" 166.181252298151 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 10 "segment_04_pts_77-98" 190.006507806093 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 11 "segment_04_pts_77-98" 214.691484041703 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 12 "segment_04_pts_77-98" 232.851784009314 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 13 "segment_04_pts_77-98" 247.548815630349 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 1 "segment_05_pts_99-119" 0 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 2 "segment_05_pts_99-119" 17.5402231956763 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 3 "segment_05_pts_99-119" 30.8456474215718 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 4 "segment_05_pts_99-119" 88.519767554722 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 5 "segment_05_pts_99-119" 120.022712852187 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 6 "segment_05_pts_99-119" 137.791415507907 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 7 "segment_05_pts_99-119" 156.863072213867 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 8 "segment_05_pts_99-119" 182.329355745879 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
"amont" "210" "210_fs1" 9 "segment_05_pts_99-119" 193.243130020266 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1"
