"poisson" "fs" "frame" "pts" "X" "Y" "angle"
2 "002_fs1" 3 93 43.0473048719425 8.7498416265731 -176.775529961558
2 "002_fs1" 3 94 42.6155675239363 7.90804091425926 -176.775529961558
2 "002_fs1" 3 95 42.187910959777 7.05609697558444 -176.775529961558
2 "002_fs1" 3 96 41.7593210957682 6.19447781189845 -176.775529961558
2 "002_fs1" 3 97 41.3309793858027 5.32365042319427 -176.775529961558
2 "002_fs1" 3 98 40.9040672837731 4.44408180946479 -176.775529961558
2 "002_fs1" 3 99 40.479766243572 3.55623897070308 -176.775529961558
2 "002_fs1" 3 100 40.0592577190922 2.66058890690206 -176.775529961558
2 "002_fs1" 4 1 128.351648351649 -3.2776040662965 163.740520715074
2 "002_fs1" 4 2 127.585140080259 -2.91922277579869 163.740520715074
2 "002_fs1" 4 3 126.817608633098 -2.54808232562348 163.740520715074
2 "002_fs1" 4 4 126.049024235073 -2.16466649188141 163.740520715074
2 "002_fs1" 4 5 125.27935711109 -1.76945905068285 163.740520715074
2 "002_fs1" 4 6 124.508577486056 -1.36294377813829 163.740520715074
2 "002_fs1" 4 7 123.736655584878 -0.945604450358218 163.740520715074
2 "002_fs1" 4 8 122.963561632463 -0.517924843453073 163.740520715074
2 "002_fs1" 4 9 122.189265853717 -0.0803887335332831 163.740520715074
2 "002_fs1" 4 10 121.413738473547 0.36652010329064 163.740520715074
2 "002_fs1" 4 11 120.63694971686 0.822317890908266 163.740520715074
2 "002_fs1" 4 12 119.858869808563 1.28652085320911 163.740520715074
2 "002_fs1" 4 13 119.079468973563 1.75864521408278 163.740520715074
2 "002_fs1" 4 14 118.298717436766 2.23820719741875 163.740520715074
2 "002_fs1" 4 15 117.516585423079 2.72472302710659 163.740520715074
2 "002_fs1" 4 16 116.733043157409 3.21770892703583 163.740520715074
2 "002_fs1" 4 17 115.948060864663 3.71668112109603 163.740520715074
2 "002_fs1" 4 18 115.161608769747 4.22115583317671 163.740520715074
2 "002_fs1" 4 19 114.373657097569 4.73064928716741 163.740520715074
2 "002_fs1" 4 20 113.584176073034 5.2446777069577 163.740520715074
2 "002_fs1" 4 21 112.793135921051 5.7627573164371 163.740520715074
2 "002_fs1" 4 22 112.000506866525 6.28440433949513 163.740520715074
2 "002_fs1" 4 23 111.206259134363 6.80913500002137 163.740520715074
2 "002_fs1" 4 24 110.410362949472 7.33646552190535 163.740520715074
