"poisson" "fs" "frame" "pts" "X" "Y" "angle" "seg" "angle_diff" "angle_cum_diff" "traitement"
3 "003_fs1" 12 77 135.661718544203 -103.588996222437 144.619718933522 "segment_04_pts_77-98" -2.84605106517367 257.026755390453 "amont"
3 "003_fs1" 12 99 125.391837947386 -96.3036960348766 146.467628895095 "segment_05_pts_99-119" -7.40419860349516 291.581646153102 "amont"
3 "003_fs1" 12 120 115.276075997993 -89.6179860728851 150.509303008967 "segment_06_pts_120-139" 2.72912700117715 314.680153650639 "amont"
3 "003_fs1" 12 140 105.213118618044 -83.9663995429905 158.493999919556 "segment_07_pts_140-156" 33.8119779957092 410.234238331844 "amont"
3 "003_fs1" 12 157 96.0683132924395 -80.4083996383077 159.646892510937 "segment_08_pts_157-170" 63.7142410600865 364.959034866961 "amont"
3 "003_fs1" 12 171 88.6978314958568 -77.5998859276789 145.714236374179 "segment_09_pts_171-179" 56.1144569224157 303.366828113047 "amont"
3 "003_fs1" 12 180 84.9973918982287 -75.0076936817696 134.50522536426 "segment_10_pts_180-185" 45.6503917332329 344.275797085914 "amont"
3 "003_fs1" 12 186 82.7578436361838 -72.6606652197115 125.434067903989 "segment_11_pts_186-190" 37.4524633747455 409.34322218258 "amont"
3 "003_fs1" 12 191 81.0674453152644 -70.2099118766341 113.730689853745 "segment_12_pts_191-200" 27.5950853545236 479.261699153767 "amont"
3 "003_fs2" 9 1 94.2011834319526 -96.2477678915885 112.879485904253 "segment_01_pts_1-27" -1.0362634564807 147.914035161963 "amont"
3 "003_fs2" 9 28 88.2073075741494 -82.0254359919643 111.571523910181 "segment_02_pts_28-53" 0.127530525513734 125.945617816631 "amont"
3 "003_fs2" 9 54 82.6787372303138 -68.0249627294934 110.54632497512 "segment_03_pts_54-76" 0.985332783133998 150.494307370738 "amont"
3 "003_fs2" 9 77 78.0219892002597 -55.5941972835175 110.468005514658 "segment_04_pts_77-98" 1.58430821074029 142.344283465303 "amont"
3 "003_fs2" 9 99 73.6219977364659 -43.8308029807426 115.076105246457 "segment_05_pts_99-119" 13.0400761130409 142.97572420373 "amont"
3 "003_fs2" 9 120 68.4230343446223 -32.7391770171633 111.680955592858 "segment_06_pts_120-139" 17.0626676005219 171.819620016704 "amont"
3 "003_fs2" 9 140 64.2092465890414 -21.9515094469542 95.934357123334 "segment_07_pts_140-156" 17.8353721853416 194.216872761755 "amont"
3 "003_fs2" 9 157 63.2529735328707 -12.3193624160562 91.0696113395775 "segment_08_pts_157-170" 23.9689279029134 205.936841894655 "amont"
3 "003_fs2" 9 171 63.1070671371148 -4.22459560584144 88.4221232024534 "segment_09_pts_171-179" 27.8764208540499 202.425136232091 "amont"
3 "003_fs2" 9 180 63.3408480919504 0.79587853997964 69.9092416376222 "segment_10_pts_180-185" 15.0550490265991 234.692077545842 "amont"
3 "003_fs2" 9 186 64.5824869679868 3.97529337747017 57.8759637733446 "segment_11_pts_186-190" 6.93260990834769 255.992809489357 "amont"
3 "003_fs2" 9 191 66.208719334407 6.4853696564129 48.4380216752568 "segment_12_pts_191-200" 2.54549882809391 206.815588294738 "amont"
4 "004_fs1" 17 1 63.8375983978872 41.9718158621866 -127.238647938483 "segment_01_pts_1-27" -0.593115163886296 223.889768247579 "amont"
4 "004_fs1" 17 28 54.549087324684 29.7596377776873 -129.967463319223 "segment_02_pts_28-53" -4.1596183610753 250.883486154038 "amont"
4 "004_fs1" 17 54 44.9778255373996 18.4167697872358 -142.542911325047 "segment_03_pts_54-76" -0.334237477838371 254.548117498244 "amont"
4 "004_fs1" 17 77 34.5979088739922 10.5357676215317 -149.260193883424 "segment_04_pts_77-98" 2.33101609695365 244.155669544309 "amont"
4 "004_fs1" 17 99 23.8414474137137 4.12561839571345 -147.053231029525 "segment_05_pts_99-119" 6.03416046230376 285.721286979482 "amont"
