"treatment" "poisson" "fs" "time" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief" "absY" "weight_class" "height_class"
"amont" "202" "202_fs1" 10 -52.19500574465 "202.202_fs1" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 52.19500574465 "moyen-" "moyen-"
"amont" "202" "202_fs1" 11 -52.4022562833072 "202.202_fs1" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 52.4022562833072 "moyen-" "moyen-"
"amont" "202" "202_fs1" 12 -46.0434530369265 "202.202_fs1" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 46.0434530369265 "moyen-" "moyen-"
"amont" "202" "202_fs1" 13 -42.3125925427263 "202.202_fs1" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 42.3125925427263 "moyen-" "moyen-"
"amont" "202" "202_fs2" 1 9.70146940969772 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 9.70146940969772 "moyen-" "moyen-"
"amont" "202" "202_fs2" 2 33.6529934335782 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 33.6529934335782 "moyen-" "moyen-"
"amont" "202" "202_fs2" 3 82.8573509308558 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 82.8573509308558 "moyen-" "moyen-"
"amont" "202" "202_fs2" 4 98.3087376558275 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 98.3087376558275 "moyen-" "moyen-"
"amont" "202" "202_fs2" 5 59.1318422303697 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 59.1318422303697 "moyen-" "moyen-"
"amont" "202" "202_fs2" 6 13.5256554688095 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 13.5256554688095 "moyen-" "moyen-"
"amont" "202" "202_fs2" 7 -19.2883991793487 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 19.2883991793487 "moyen-" "moyen-"
"amont" "202" "202_fs2" 8 -43.4673446147251 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 43.4673446147251 "moyen-" "moyen-"
"amont" "202" "202_fs2" 9 -50.3844095439632 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 50.3844095439632 "moyen-" "moyen-"
"amont" "202" "202_fs2" 10 -54.5430259470386 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 54.5430259470386 "moyen-" "moyen-"
"amont" "202" "202_fs2" 11 -55.6812591499195 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 55.6812591499195 "moyen-" "moyen-"
"amont" "202" "202_fs2" 12 -57.8978786549658 "202.202_fs2" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 57.8978786549658 "moyen-" "moyen-"
"amont" "202" "202_fs3" 1 -8.49604129905362 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 8.49604129905362 "moyen-" "moyen-"
"amont" "202" "202_fs3" 2 -15.3449121765427 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 15.3449121765427 "moyen-" "moyen-"
"amont" "202" "202_fs3" 3 -46.7462570067039 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 46.7462570067039 "moyen-" "moyen-"
"amont" "202" "202_fs3" 4 -97.7868418945655 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 97.7868418945655 "moyen-" "moyen-"
"amont" "202" "202_fs3" 5 -63.585455347922 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 63.585455347922 "moyen-" "moyen-"
"amont" "202" "202_fs3" 6 -22.2983166720623 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 22.2983166720623 "moyen-" "moyen-"
"amont" "202" "202_fs3" 7 22.0968839616664 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 22.0968839616664 "moyen-" "moyen-"
"amont" "202" "202_fs3" 8 45.5813412399337 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 45.5813412399337 "moyen-" "moyen-"
"amont" "202" "202_fs3" 9 56.3171608921799 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 56.3171608921799 "moyen-" "moyen-"
"amont" "202" "202_fs3" 10 62.3341868536199 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 62.3341868536199 "moyen-" "moyen-"
"amont" "202" "202_fs3" 11 60.104928912726 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 60.104928912726 "moyen-" "moyen-"
"amont" "202" "202_fs3" 12 49.1664089668139 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 49.1664089668139 "moyen-" "moyen-"
"amont" "202" "202_fs3" 13 43.6356501281099 "202.202_fs3" "Lees Athas" "Lees Athas.amont" 5.238 78.696 "19.2" "3-4" 43.6356501281099 "moyen-" "moyen-"
"amont" "203" "203_fs1" 1 -25.5304274748994 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 25.5304274748994 "moyen-" "moyen-"
"amont" "203" "203_fs1" 2 -35.2795725562778 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 35.2795725562778 "moyen-" "moyen-"
"amont" "203" "203_fs1" 3 -85.8708413764977 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 85.8708413764977 "moyen-" "moyen-"
"amont" "203" "203_fs1" 4 -121.503243737086 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 121.503243737086 "moyen-" "moyen-"
"amont" "203" "203_fs1" 5 -63.3261273387284 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 63.3261273387284 "moyen-" "moyen-"
"amont" "203" "203_fs1" 6 -25.5250229760586 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 25.5250229760586 "moyen-" "moyen-"
"amont" "203" "203_fs1" 7 32.6006912429151 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 32.6006912429151 "moyen-" "moyen-"
"amont" "203" "203_fs1" 8 77.2921054442504 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 77.2921054442504 "moyen-" "moyen-"
"amont" "203" "203_fs1" 9 96.9767552019797 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 96.9767552019797 "moyen-" "moyen-"
"amont" "203" "203_fs1" 10 82.7755781678134 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 82.7755781678134 "moyen-" "moyen-"
"amont" "203" "203_fs1" 11 63.8786985082096 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 63.8786985082096 "moyen-" "moyen-"
"amont" "203" "203_fs1" 12 54.4399602937997 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 54.4399602937997 "moyen-" "moyen-"
"amont" "203" "203_fs1" 13 45.8232485539157 "203.203_fs1" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 45.8232485539157 "moyen-" "moyen-"
"amont" "203" "203_fs2" 1 -31.783813101772 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 31.783813101772 "moyen-" "moyen-"
"amont" "203" "203_fs2" 2 -32.3637492793026 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 32.3637492793026 "moyen-" "moyen-"
"amont" "203" "203_fs2" 3 -69.8126751261687 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 69.8126751261687 "moyen-" "moyen-"
"amont" "203" "203_fs2" 4 -120.440246236974 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 120.440246236974 "moyen-" "moyen-"
"amont" "203" "203_fs2" 5 -122.331612583945 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 122.331612583945 "moyen-" "moyen-"
"amont" "203" "203_fs2" 6 -29.1203019167223 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 29.1203019167223 "moyen-" "moyen-"
"amont" "203" "203_fs2" 7 35.986255127982 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 35.986255127982 "moyen-" "moyen-"
"amont" "203" "203_fs2" 8 63.4457157170929 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 63.4457157170929 "moyen-" "moyen-"
"amont" "203" "203_fs2" 9 56.9907545392936 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 56.9907545392936 "moyen-" "moyen-"
"amont" "203" "203_fs2" 10 35.9381681479147 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 35.9381681479147 "moyen-" "moyen-"
"amont" "203" "203_fs2" 11 33.2016143969826 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 33.2016143969826 "moyen-" "moyen-"
"amont" "203" "203_fs2" 12 41.1340921359694 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 41.1340921359694 "moyen-" "moyen-"
"amont" "203" "203_fs2" 13 41.5073599964363 "203.203_fs2" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 41.5073599964363 "moyen-" "moyen-"
"amont" "203" "203_fs3" 1 20.4371980962085 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 20.4371980962085 "moyen-" "moyen-"
"amont" "203" "203_fs3" 2 13.2969106263301 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 13.2969106263301 "moyen-" "moyen-"
"amont" "203" "203_fs3" 3 -37.4279913986449 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 37.4279913986449 "moyen-" "moyen-"
"amont" "203" "203_fs3" 4 -88.9428105609553 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 88.9428105609553 "moyen-" "moyen-"
"amont" "203" "203_fs3" 5 -79.1439511495339 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 79.1439511495339 "moyen-" "moyen-"
"amont" "203" "203_fs3" 6 -38.7367072089341 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 38.7367072089341 "moyen-" "moyen-"
"amont" "203" "203_fs3" 7 -13.8639096718745 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 13.8639096718745 "moyen-" "moyen-"
"amont" "203" "203_fs3" 8 15.2718660346942 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 15.2718660346942 "moyen-" "moyen-"
"amont" "203" "203_fs3" 9 23.8489381497733 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 23.8489381497733 "moyen-" "moyen-"
"amont" "203" "203_fs3" 10 25.1604551200281 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 25.1604551200281 "moyen-" "moyen-"
"amont" "203" "203_fs3" 11 36.5363915252384 "203.203_fs3" "Cauterets" "Cauterets.amont" 3.879 74.81 "19.5" "3-4" 36.5363915252384 "moyen-" "moyen-"
"amont" "204" "204_fs1" 1 23.6831426441256 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 23.6831426441256 "moyen-" "moyen-"
"amont" "204" "204_fs1" 2 17.3303580315089 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 17.3303580315089 "moyen-" "moyen-"
"amont" "204" "204_fs1" 3 -39.7321533654418 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 39.7321533654418 "moyen-" "moyen-"
"amont" "204" "204_fs1" 4 -76.923926572197 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 76.923926572197 "moyen-" "moyen-"
"amont" "204" "204_fs1" 5 9.0532508987697 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 9.0532508987697 "moyen-" "moyen-"
"amont" "204" "204_fs1" 6 87.3250937590902 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 87.3250937590902 "moyen-" "moyen-"
"amont" "204" "204_fs1" 7 92.3304466356266 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 92.3304466356266 "moyen-" "moyen-"
"amont" "204" "204_fs1" 8 19.8086488827676 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 19.8086488827676 "moyen-" "moyen-"
"amont" "204" "204_fs1" 9 14.0360238234395 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 14.0360238234395 "moyen-" "moyen-"
"amont" "204" "204_fs1" 10 20.9829053779502 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 20.9829053779502 "moyen-" "moyen-"
"amont" "204" "204_fs1" 11 61.5591318092276 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 61.5591318092276 "moyen-" "moyen-"
"amont" "204" "204_fs1" 12 62.5110878581457 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 62.5110878581457 "moyen-" "moyen-"
"amont" "204" "204_fs1" 13 36.584967527491 "204.204_fs1" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 36.584967527491 "moyen-" "moyen-"
"amont" "204" "204_fs2" 1 15.5544928568509 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 15.5544928568509 "moyen-" "moyen-"
"amont" "204" "204_fs2" 2 2.98074785678307 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 2.98074785678307 "moyen-" "moyen-"
"amont" "204" "204_fs2" 3 -58.130681417668 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 58.130681417668 "moyen-" "moyen-"
"amont" "204" "204_fs2" 4 -111.103036972685 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 111.103036972685 "moyen-" "moyen-"
"amont" "204" "204_fs2" 5 -23.0708947546687 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 23.0708947546687 "moyen-" "moyen-"
"amont" "204" "204_fs2" 6 32.8776317102037 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 32.8776317102037 "moyen-" "moyen-"
"amont" "204" "204_fs2" 7 75.3120345149859 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 75.3120345149859 "moyen-" "moyen-"
"amont" "204" "204_fs2" 8 84.5439256287099 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 84.5439256287099 "moyen-" "moyen-"
"amont" "204" "204_fs2" 9 86.627763966736 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 86.627763966736 "moyen-" "moyen-"
"amont" "204" "204_fs2" 10 78.9996304526129 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 78.9996304526129 "moyen-" "moyen-"
"amont" "204" "204_fs2" 11 52.2893955081605 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 52.2893955081605 "moyen-" "moyen-"
"amont" "204" "204_fs2" 12 22.7338316416549 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 22.7338316416549 "moyen-" "moyen-"
"amont" "204" "204_fs2" 13 18.607552121481 "204.204_fs2" "Cauterets" "Cauterets.amont" 3.477 71.741 "19.4" "3-4" 18.607552121481 "moyen-" "moyen-"
"amont" "206" "206_fs1" 1 -13.9458776062813 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 13.9458776062813 "léger" "petit"
"amont" "206" "206_fs1" 2 -12.9637271409892 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 12.9637271409892 "léger" "petit"
"amont" "206" "206_fs1" 3 54.7628273367292 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 54.7628273367292 "léger" "petit"
"amont" "206" "206_fs1" 4 75.6636327474598 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 75.6636327474598 "léger" "petit"
"amont" "206" "206_fs1" 5 20.9441273473403 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 20.9441273473403 "léger" "petit"
"amont" "206" "206_fs1" 6 -52.8221373916463 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 52.8221373916463 "léger" "petit"
"amont" "206" "206_fs1" 7 -76.5322163510252 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 76.5322163510252 "léger" "petit"
"amont" "206" "206_fs1" 8 -49.6058720015317 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 49.6058720015317 "léger" "petit"
"amont" "206" "206_fs1" 9 -26.8593827597856 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 26.8593827597856 "léger" "petit"
"amont" "206" "206_fs1" 10 -6.4767366213155 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 6.4767366213155 "léger" "petit"
"amont" "206" "206_fs1" 11 2.64324492932101 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 2.64324492932101 "léger" "petit"
"amont" "206" "206_fs2" 1 -6.52823855924419 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 6.52823855924419 "léger" "petit"
"amont" "206" "206_fs2" 2 -11.8488953470624 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 11.8488953470624 "léger" "petit"
"amont" "206" "206_fs2" 3 -69.2726231680945 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 69.2726231680945 "léger" "petit"
"amont" "206" "206_fs2" 4 -52.824020311593 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 52.824020311593 "léger" "petit"
"amont" "206" "206_fs2" 5 26.7548962269689 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 26.7548962269689 "léger" "petit"
"amont" "206" "206_fs2" 6 1.39479740761089 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 1.39479740761089 "léger" "petit"
"amont" "206" "206_fs2" 7 -36.1649144959489 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 36.1649144959489 "léger" "petit"
"amont" "206" "206_fs2" 8 -14.357213083603 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 14.357213083603 "léger" "petit"
"amont" "206" "206_fs2" 9 -11.4351016316273 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 11.4351016316273 "léger" "petit"
"amont" "206" "206_fs2" 10 -51.243940532606 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 51.243940532606 "léger" "petit"
"amont" "206" "206_fs2" 11 -44.0721558751278 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 44.0721558751278 "léger" "petit"
"amont" "206" "206_fs2" 12 -12.7554937133236 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 12.7554937133236 "léger" "petit"
"amont" "206" "206_fs3" 1 21.3457008957165 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 21.3457008957165 "léger" "petit"
"amont" "206" "206_fs3" 2 30.590418530212 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 30.590418530212 "léger" "petit"
"amont" "206" "206_fs3" 3 77.481662332705 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 77.481662332705 "léger" "petit"
"amont" "206" "206_fs3" 4 127.379013086812 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 127.379013086812 "léger" "petit"
"amont" "206" "206_fs3" 5 69.2882441823044 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 69.2882441823044 "léger" "petit"
"amont" "206" "206_fs3" 6 15.4089040361739 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 15.4089040361739 "léger" "petit"
"amont" "206" "206_fs3" 7 9.86833871804083 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 9.86833871804083 "léger" "petit"
"amont" "206" "206_fs3" 8 14.0261776727062 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 14.0261776727062 "léger" "petit"
"amont" "206" "206_fs3" 9 53.8677443493111 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 53.8677443493111 "léger" "petit"
"amont" "206" "206_fs3" 10 71.2046447482775 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 71.2046447482775 "léger" "petit"
"amont" "206" "206_fs3" 11 58.2761536351388 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 58.2761536351388 "léger" "petit"
"amont" "206" "206_fs3" 12 23.575728702743 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" 23.575728702743 "léger" "petit"
"amont" "207" "207_fs1" 1 12.1814183422659 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 12.1814183422659 "moyen-" "moyen-"
"amont" "207" "207_fs1" 2 -25.7541018833725 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 25.7541018833725 "moyen-" "moyen-"
"amont" "207" "207_fs1" 3 -79.2038176643914 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 79.2038176643914 "moyen-" "moyen-"
"amont" "207" "207_fs1" 4 -88.7866467615656 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 88.7866467615656 "moyen-" "moyen-"
"amont" "207" "207_fs1" 5 -63.8510942812827 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 63.8510942812827 "moyen-" "moyen-"
"amont" "207" "207_fs1" 6 -4.367181999331 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 4.367181999331 "moyen-" "moyen-"
"amont" "207" "207_fs1" 7 10.3566412681727 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 10.3566412681727 "moyen-" "moyen-"
"amont" "207" "207_fs1" 8 -0.463398053941148 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 0.463398053941148 "moyen-" "moyen-"
"amont" "207" "207_fs2" 1 -0.539390667059507 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 0.539390667059507 "moyen-" "moyen-"
"amont" "207" "207_fs2" 2 -27.1282094259853 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 27.1282094259853 "moyen-" "moyen-"
"amont" "207" "207_fs2" 3 -80.1118440506473 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 80.1118440506473 "moyen-" "moyen-"
"amont" "207" "207_fs2" 4 -76.7989753227492 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 76.7989753227492 "moyen-" "moyen-"
"amont" "207" "207_fs2" 5 -38.2853390467457 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 38.2853390467457 "moyen-" "moyen-"
"amont" "207" "207_fs2" 6 21.7559697858126 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 21.7559697858126 "moyen-" "moyen-"
"amont" "207" "207_fs2" 7 20.02774844408 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 20.02774844408 "moyen-" "moyen-"
"amont" "207" "207_fs2" 8 -11.4417228492419 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 11.4417228492419 "moyen-" "moyen-"
"amont" "207" "207_fs2" 9 -24.1155486335626 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 24.1155486335626 "moyen-" "moyen-"
"amont" "207" "207_fs2" 10 -44.7725902731568 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 44.7725902731568 "moyen-" "moyen-"
"amont" "207" "207_fs2" 11 -56.9847146784112 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 56.9847146784112 "moyen-" "moyen-"
"amont" "207" "207_fs2" 12 -67.3154885933821 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 67.3154885933821 "moyen-" "moyen-"
"amont" "207" "207_fs3" 1 12.50271764848 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 12.50271764848 "moyen-" "moyen-"
"amont" "207" "207_fs3" 2 27.1719600591476 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 27.1719600591476 "moyen-" "moyen-"
"amont" "207" "207_fs3" 3 77.2030831653127 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 77.2030831653127 "moyen-" "moyen-"
"amont" "207" "207_fs3" 4 111.741059784528 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 111.741059784528 "moyen-" "moyen-"
"amont" "207" "207_fs3" 5 105.68801496013 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 105.68801496013 "moyen-" "moyen-"
"amont" "207" "207_fs3" 6 80.53604907595 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 80.53604907595 "moyen-" "moyen-"
"amont" "207" "207_fs3" 7 27.715373858853 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" 27.715373858853 "moyen-" "moyen-"
