"treatment" "poisson" "fs" "frame" "ratio_snout_tail" "ratio_ant_post"
"aval" "172" "172_fs1" 8 64.2774085207012 35.9515521171517
"aval" "172" "172_fs1" 9 36.9290188862719 15.5829359994835
"aval" "172" "172_fs1" 10 15.6784759240057 -0.121592155447928
"aval" "172" "172_fs1" 11 -0.110802630269518 -8.29023959448295
"aval" "172" "172_fs2" 1 16.0198981480156 8.2395752013953
"aval" "172" "172_fs2" 2 -71.3145285171801 -56.7433392586564
"aval" "172" "172_fs2" 3 -120.028521681045 -83.9206326729072
"aval" "172" "172_fs2" 4 54.2079767583012 41.2822092542688
"aval" "172" "172_fs2" 5 118.100500751867 90.69305968204
"aval" "172" "172_fs2" 6 84.3026488979298 39.8229260294503
"aval" "172" "172_fs2" 7 40.3679910797372 29.9314054507335
"aval" "172" "172_fs2" 8 92.9940634971084 66.722901486389
"aval" "172" "172_fs2" 9 37.0874750279425 12.8365138005138
"aval" "172" "172_fs2" 10 -19.7268007416467 -18.2349588266692
"aval" "172" "172_fs2" 11 -39.0469811032531 -12.0057972295654
"aval" "172" "172_fs2" 12 -5.56338161384036 -6.1661914312848
"aval" "172" "172_fs3" 1 -33.9215750608341 -21.9563710889014
"aval" "172" "172_fs3" 2 -86.1893675134874 -63.2907668151253
"aval" "172" "172_fs3" 3 -164.414139718141 -118.948976735521
"aval" "172" "172_fs3" 4 -85.5941643212031 -43.6432301486456
"aval" "172" "172_fs3" 5 82.7365500554408 68.7665944200545
"aval" "172" "172_fs3" 6 116.52748366952 89.2344719573622
"aval" "172" "172_fs3" 7 32.9645860208713 7.8087675007302
"aval" "172" "172_fs3" 8 -19.1966779159193 -7.35189979681095
"aval" "172" "172_fs3" 9 -4.92425041402933 10.2047583304333
"aval" "172" "172_fs3" 10 17.0282048909565 1.53870209561643
"aval" "172" "172_fs3" 11 -20.3246476599327 -8.3159098419103
"aval" "172" "172_fs3" 12 -2.57943598393859 8.71198596001562
"aval" "172" "172_fs3" 13 18.2579772981551 9.85665154053257
"aval" "172" "172_fs3" 14 8.38141678470228 -0.894701744325346
"aval" "172" "172_fs3" 15 -16.0450899142758 -14.3905896486408
"aval" "173" "173_fs1" 1 -12.6758191688479 -10.3650119427381
"aval" "173" "173_fs1" 2 -4.92793413549668 -3.80245260084925
"aval" "173" "173_fs1" 3 79.9863462034458 58.2026789809946
"aval" "173" "173_fs1" 4 148.050078751533 109.349188921996
"aval" "173" "173_fs1" 5 145.017015527435 103.777058586152
"aval" "173" "173_fs1" 6 64.8453540623499 27.4083730361492
"aval" "173" "173_fs1" 7 6.17877830614299 -7.45941779781012
"aval" "173" "173_fs1" 8 -22.488845893743 -14.0068707517891
"aval" "173" "173_fs1" 9 -28.2057429649157 -12.122112443858
"aval" "173" "173_fs1" 10 -30.1358955293045 -11.9838809008162
"aval" "173" "173_fs1" 11 -21.9713137750193 -12.1289914777501
"aval" "173" "173_fs1" 12 -31.9420020306976 -16.163401019907
"aval" "173" "173_fs1" 13 -27.2302745600433 -16.4056441538085
"aval" "173" "173_fs1" 14 -27.7634039206238 -16.9899003121883
"aval" "173" "173_fs2" 1 -3.72413905819161 -7.08611444681725
"aval" "173" "173_fs2" 2 -7.84767678341984 -4.51992968490873
"aval" "173" "173_fs2" 3 72.1656533326412 52.6914062492776
"aval" "173" "173_fs2" 4 118.16534556666 91.185988836849
"aval" "173" "173_fs2" 5 82.3567105001287 52.3206412590561
"aval" "173" "173_fs2" 6 -20.6190782782801 -38.1712934123335
"aval" "173" "173_fs2" 7 -69.7705771683624 -45.354510813132
"aval" "173" "173_fs2" 8 -7.29622107700791 5.82561797353188
"aval" "173" "173_fs2" 9 -21.3017687591852 -25.8069195086031
"aval" "173" "173_fs2" 10 -54.0738204057639 -57.6800776958988
"aval" "173" "173_fs2" 11 -26.6862414516446 -5.36099400023375
"aval" "173" "173_fs2" 12 14.5904220046701 14.3546010582142
"aval" "173" "173_fs3" 1 -3.50858710742739 -2.73470431235023
"aval" "173" "173_fs3" 2 -57.5889165560542 -43.8023891675506
"aval" "173" "173_fs3" 3 -148.602200189594 -116.589394614975
"aval" "173" "173_fs3" 4 -156.076599141331 -115.484034065036
"aval" "173" "173_fs3" 5 -134.048329040923 -73.044215322427
"aval" "173" "173_fs3" 6 -4.40431022784094 -3.47398570150881
"aval" "173" "173_fs3" 7 -28.3707966618168 -42.2004949898264
"aval" "173" "173_fs3" 8 -96.0650097575487 -67.77668402275
"aval" "173" "173_fs3" 9 -58.4960169513865 -24.0245811126606
"aval" "173" "173_fs3" 10 -13.4784452626037 2.60423719390468
"aval" "173" "173_fs3" 11 28.6172957903656 20.1664609295636
"aval" "173" "173_fs3" 12 43.63586242059 25.218382633113
"aval" "173" "173_fs3" 13 43.0964869481672 28.9673369178304
"aval" "173" "173_fs3" 14 37.9874242205079 23.8165190226841
"aval" "174" "174_fs1" 1 -20.2628209886383 -9.9730537547953
"aval" "174" "174_fs1" 2 21.2928879312111 35.2497639749036
"aval" "174" "174_fs1" 3 86.8215420968936 78.5962889547619
"aval" "174" "174_fs1" 4 62.5061697921515 26.4168947923575
"aval" "174" "174_fs1" 5 -39.9820728718773 -35.5216397826237
"aval" "174" "174_fs1" 6 -62.3686875894234 -36.6828577412689
"aval" "174" "174_fs1" 7 -44.5891760801201 -21.0945278251572
"aval" "174" "174_fs1" 8 -26.3390666760407 -7.98213104557306
"aval" "174" "174_fs1" 9 -5.36637346366493 4.62804967094073
"aval" "174" "174_fs1" 10 3.09077382563211 7.46358030375794
"aval" "174" "174_fs2" 1 -1.93358151416672 -1.29067628795178
"aval" "174" "174_fs2" 2 -9.16343586877269 -6.56616437235886
"aval" "174" "174_fs2" 3 -92.4221782638696 -77.2004619929212
"aval" "174" "174_fs2" 4 -143.609444937633 -105.956400532957
"aval" "174" "174_fs2" 5 -1.37116118057631 14.9948647688024
"aval" "174" "174_fs2" 6 57.665769155843 51.3035768997383
"aval" "174" "174_fs2" 7 77.0517232307461 49.6699354223024
"aval" "174" "174_fs2" 8 62.023777370122 34.3642719561163
"aval" "174" "174_fs2" 9 64.187676748516 29.2636333394327
"aval" "174" "174_fs2" 10 48.2989536386589 30.5986332391325
"aval" "174" "174_fs2" 11 61.7871588110169 39.2069461769141
"aval" "174" "174_fs2" 12 60.4916651041403 44.8817791083307
"aval" "174" "174_fs2" 13 68.4783944889178 42.6487922247774
"aval" "174" "174_fs2" 14 52.0388868946748 35.415333541553
"aval" "174" "174_fs2" 15 54.3585947605487 32.9266945870761
"aval" "174" "174_fs3" 1 -2.56087828528405 6.06436250611023
"aval" "174" "174_fs3" 2 12.7052653659534 10.3655671726136
"aval" "174" "174_fs3" 3 121.773444966634 83.912183692233
"aval" "174" "174_fs3" 4 129.420475360246 89.6976568344027
"aval" "174" "174_fs3" 5 0.809714590555956 -8.56705572289641
"aval" "174" "174_fs3" 6 -1.54489491893054 8.82185724060679
"aval" "174" "174_fs3" 7 67.7474816089993 61.8871360784638
"aval" "174" "174_fs3" 8 92.9521001148264 73.5305103673625
"aval" "174" "174_fs3" 9 63.1327380987736 30.9356288825181
"aval" "174" "174_fs3" 10 32.5529656146373 11.8607504022105
"aval" "174" "174_fs3" 11 17.0171026079171 10.8622900049741
"aval" "174" "174_fs3" 12 19.0751719466766 18.5381403946231
"aval" "174" "174_fs3" 13 34.20318758321 28.597550696636
"aval" "174" "174_fs3" 14 44.7049010441906 33.677970766395
"aval" "174" "174_fs3" 15 48.8968875259487 31.7791287087608
"aval" "175" "175_fs1" 1 3.72479277926629 1.57592850086291
"aval" "175" "175_fs1" 2 29.4484552236496 30.3823913456836
"aval" "175" "175_fs1" 3 122.481104072231 89.6686944735324
"aval" "175" "175_fs1" 4 177.532014393512 125.351193089049
"aval" "175" "175_fs1" 5 98.6764014571712 57.0413458690223
"aval" "175" "175_fs1" 6 70.6936370320453 37.7201010452267
"aval" "175" "175_fs1" 7 56.2395752504338 12.7055279271615
"aval" "175" "175_fs1" 8 24.8367004245648 15.661313611012
"aval" "175" "175_fs1" 9 17.9033127567826 22.6503501177716
"aval" "175" "175_fs1" 10 38.9694597993569 35.2075492882077
"aval" "175" "175_fs1" 11 83.1619129700739 61.0257751528082
"aval" "175" "175_fs1" 12 108.293694089379 76.3876376412691
"aval" "175" "175_fs1" 13 119.046836124533 86.7031590925763
"aval" "175" "175_fs1" 14 132.010716387207 91.2564580968774
"aval" "175" "175_fs1" 15 133.973448430207 87.4636827665688
"aval" "175" "175_fs2" 1 3.40147777953794 4.32871439098514
"aval" "175" "175_fs2" 2 5.63626724849888 5.95940237115391
"aval" "175" "175_fs2" 3 40.4017146906146 38.8079451739493
"aval" "175" "175_fs2" 4 101.397590294466 92.7160199943462
"aval" "175" "175_fs2" 5 143.601765297637 107.154287643056
"aval" "175" "175_fs2" 6 46.514195031619 18.4772813749241
"aval" "175" "175_fs2" 7 -27.292587296451 -32.9688796863788
"aval" "175" "175_fs2" 8 -80.9472940928496 -57.940321470251
"aval" "175" "175_fs2" 9 -117.25919537524 -82.9454554336114
"aval" "175" "175_fs2" 10 -118.565223234308 -79.9431334792082
"aval" "175" "175_fs2" 11 -113.48938861532 -77.2344940818066
"aval" "175" "175_fs2" 12 -128.632754637921 -88.6016383956901
"aval" "175" "175_fs3" 1 16.6827273825176 12.4806817046029
"aval" "175" "175_fs3" 2 18.5315548580921 14.0121402611342
"aval" "175" "175_fs3" 3 58.6557831457112 50.9142093982918
"aval" "175" "175_fs3" 4 84.5360997227357 80.077322332569
"aval" "175" "175_fs3" 5 117.932000105057 92.1153779571804
"aval" "175" "175_fs3" 6 84.8283432435354 57.2734095535813
"aval" "175" "175_fs3" 7 52.8053205034521 25.5989408096065
"aval" "175" "175_fs3" 8 -9.94291469412411 -23.2474237925719
"aval" "175" "175_fs3" 9 -37.74581963487 -40.0343483466488
"aval" "175" "175_fs3" 10 -66.4824534889451 -56.7354891129967
"aval" "175" "175_fs3" 11 -97.6863575646577 -73.1352323052051
"aval" "176" "176_fs1" 1 -21.2246197338955 -3.04294368644938
"aval" "176" "176_fs1" 2 -38.8228021851986 -23.9801849858495
"aval" "176" "176_fs1" 3 -91.6597612162216 -75.4536719233326
"aval" "176" "176_fs1" 4 -118.833048386218 -90.5543321914647
"aval" "176" "176_fs1" 5 -90.1748436670536 -36.8382797178103
"aval" "176" "176_fs1" 6 -62.4405348665067 -20.1463904724025
"aval" "176" "176_fs1" 7 24.5670379616531 14.2456653192374
"aval" "176" "176_fs1" 8 36.690553275516 10.2741130885832
"aval" "176" "176_fs1" 9 22.802731960166 9.9886212783469
"aval" "176" "176_fs1" 10 23.5661821122178 6.42877728216058
"aval" "176" "176_fs1" 11 2.50777321745798 -6.14048079800904
"aval" "176" "176_fs1" 12 -3.25371761241766 -5.69727597411145
"aval" "176" "176_fs2" 1 -14.3260178642764 -9.01268211704198
"aval" "176" "176_fs2" 2 -24.4981035817845 -21.9239498369393
"aval" "176" "176_fs2" 3 -92.8123502664772 -73.771141182064
"aval" "176" "176_fs2" 4 -133.134807418802 -109.02517579303
"aval" "176" "176_fs2" 5 -139.624777397242 -99.403986399117
"aval" "176" "176_fs2" 6 -137.597571063969 -94.8696661439845
"aval" "176" "176_fs2" 7 -109.771986205667 -55.2189244477431
"aval" "176" "176_fs2" 8 -49.4136021129797 -1.24539812379669
"aval" "176" "176_fs2" 9 20.8812773692949 20.9925248302315
"aval" "176" "176_fs2" 10 38.9343100690853 23.8469667350321
"aval" "176" "176_fs2" 11 26.0457356175524 14.2688815240089
"aval" "176" "176_fs2" 12 28.9308620659631 16.2987530505184
"aval" "176" "176_fs2" 13 19.528327548733 11.3455891130469
"aval" "176" "176_fs2" 14 26.9434375006247 14.2846434858341
"aval" "176" "176_fs3" 1 4.29660096353797 6.00640969371682
"aval" "176" "176_fs3" 2 20.7203596757247 17.4183874330527
"aval" "176" "176_fs3" 3 58.2129484221452 58.4018809846062
"aval" "176" "176_fs3" 4 122.080881204901 99.024835041853
"aval" "176" "176_fs3" 5 133.670753483405 91.7992572859688
"aval" "176" "176_fs3" 6 89.4917103468439 40.3488367754314
"aval" "176" "176_fs3" 7 31.7772977355298 -3.0746077603215
"aval" "176" "176_fs3" 8 -44.4247446958767 -38.1848525865676
"aval" "176" "176_fs3" 9 -56.2576955496654 -44.5339866904982
"aval" "176" "176_fs3" 10 -66.2108041765291 -40.9060202426612
"aval" "176" "176_fs3" 11 -61.7453520436902 -32.5816317185271
"aval" "176" "176_fs3" 12 -48.731793184225 -25.4980045082281
"aval" "176" "176_fs3" 13 -52.0206450181581 -24.6565127771077
"aval" "176" "176_fs3" 14 -26.6839862357647 -13.0769443475169
"amont" "177" "177_fs1" 1 -38.2169589401993 -20.5505783826332
"amont" "177" "177_fs1" 2 -0.761771471606721 4.46034536118751
"amont" "177" "177_fs1" 3 60.1279114881128 61.4525227914427
"amont" "177" "177_fs1" 4 60.4157979718527 32.42477768532
"amont" "177" "177_fs1" 5 -35.7578215772939 -33.2590882121656
"amont" "177" "177_fs1" 6 -87.1371379050711 -58.466980502668
"amont" "177" "177_fs1" 7 -93.741586373899 -62.0731669536577
"amont" "177" "177_fs1" 8 -91.3285616011515 -64.9928005081546
"amont" "177" "177_fs1" 9 -85.9668699382156 -64.6054667142832
"amont" "177" "177_fs1" 10 -88.6095740314044 -64.2036832912054
"amont" "177" "177_fs1" 11 -80.2396952460346 -62.9590421549887
"amont" "177" "177_fs1" 12 -81.8390870684308 -61.5969205734948
"amont" "177" "177_fs1" 13 -68.0421901909267 -54.8024681057568
"amont" "177" "177_fs2" 1 55.0389593797063 37.6904381534863
"amont" "177" "177_fs2" 2 43.3890828643809 25.2921138187286
"amont" "177" "177_fs2" 3 -22.0126463579454 -11.9340355445745
"amont" "177" "177_fs2" 4 -89.8789662806967 -56.6047100883373
"amont" "177" "177_fs2" 5 -138.041990894892 -93.4584282181517
"amont" "177" "177_fs2" 6 -148.650976701966 -105.713514703216
"amont" "177" "177_fs2" 7 -152.629293707812 -108.111109264698
"amont" "177" "177_fs2" 8 -141.037686710566 -98.5842173845097
"amont" "177" "177_fs2" 9 -107.499006290458 -74.5991913309169
"amont" "177" "177_fs2" 10 -65.9039524188441 -43.4445994627402
"amont" "177" "177_fs2" 11 -44.7986903664284 -20.8429435125574
"amont" "177" "177_fs2" 12 -19.5389735397179 -6.29351168972264
"amont" "177" "177_fs2" 13 -3.22543206789632 3.8044949232451
"amont" "177" "177_fs3" 1 35.2825382933531 25.5015011430505
"amont" "177" "177_fs3" 2 -25.7842678079806 -20.8500702772154
"amont" "177" "177_fs3" 3 -98.4775672318191 -83.0616017630095
"amont" "177" "177_fs3" 4 -107.218651140909 -83.2329057151142
"amont" "177" "177_fs3" 5 -19.4208961802071 7.18924820097331
"amont" "177" "177_fs3" 6 26.9709059333631 36.1506437859117
"amont" "177" "177_fs3" 7 62.3590613979281 44.3755013721215
"amont" "177" "177_fs3" 8 56.0752096139353 29.6139523172828
"amont" "177" "177_fs3" 9 36.879572900641 16.4477464550131
"amont" "177" "177_fs3" 10 21.2757275990517 6.80659733730437
"amont" "177" "177_fs3" 11 -8.15171488102325 -7.17579651482828
"amont" "177" "177_fs3" 12 0.590792605711613 -0.832371454158704
"amont" "177" "177_fs4" 1 43.8868573080065 29.0992348691964
"amont" "177" "177_fs4" 2 30.7204893449557 23.0471623264798
"amont" "177" "177_fs4" 3 -35.4614895503176 -35.6880836453248
"amont" "177" "177_fs4" 4 -107.517679006969 -89.9796063859697
"amont" "177" "177_fs4" 5 -95.1151706246893 -64.1460729784324
"amont" "177" "177_fs4" 6 -17.8830927669711 1.23041946090507
"amont" "177" "177_fs4" 7 38.7203373290276 31.7247038433568
"amont" "177" "177_fs4" 8 55.2004146092303 46.38091533595
"amont" "177" "177_fs4" 9 64.7521202886706 52.7239273353594
"amont" "177" "177_fs4" 10 68.062694090137 59.4727133261162
"amont" "177" "177_fs4" 11 87.7871199981178 70.2983020153602
"amont" "177" "177_fs4" 12 95.1776165202504 74.5495596512951
"amont" "178" "178_fs1" 1 -33.145633491106 -22.6648786404928
"amont" "178" "178_fs1" 2 -8.74352181742918 -9.21889317157701
"amont" "178" "178_fs1" 3 65.1023295024454 58.3669737672589
"amont" "178" "178_fs1" 4 137.048201438532 106.566317554141
"amont" "178" "178_fs1" 5 68.8551144487217 36.9169205891275
"amont" "178" "178_fs1" 6 -28.4082379404173 -30.7161025831254
"amont" "178" "178_fs1" 7 -49.7840643188374 -34.8729214257001
"amont" "178" "178_fs1" 8 -13.2301916991251 -1.49313985392166
"amont" "178" "178_fs1" 9 34.5812475676223 36.1387577566224
"amont" "178" "178_fs1" 10 72.7668193151295 47.1943003664344
"amont" "178" "178_fs1" 11 60.7551714419295 29.0716634032468
"amont" "178" "178_fs1" 12 45.7768149420797 26.9549486259747
"amont" "178" "178_fs1" 13 84.5302795069241 68.7321042983023
"amont" "178" "178_fs1" 14 118.599867550799 92.8956614560768
"amont" "178" "178_fs1" 15 88.8947852892336 54.7982469161183
"amont" "178" "178_fs1" 16 73.468082803339 43.4085077617804
"amont" "178" "178_fs2" 1 -13.869516639757 -6.30536755900792
"amont" "178" "178_fs2" 2 -16.7156194291401 -8.83691044159801
"amont" "178" "178_fs2" 3 -88.0084418467387 -62.4410019457628
"amont" "178" "178_fs2" 4 -143.088786268985 -106.593677711184
"amont" "178" "178_fs2" 5 -91.417447954087 -57.2181679221735
"amont" "178" "178_fs2" 6 -9.24482289900962 9.83330262296917
"amont" "178" "178_fs2" 7 62.893642473634 49.9701492723572
"amont" "178" "178_fs2" 8 94.1487072891637 66.2518506639265
"amont" "178" "178_fs2" 9 91.809262523845 63.9066412980388
"amont" "178" "178_fs2" 10 87.8291541213279 60.8235851190235
"amont" "178" "178_fs2" 11 71.981963461411 52.0982508844447
"amont" "178" "178_fs2" 12 64.8824837301839 46.0177865907467
"amont" "179" "179_fs1" 1 -13.6715308385882 -5.55581460327971
"amont" "179" "179_fs1" 2 50.6984004980862 38.199897264584
"amont" "179" "179_fs1" 3 86.3421148331669 82.4519696741232
"amont" "179" "179_fs1" 4 93.5843296025623 87.9623752816199
"amont" "179" "179_fs1" 5 2.6037024151926 -13.7839219005779
"amont" "179" "179_fs1" 6 -33.8801286505364 -43.8297967285871
"amont" "179" "179_fs1" 7 -72.6323063768135 -65.244494459671
"amont" "179" "179_fs1" 8 -113.102004161517 -79.4132846371135
"amont" "179" "179_fs1" 9 -117.633814027934 -80.5924452967118
"amont" "179" "179_fs1" 10 -110.059441126455 -83.9094134091464
"amont" "179" "179_fs1" 11 -97.802579574548 -86.2165576133392
"amont" "179" "179_fs1" 12 -100.325902284089 -88.9092671389895
"amont" "179" "179_fs1" 13 -102.093828946727 -77.4317670010147
"amont" "179" "179_fs2" 1 -55.6727634563497 -32.7921270142042
"amont" "179" "179_fs2" 2 -44.5142561963039 -23.9765007331414
"amont" "179" "179_fs2" 3 9.69824277382651 28.5572650337742
"amont" "179" "179_fs2" 4 100.86228047963 89.7811994558899
"amont" "179" "179_fs2" 5 83.4316704767145 44.5260458153245
"amont" "179" "179_fs2" 6 46.0769135531371 6.04773552323502
"amont" "179" "179_fs2" 7 -54.9528329310147 -45.0849758572087
"amont" "179" "179_fs2" 8 -55.4380274498875 -35.8361109939481
"amont" "179" "179_fs2" 9 -47.847703652661 -18.6888092807368
"amont" "179" "179_fs2" 10 -23.0202171900478 2.0550408166211
"amont" "179" "179_fs2" 11 17.7158488531685 23.6925875996357
"amont" "179" "179_fs2" 12 27.33630335884 30.340961556432
"amont" "179" "179_fs3" 1 1.08132049855556 -1.97616186863303
"amont" "179" "179_fs3" 2 -8.74722485019808 -1.79943742113807
"amont" "179" "179_fs3" 3 62.6120617664157 52.2754363178509
"amont" "179" "179_fs3" 4 128.834043823381 102.244232819731
"amont" "179" "179_fs3" 5 104.804297613233 70.1051039587082
"amont" "179" "179_fs3" 6 -1.25152913607201 -17.2394505507185
"amont" "179" "179_fs3" 7 -70.6113075152318 -61.0116071352426
"amont" "179" "179_fs3" 8 -92.4297400517347 -49.0794361300263
"amont" "179" "179_fs3" 9 -103.876902538632 -38.6272273157778
"amont" "179" "179_fs3" 10 -43.1112144871871 -38.6503109039897
"amont" "179" "179_fs3" 11 -71.2091846949593 -57.242704811742
"amont" "179" "179_fs3" 12 -83.6414302042316 -48.160837770262
"amont" "179" "179_fs3" 13 -58.0088874143106 -26.7270803115231
"amont" "180" "180_fs1" 1 23.4584462515424 19.920850584138
"amont" "180" "180_fs1" 2 -12.8301930514685 -11.6606856475572
"amont" "180" "180_fs1" 3 -117.242061157619 -90.9421040449863
"amont" "180" "180_fs1" 4 -156.42930583024 -115.11681452602
"amont" "180" "180_fs1" 5 -88.154998018467 -57.1962046048465
"amont" "180" "180_fs1" 6 -5.4326218912488 15.2780964850662
"amont" "180" "180_fs1" 7 71.7698506468475 56.9222739620626
"amont" "180" "180_fs1" 8 84.692683267898 68.7110078433384
"amont" "180" "180_fs1" 9 97.0718513978133 70.3555232112033
"amont" "180" "180_fs1" 10 94.8762842019275 64.3163810386056
"amont" "180" "180_fs1" 11 73.4597867703386 47.4525338801157
"amont" "180" "180_fs1" 12 54.8023243083989 31.7201279023034
"amont" "180" "180_fs1" 13 44.2343216328069 22.8192858545789
"amont" "180" "180_fs2" 1 -37.086712896924 -26.1280551469731
"amont" "180" "180_fs2" 2 -53.8079238737749 -34.9837752025505
"amont" "180" "180_fs2" 3 -95.2878982317011 -76.6689454643294
"amont" "180" "180_fs2" 4 -156.23669118295 -117.090166437346
"amont" "180" "180_fs2" 5 -128.125676028174 -89.8948227065733
"amont" "180" "180_fs2" 6 -26.0144131529106 1.9205195914183
"amont" "180" "180_fs2" 7 36.1740729510849 35.9613769196728
"amont" "180" "180_fs2" 8 69.9826969086396 34.2425275059782
"amont" "180" "180_fs2" 9 32.5137343810769 13.7268657432838
"amont" "180" "180_fs2" 10 7.48176937368743 20.512078576632
"amont" "180" "180_fs2" 11 24.0998406307486 23.8017403740186
"amont" "180" "180_fs2" 12 37.8036535172166 17.4227048472827
"amont" "180" "180_fs2" 13 34.668732286557 8.18321738717557
"aval" "181" "181_fs1" 1 -14.9033715911087 -6.21403412305892
"aval" "181" "181_fs1" 2 -17.0490567389269 -9.42762904249787
"aval" "181" "181_fs1" 3 -71.390384282213 -60.6113440309452
"aval" "181" "181_fs1" 4 -133.618537209461 -102.58238455203
"aval" "181" "181_fs1" 5 -122.487677225676 -85.203943318434
"aval" "181" "181_fs1" 6 -87.014907335466 -43.1319815089768
"aval" "181" "181_fs1" 7 -38.3392412041508 -0.434353336632853
"aval" "181" "181_fs1" 8 -16.3995415185715 -19.982006577828
"aval" "181" "181_fs1" 9 -31.8441491732997 -36.9520565290757
"aval" "181" "181_fs1" 10 -46.9745085262226 -20.734713729387
"amont" "183" "183_fs1" 1 -20.363008441456 -19.6580843895181
"amont" "183" "183_fs1" 2 -44.0165820504799 -40.2890637621653
"amont" "183" "183_fs1" 3 -130.22055332085 -101.212349556514
"amont" "183" "183_fs1" 4 -114.167933336355 -93.3113594233849
"amont" "183" "183_fs1" 5 -52.2863434806656 -19.0420197077698
"amont" "183" "183_fs1" 6 17.5008155979547 10.1613556931927
"amont" "183" "183_fs1" 7 1.52831966181174 -13.759447166856
"amont" "183" "183_fs1" 8 -70.6891636328803 -57.7024399532067
"amont" "183" "183_fs1" 9 -91.7152390791029 -62.435752064416
"amont" "183" "183_fs1" 10 -82.3900901305739 -46.2896493850606
"amont" "183" "183_fs1" 11 -68.5392262508377 -33.0052823117046
"amont" "183" "183_fs1" 12 -57.9942851607864 -27.2442452339148
"amont" "183" "183_fs1" 13 -36.589789308985 -21.8833875833708
"amont" "183" "183_fs1" 14 -42.4857169007634 -31.4645331900071
"amont" "183" "183_fs1" 15 -46.4615007518189 -37.1500954947379
"amont" "183" "183_fs2" 1 23.7137938908717 18.9689807298449
"amont" "183" "183_fs2" 2 64.078864163136 48.1941773008636
"amont" "183" "183_fs2" 3 99.1948388806752 86.8510814203743
"amont" "183" "183_fs2" 4 139.623489097266 101.704012067347
"amont" "183" "183_fs2" 5 91.5305768478119 53.6477329939598
"amont" "183" "183_fs2" 6 37.0902707070617 4.64243005600031
"amont" "183" "183_fs2" 7 4.89985756902712 -15.3446036758241
"amont" "183" "183_fs2" 8 -51.767868268671 -46.7281666163471
"amont" "183" "183_fs2" 9 -70.6869963468558 -60.2810543796429
"amont" "183" "183_fs2" 10 -79.748006530853 -68.6119349956777
"amont" "183" "183_fs2" 11 -90.705123210449 -73.2025300540556
"amont" "183" "183_fs2" 12 -94.0231306600184 -76.6392301647432
"amont" "183" "183_fs2" 13 -99.7503802475502 -78.6357680694482
"amont" "184" "184_fs1" 1 -25.3468373515763 0.686482660841222
"amont" "184" "184_fs1" 2 -4.20727683384035 10.1936545003716
"amont" "184" "184_fs1" 3 39.5175630385593 44.9443895465807
"amont" "184" "184_fs1" 4 110.882822579011 94.552866834347
"amont" "184" "184_fs1" 5 140.310329620618 99.3311792302928
"amont" "184" "184_fs1" 6 87.4134440268609 46.5158565599531
"amont" "184" "184_fs1" 7 -4.35300570708944 -30.0030337582266
"amont" "184" "184_fs1" 8 -68.0092388813544 -63.4575798169054
"amont" "184" "184_fs1" 9 -95.9847583821508 -59.2796364832072
"amont" "184" "184_fs1" 10 -87.3962046725183 -40.4212639422596
"amont" "184" "184_fs1" 11 -39.8787857204362 -36.100778514861
"amont" "184" "184_fs1" 12 -35.0906709435658 -40.4347002030197
"amont" "184" "184_fs1" 13 -52.4334385215115 -33.8505046220522
"amont" "184" "184_fs2" 1 16.7482780677267 7.48988101191031
"amont" "184" "184_fs2" 2 12.3303565265797 3.58057250386074
"amont" "184" "184_fs2" 3 22.0070415416677 30.4437695476576
"amont" "184" "184_fs2" 4 53.287982265833 66.6257861077058
"amont" "184" "184_fs2" 5 103.882333530721 74.7202007542564
"amont" "184" "184_fs2" 6 79.2711806007835 37.4497140857602
"amont" "184" "184_fs2" 7 34.1212658411597 1.62238036481673
"amont" "184" "184_fs2" 8 -27.4007669822601 -35.2524810717205
"amont" "184" "184_fs2" 9 -42.3496264775451 -38.7117152393518
"amont" "184" "184_fs2" 10 -57.295081785051 -37.0638268778917
"amont" "184" "184_fs2" 11 -55.546206888818 -33.2016737385057
"amont" "184" "184_fs2" 12 -52.5639218467883 -30.0737913843515
"amont" "184" "184_fs2" 13 -39.0152132073198 -20.3944285418065
"amont" "184" "184_fs2" 14 -30.1495257825112 -14.5807297460379
"amont" "185" "185_fs1" 1 7.58158488398672 2.86935707051921
"amont" "185" "185_fs1" 2 2.86068590082854 0.408043779927425
"amont" "185" "185_fs1" 3 -46.6662646148106 -46.9380207440842
"amont" "185" "185_fs1" 4 -127.902982791074 -100.2662098296
"amont" "185" "185_fs1" 5 -133.358349537294 -89.805540451347
"amont" "185" "185_fs1" 6 -47.6331518330989 -19.2618051248991
"amont" "185" "185_fs1" 7 13.7765446545019 11.8167495149812
"amont" "185" "185_fs1" 8 -4.73180432293066 -19.3770627655178
"amont" "185" "185_fs1" 9 -40.4981556999715 -29.3958723426819
"amont" "185" "185_fs1" 10 -20.2384239460799 0.0615670270564124
"amont" "185" "185_fs1" 11 21.0553459519048 15.7972188554798
"amont" "185" "185_fs1" 12 25.4785663171032 4.91768005483561
"amont" "185" "185_fs2" 1 -6.150086384198 -3.82135663561411
"amont" "185" "185_fs2" 2 45.7155137377808 37.1281230205524
"amont" "185" "185_fs2" 3 95.5117032937931 79.8357904184952
"amont" "185" "185_fs2" 4 114.70347612664 75.6442685933203
"amont" "185" "185_fs2" 5 91.841152542988 46.6559500246136
"amont" "185" "185_fs2" 6 38.4864226439499 7.36657995601411
"amont" "185" "185_fs2" 7 12.8583891998261 -3.53796556990503
