"poisson" "fs" "frame" "dist"
204 "204_fs2" 9 127.635458909391
204 "204_fs2" 10 131.154758621802
204 "204_fs2" 11 134.336116770452
204 "204_fs2" 12 124.947522936785
204 "204_fs2" 13 126.169223013791
206 "206_fs1" 1 104.164459508287
206 "206_fs1" 2 104.965114628776
206 "206_fs1" 3 94.2607548922043
206 "206_fs1" 4 99.23219631146
206 "206_fs1" 5 102.977632600855
206 "206_fs1" 6 97.614310169337
206 "206_fs1" 7 97.2140057035033
206 "206_fs1" 8 98.7526629339765
206 "206_fs1" 9 99.1007692997407
206 "206_fs1" 10 95.1419898443557
206 "206_fs1" 11 101.987612073816
206 "206_fs2" 1 105.382994715065
206 "206_fs2" 2 105.041807939107
206 "206_fs2" 3 90.9998625225336
206 "206_fs2" 4 95.0743399082284
206 "206_fs2" 5 96.8144587639127
206 "206_fs2" 6 103.25847403994
206 "206_fs2" 7 109.273010854576
206 "206_fs2" 8 119.512751308534
206 "206_fs2" 9 110.757818387525
206 "206_fs2" 10 107.924596691245
206 "206_fs2" 11 110.367843757863
206 "206_fs2" 12 100.348276338345
206 "206_fs3" 1 104.233756342175
206 "206_fs3" 2 100.306575607927
206 "206_fs3" 3 99.124966734044
206 "206_fs3" 4 115.773248876685
206 "206_fs3" 5 106.936439759913
206 "206_fs3" 6 101.36947670639
206 "206_fs3" 7 105.373918276681
206 "206_fs3" 8 108.744723566406
206 "206_fs3" 9 105.388435299526
206 "206_fs3" 10 113.40222815885
206 "206_fs3" 11 103.73414017603
206 "206_fs3" 12 97.8154236294393
207 "207_fs1" 1 143.54606711592
207 "207_fs1" 2 124.763028378415
207 "207_fs1" 3 142.930898356963
207 "207_fs1" 4 140.951491357232
207 "207_fs1" 5 145.303606344582
207 "207_fs1" 6 132.874016447413
207 "207_fs1" 7 135.571355651543
207 "207_fs1" 8 138.871726519623
207 "207_fs2" 1 142.398946946254
207 "207_fs2" 2 138.542894977896
207 "207_fs2" 3 143.77909008283
207 "207_fs2" 4 137.450566043414
207 "207_fs2" 5 148.852173749172
207 "207_fs2" 6 134.661236215221
207 "207_fs2" 7 139.968886288454
207 "207_fs2" 8 140.294237121928
207 "207_fs2" 9 150.734259565948
207 "207_fs2" 10 144.248168032624
207 "207_fs2" 11 146.066376642013
207 "207_fs2" 12 140.064030981697
207 "207_fs3" 1 146.545889729787
207 "207_fs3" 2 138.630591510312
207 "207_fs3" 3 152.834981865975
207 "207_fs3" 4 165.196506061119
207 "207_fs3" 5 165.839345026813
207 "207_fs3" 6 171.298233021458
207 "207_fs3" 7 162.239219960145
207 "207_fs3" 8 159.626038251855
207 "207_fs3" 9 150.283120851936
207 "207_fs3" 10 141.670003178982
207 "207_fs3" 11 139.141350481932
207 "207_fs3" 12 144.945367617059
207 "207_fs3" 13 142.224538779232
208 "208_fs1" 1 134.244727780847
208 "208_fs1" 2 134.331672592033
208 "208_fs1" 3 135.461292159859
208 "208_fs1" 4 131.11498904675
208 "208_fs1" 5 135.951528496252
208 "208_fs1" 6 130.742806700939
208 "208_fs1" 7 132.094691533638
208 "208_fs1" 8 132.778589493116
208 "208_fs1" 9 131.091530819705
208 "208_fs2" 1 132.814892226093
208 "208_fs2" 2 137.836616112035
208 "208_fs2" 3 135.015129598756
208 "208_fs2" 4 132.641030980421
208 "208_fs2" 5 135.128110236675
208 "208_fs2" 6 132.440633657173
208 "208_fs2" 7 133.983945765707
208 "208_fs2" 8 129.745278100834
208 "208_fs2" 9 132.885283147023
208 "208_fs2" 10 132.809532215237
208 "208_fs2" 11 131.421530652294
208 "208_fs3" 1 136.12292961627
208 "208_fs3" 2 126.447031078893
208 "208_fs3" 3 137.581435503948
208 "208_fs3" 4 143.111388214044
208 "208_fs3" 5 137.894935107643
208 "208_fs3" 6 133.931759299832
208 "208_fs3" 7 130.172232336005
208 "208_fs3" 8 124.520325034414
208 "208_fs3" 9 132.423176806269
208 "208_fs3" 10 127.201662827735
208 "208_fs3" 11 124.608801639624
208 "208_fs3" 12 131.048146622775
208 "208_fs3" 13 124.217416425579
208 "208_fs3" 14 128.358668971041
208 "208_fs3" 15 132.1981880761
209 "209_fs1" 1 200.850465755969
209 "209_fs1" 2 196.084550673345
209 "209_fs1" 3 190.889125054256
209 "209_fs1" 4 202.591856335841
209 "209_fs1" 5 200.467671465592
209 "209_fs1" 6 223.825335487639
209 "209_fs1" 7 205.93645069291
209 "209_fs1" 8 200.187351451234
209 "209_fs1" 9 194.403714874453
209 "209_fs1" 10 206.759991505689
209 "209_fs1" 11 156.692613454653
209 "209_fs1" 12 171.910089817016
209 "209_fs1" 13 192.603146941817
209 "209_fs1" 14 187.959165997234
209 "209_fs1" 15 198.956522166253
209 "209_fs1" 16 190.431909607624
209 "209_fs1" 17 198.433818296943
209 "209_fs1" 18 196.046968338005
209 "209_fs2" 1 201.641856766618
209 "209_fs2" 2 203.05608669414
209 "209_fs2" 3 196.928233649247
209 "209_fs2" 4 202.361457495587
209 "209_fs2" 5 199.148757964859
209 "209_fs2" 6 205.889454499565
209 "209_fs2" 7 201.285841696024
209 "209_fs2" 8 193.664205374866
209 "209_fs2" 9 196.684635517791
209 "209_fs2" 10 199.368645959299
209 "209_fs2" 11 197.587214860533
209 "209_fs2" 12 199.813922709422
209 "209_fs2" 13 203.275001801137
210 "210_fs1" 1 152.199744093684
210 "210_fs1" 2 139.859378336779
210 "210_fs1" 3 155.493956236171
210 "210_fs1" 4 146.760168787632
210 "210_fs1" 5 132.834282833877
210 "210_fs1" 6 133.325708843992
210 "210_fs1" 7 146.873308279379
210 "210_fs1" 8 145.158340627496
210 "210_fs1" 9 150.13430483593
210 "210_fs1" 10 155.022724995186
210 "210_fs1" 11 152.068944889961
210 "210_fs1" 12 144.454836147415
210 "210_fs1" 13 145.104128185967
210 "210_fs2" 1 147.149667064734
210 "210_fs2" 2 147.828540293447
210 "210_fs2" 3 135.338868133664
210 "210_fs2" 4 136.15347271343
210 "210_fs2" 5 144.24388904488
210 "210_fs2" 6 130.52095410078
210 "210_fs2" 7 129.548327846667
210 "210_fs2" 8 160.39093275636
210 "210_fs2" 9 153.312006961022
210 "210_fs2" 10 149.762150829676
210 "210_fs2" 11 152.307357028303
210 "210_fs2" 12 157.271992761015
210 "210_fs2" 13 159.520933489984
210 "210_fs3" 1 148.2485248174
210 "210_fs3" 2 147.381418134082
210 "210_fs3" 3 128.256378128514
210 "210_fs3" 4 130.643399304781
210 "210_fs3" 5 143.453523155006
210 "210_fs3" 6 125.283626722087
210 "210_fs3" 7 135.692695747414
210 "210_fs3" 8 133.328465067621
210 "210_fs3" 9 135.075060064897
210 "210_fs3" 10 143.754944882753
210 "210_fs3" 11 148.897236406557
211 "211_fs1" 1 206.012841099658
211 "211_fs1" 2 199.014674123689
211 "211_fs1" 3 198.478889145943
211 "211_fs1" 4 203.299539021692
211 "211_fs1" 5 201.638553339009
211 "211_fs1" 6 213.641816165157
211 "211_fs1" 7 206.487792765193
211 "211_fs1" 8 197.657754036724
211 "211_fs1" 9 205.925989323777
211 "211_fs1" 10 208.751724056844
211 "211_fs1" 11 204.741157734303
211 "211_fs1" 12 206.969828706202
211 "211_fs2" 1 203.103697660876
211 "211_fs2" 2 204.004637320089
211 "211_fs2" 3 193.761830814918
211 "211_fs2" 4 202.023293930107
211 "211_fs2" 5 205.800712605477
211 "211_fs2" 6 207.00749432918
211 "211_fs2" 7 200.587126548578
211 "211_fs2" 8 205.145956450095
211 "211_fs2" 9 202.313229685379
211 "211_fs2" 10 198.4543287134
211 "211_fs2" 11 208.152989949617
211 "211_fs2" 12 206.719249868921
211 "211_fs2" 13 207.186323878628
211 "211_fs2" 14 207.944373081876
211 "211_fs2" 15 205.336879512733
211 "211_fs2" 16 206.565408489577
211 "211_fs2" 17 205.417451905794
211 "211_fs2" 18 204.118138314272
212 "212_fs1" 1 184.969952815923
212 "212_fs1" 2 180.156465159615
212 "212_fs1" 3 172.06560922962
212 "212_fs1" 4 179.73926350973
212 "212_fs1" 5 190.169331979981
212 "212_fs1" 6 185.048460442211
212 "212_fs1" 7 183.832669926311
212 "212_fs1" 8 182.892448316919
212 "212_fs1" 9 183.039598128028
212 "212_fs1" 10 183.674384788411
212 "212_fs1" 11 180.663961521404
212 "212_fs1" 12 186.89110668709
212 "212_fs2" 1 185.814691093757
212 "212_fs2" 2 174.430453588384
212 "212_fs2" 3 187.804759467379
212 "212_fs2" 4 185.71718732359
212 "212_fs2" 5 182.297627940516
212 "212_fs2" 6 182.495051890211
212 "212_fs2" 7 181.637470708693
212 "212_fs2" 8 175.568718225511
212 "212_fs2" 9 177.894782560734
212 "212_fs2" 10 177.580732548995
213 "213_fs1" 1 101.19738179406
213 "213_fs1" 2 95.9018395769893
213 "213_fs1" 3 95.881068166002
213 "213_fs1" 4 101.051318128305
213 "213_fs1" 5 102.284796088918
213 "213_fs1" 6 101.028881725742
213 "213_fs1" 7 100.761639818177
213 "213_fs1" 8 104.195398942395
213 "213_fs1" 9 102.471671395675
213 "213_fs1" 10 106.643470721714
213 "213_fs1" 11 102.196858815372
213 "213_fs1" 12 101.815088756063
213 "213_fs1" 13 102.137837667977
213 "213_fs2" 1 100.46362156033
213 "213_fs2" 2 96.506562837796
213 "213_fs2" 3 99.6388499165018
213 "213_fs2" 4 98.0559208011856
213 "213_fs2" 5 85.2006388753853
213 "213_fs2" 6 101.139559210008
213 "213_fs2" 7 102.435780080926
213 "213_fs2" 8 97.9413842533197
213 "213_fs2" 9 99.3162237970544
213 "213_fs2" 10 94.6240316788553
213 "213_fs2" 11 97.0986504218343
213 "213_fs2" 12 97.000713066966
213 "213_fs2" 13 95.9670257340475
213 "213_fs2" 14 97.2160666188834
213 "213_fs3" 1 104.587827662463
213 "213_fs3" 2 103.699749936795
213 "213_fs3" 3 85.1596318373143
213 "213_fs3" 4 101.123108994372
213 "213_fs3" 5 89.5940584273469
213 "213_fs3" 6 106.559706454115
213 "213_fs3" 7 103.255385797143
213 "213_fs3" 8 96.6687805343853
213 "213_fs3" 9 104.341934781651
213 "213_fs3" 10 105.310733509015
213 "213_fs3" 11 102.723293671431
213 "213_fs3" 12 103.618005841869
213 "213_fs3" 13 106.029017649615
