"poisson" "fs" "frame" "pts" "X" "Y" "angle" "seg" "angle_diff" "angle_cum_diff" "traitement"
14 "014_fs3" 5 140 57.0959914851737 19.9447595329964 72.8364323304369 "segment_07_pts_140-156" -51.7261181528915 137.366169073394 "aval"
14 "014_fs3" 6 140 53.2087174759311 14.9411749125019 65.3471246194002 "segment_07_pts_140-156" -7.48930771103672 144.85547678443 "aval"
14 "014_fs3" 7 140 46.3928854175229 5.45545770432395 69.6383732016295 "segment_07_pts_140-156" 4.2912485822293 149.14672536666 "aval"
14 "014_fs3" 8 140 41.3281579345693 -2.87306658373367 76.9830555980529 "segment_07_pts_140-156" 7.34468239642335 156.491407763083 "aval"
14 "014_fs3" 9 140 38.1403212172441 -9.33552844118341 89.9873292842491 "segment_07_pts_140-156" 13.0042736861963 169.495681449279 "aval"
14 "014_fs3" 10 140 34.1068559564422 -17.8356268511467 89.2788355254783 "segment_07_pts_140-156" -0.708493758770842 170.20417520805 "aval"
14 "014_fs3" 1 157 20.9640910025656 56.8289018062058 142.654033463056 "segment_08_pts_157-170" NA 0 "aval"
14 "014_fs3" 2 157 33.8755301617884 44.9543159490491 163.659772141801 "segment_08_pts_157-170" 21.0057386787451 21.0057386787451 "aval"
14 "014_fs3" 3 157 35.9554518584306 47.6821975481103 -163.013489674655 "segment_08_pts_157-170" -0.646282467145795 21.6520211458909 "aval"
14 "014_fs3" 4 157 53.765047811581 48.9211370951238 148.835977754751 "segment_08_pts_157-170" -14.1775119199044 35.8295330657953 "aval"
14 "014_fs3" 5 157 59.3039597652649 27.1605884352977 76.3048831945498 "segment_08_pts_157-170" -72.5310945602011 108.360627625996 "aval"
14 "014_fs3" 6 157 56.7873869794332 22.8256897252127 69.9346345380719 "segment_08_pts_157-170" -6.37024865647793 114.730876282474 "aval"
14 "014_fs3" 7 157 49.414270238201 13.4541382455258 60.7401041392296 "segment_08_pts_157-170" -9.19453039884225 123.925406681317 "aval"
14 "014_fs3" 8 157 43.4214826793366 6.01534131238859 68.4498890944509 "segment_08_pts_157-170" 7.70978495522129 131.635191636538 "aval"
14 "014_fs3" 9 157 38.1611828494476 -0.213496923585751 73.5968176612959 "segment_08_pts_157-170" 5.14692856684503 136.782120203383 "aval"
14 "014_fs3" 10 157 34.2850682551339 -8.45411289116547 79.7741961633993 "segment_08_pts_157-170" 6.17737850210332 142.959498705486 "aval"
14 "014_fs3" 1 171 14.9251810664342 61.3904780026361 150.631965271256 "segment_09_pts_171-179" NA 0 "aval"
14 "014_fs3" 2 171 28.3298258610776 46.5868467097886 160.865142228103 "segment_09_pts_171-179" 10.2331769568465 10.2331769568465 "aval"
14 "014_fs3" 3 171 28.909607843788 45.4653960265723 -158.798629595278 "segment_09_pts_171-179" -2.06651263282521 12.2996895896717 "aval"
14 "014_fs3" 4 171 47.8300265412856 52.411882640803 169.861856523627 "segment_09_pts_171-179" 11.0632269283496 23.3629165180213 "aval"
14 "014_fs3" 5 171 60.764593401006 33.1826576146115 77.8026713969234 "segment_09_pts_171-179" -92.0591851267037 115.422101644725 "aval"
14 "014_fs3" 6 171 59.2357278544494 29.5015093449459 66.8080078732963 "segment_09_pts_171-179" -10.9946635236271 126.416765168352 "aval"
14 "014_fs3" 7 171 52.9318486907476 19.7020888158288 59.3460917337932 "segment_09_pts_171-179" -7.46191613950314 133.878681307855 "aval"
14 "014_fs3" 8 171 46.2091555920794 12.8796390088051 57.4525436388336 "segment_09_pts_171-179" -1.89354809495958 135.772229402815 "aval"
14 "014_fs3" 9 171 40.3403636674799 6.77740409705433 54.9590564327719 "segment_09_pts_171-179" -2.49348720606164 138.265716608876 "aval"
14 "014_fs3" 10 171 35.6889655749428 -0.824516190492972 74.0847667991308 "segment_09_pts_171-179" 19.1257103663589 157.391426975235 "aval"
14 "014_fs3" 1 180 10.6666774361056 63.7380823165954 158.557844368114 "segment_10_pts_180-185" NA 0 "aval"
14 "014_fs3" 2 180 24.960725670847 47.7716063754079 156.935883479971 "segment_10_pts_180-185" -1.62196088814306 1.62196088814306 "aval"
14 "014_fs3" 3 180 24.5851159593551 43.8450614504922 -172.414508940499 "segment_10_pts_180-185" 15.4786254605282 17.1005863486712 "aval"
14 "014_fs3" 4 180 43.8029817464565 53.045189724681 -172.468661344558 "segment_10_pts_180-185" 0.0541524040584704 17.1547387527297 "aval"
14 "014_fs3" 5 180 61.6030721549842 37.0864875037809 78.9687192539777 "segment_10_pts_180-185" -93.4999420905803 110.65468084331 "aval"
14 "014_fs3" 6 180 61.0715202668844 33.7305626006225 62.8325119126299 "segment_10_pts_180-185" -16.1362073413477 126.790888184658 "aval"
14 "014_fs3" 7 180 55.253488240889 23.6183814790064 58.8270288589559 "segment_10_pts_180-185" -4.00548305367396 130.796371238332 "aval"
14 "014_fs3" 8 180 48.8454274777755 16.9692455285739 54.058143836958 "segment_10_pts_180-185" -4.76888502199792 135.56525626033 "aval"
14 "014_fs3" 9 180 43.2888877922239 10.885143467311 46.2577630819168 "segment_10_pts_180-185" -7.80038075504123 143.365637015371 "aval"
14 "014_fs3" 10 180 37.0725442202914 3.76144443589777 60.1160664084358 "segment_10_pts_180-185" 13.858303326519 157.22394034189 "aval"
14 "014_fs3" 1 186 7.63048970476319 64.8933933971548 165.537531556883 "segment_11_pts_186-190" NA 0 "aval"
14 "014_fs3" 2 186 22.7721835654191 48.7182297414931 153.161961420454 "segment_11_pts_186-190" -12.375570136429 12.375570136429 "aval"
14 "014_fs3" 3 186 21.6885405839703 43.5395152212297 168.306016140797 "segment_11_pts_186-190" 15.1440547203435 27.5196248567724 "aval"
14 "014_fs3" 4 186 40.8962057833529 52.5995246393956 -160.196367234118 "segment_11_pts_186-190" -8.10964890667873 35.6292737634512 "aval"
14 "014_fs3" 5 186 62.1088459666026 39.7014447438051 79.9209876941293 "segment_11_pts_186-190" -80.275379539989 115.90465330344 "aval"
14 "014_fs3" 6 186 62.4928415626425 36.4705991698655 60.1141350541491 "segment_11_pts_186-190" -19.8068526399802 135.71150594342 "aval"
14 "014_fs3" 7 186 56.8239217057777 26.2069332873418 58.0820970835419 "segment_11_pts_186-190" -2.03203797060719 137.743543914028 "aval"
14 "014_fs3" 8 186 50.7279228144466 19.5328805835373 49.897431477456 "segment_11_pts_186-190" -8.18466560608591 145.928209520113 "aval"
14 "014_fs3" 9 186 45.749465091325 13.4122121444132 41.1078825324026 "segment_11_pts_186-190" -8.78954894505343 154.717758465167 "aval"
14 "014_fs3" 10 186 38.7605603285365 6.59302894117789 50.888860944537 "segment_11_pts_186-190" 9.78097841213437 164.498736877301 "aval"
14 "014_fs3" 1 191 4.9900086892851 65.5402161745257 176.669590021199 "segment_12_pts_191-200" NA 0 "aval"
14 "014_fs3" 2 191 20.972599082858 49.6441839809791 146.930099339167 "segment_12_pts_191-200" -29.7394906820315 29.7394906820315 "aval"
14 "014_fs3" 3 191 19.2775966906811 44.132678318812 138.245575037854 "segment_12_pts_191-200" -8.68452430131308 38.4240149833446 "aval"
14 "014_fs3" 4 191 38.3451407790038 51.6271587212275 -145.973041485537 "segment_12_pts_191-200" 7.72746644768233 46.151481431027 "aval"
14 "014_fs3" 5 191 62.4937948705992 41.8874284176546 81.3598014946671 "segment_12_pts_191-200" -64.6132399908697 110.764721421897 "aval"
14 "014_fs3" 6 191 63.7770267338176 38.683507957745 56.5119539638087 "segment_12_pts_191-200" -24.8478475308584 135.612568952755 "aval"
14 "014_fs3" 7 191 58.1676934298368 28.3593926873258 57.3210455607524 "segment_12_pts_191-200" 0.809091596943709 136.421660549699 "aval"
14 "014_fs3" 8 191 52.4597635351462 21.5605478540744 44.2786148401979 "segment_12_pts_191-200" -13.0424307205545 149.464091270253 "aval"
14 "014_fs3" 9 191 48.0273690418647 15.3705996743682 35.2563973996461 "segment_12_pts_191-200" -9.02221744055174 158.486308710805 "aval"
14 "014_fs3" 10 191 40.581373266168 8.77802281134041 41.8677209064468 "segment_12_pts_191-200" 6.6113235068007 165.097632217606 "aval"
15 "015_fs1" 1 1 129.568892645816 38.7196262831833 160.567733176066 "segment_01_pts_1-27" NA 0 "aval"
15 "015_fs1" 2 1 122.085094392787 33.1067775934116 136.446399797673 "segment_01_pts_1-27" -24.1213333783932 24.1213333783932 "aval"
15 "015_fs1" 3 1 101.504649196957 17.4178511352545 78.9696730092248 "segment_01_pts_1-27" -57.4767267884484 81.5980601668415 "aval"
15 "015_fs1" 4 1 85.6128486897717 -0.908437960265417 72.4220783160672 "segment_01_pts_1-27" -6.54759469315763 88.1456548599992 "aval"
15 "015_fs1" 5 1 96.9737954353338 -22.6159612062503 112.055603800779 "segment_01_pts_1-27" 39.6335254847123 127.779180344711 "aval"
15 "015_fs1" 6 1 109.078613693998 -40.9422503017701 112.030955758956 "segment_01_pts_1-27" -0.0246480418232835 127.803828386535 "aval"
15 "015_fs1" 7 1 108.402366863905 -74.2812190253543 93.7454128086108 "segment_01_pts_1-27" -18.2855429503454 146.08937133688 "aval"
15 "015_fs1" 8 1 114.353338968724 -97.6117346635622 110.597357540278 "segment_01_pts_1-27" 16.851944731667 162.941316068547 "aval"
15 "015_fs1" 9 1 134.505494505494 -119.927880056631 130.525964589241 "segment_01_pts_1-27" 19.9286070489632 182.86992311751 "aval"
15 "015_fs1" 10 1 151.885038038884 -145.219511502108 130.328983946377 "segment_01_pts_1-27" -0.196980642863849 183.066903760374 "aval"
15 "015_fs1" 11 1 163.584108199493 -169.429148019437 133.250559129765 "segment_01_pts_1-27" 2.92157518338806 185.988478943762 "aval"
15 "015_fs1" 1 28 111.942354049686 44.929972906369 161.431091983076 "segment_02_pts_28-53" NA 0 "aval"
15 "015_fs1" 2 28 109.528156426566 44.957666177172 149.257928640944 "segment_02_pts_28-53" -12.1731633421321 12.1731633421321 "aval"
15 "015_fs1" 3 28 104.724066165574 34.4893290854428 97.6124271829167 "segment_02_pts_28-53" -51.6455014580269 63.818664800159 "aval"
15 "015_fs1" 4 28 91.4053996786213 17.3036171380231 66.4011740890736 "segment_02_pts_28-53" -31.2112530938431 95.0299178940021 "aval"
15 "015_fs1" 5 28 89.7921946059298 -4.55147743297516 90.7291294162576 "segment_02_pts_28-53" 24.327955327184 119.357873221186 "aval"
15 "015_fs1" 6 28 101.748154798153 -22.9134402952764 118.381897748145 "segment_02_pts_28-53" 27.6527683318877 147.010641553074 "aval"
15 "015_fs1" 7 28 107.06235864841 -54.1687560341346 98.2340964057299 "segment_02_pts_28-53" -20.1478013424154 167.158442895489 "aval"
15 "015_fs1" 8 28 107.917257757467 -80.3250809893896 100.443273628433 "segment_02_pts_28-53" 2.20917722270357 169.367620118193 "aval"
15 "015_fs1" 9 28 122.143424929283 -105.401465941956 124.11608082909 "segment_02_pts_28-53" 23.6728072006566 193.040427318849 "aval"
15 "015_fs1" 10 28 138.934192671804 -129.840403852278 121.496618515789 "segment_02_pts_28-53" -2.61946231330124 195.659889632151 "aval"
15 "015_fs1" 11 28 151.171498358566 -156.143913434248 123.104082552344 "segment_02_pts_28-53" 1.60746403655479 197.267353668705 "aval"
15 "015_fs1" 1 54 94.9166889315788 50.649138379341 161.132943999216 "segment_03_pts_54-76" NA 0 "aval"
15 "015_fs1" 2 54 95.2038015147886 53.3878824554053 161.838977532987 "segment_03_pts_54-76" 0.706033533770864 0.706033533770864 "aval"
15 "015_fs1" 3 54 102.376558045471 51.378253912446 125.528574699474 "segment_03_pts_54-76" -36.3104028335134 37.0164363672843 "aval"
15 "015_fs1" 4 54 98.6911812450238 33.8951350760423 79.2731313929873 "segment_03_pts_54-76" -46.2554433064866 83.2718796737708 "aval"
15 "015_fs1" 5 54 89.6781970143107 13.7789897168159 77.8545240244239 "segment_03_pts_54-76" -1.41860736856337 84.6904870423342 "aval"
15 "015_fs1" 6 54 92.8811304974991 -6.48591526944136 110.614763870441 "segment_03_pts_54-76" 32.7602398460168 117.450726888351 "aval"
15 "015_fs1" 7 54 104.186096723387 -34.6411325101432 108.867858148292 "segment_03_pts_54-76" -1.7469057221487 119.1976326105 "aval"
15 "015_fs1" 8 54 104.759471153229 -62.9756329248975 95.9213328969135 "segment_03_pts_54-76" -12.9465252513784 132.144157861878 "aval"
15 "015_fs1" 9 54 111.858267149215 -90.1477943186928 119.390510549905 "segment_03_pts_54-76" 23.4691776529914 155.61333551487 "aval"
15 "015_fs1" 10 54 128.741893405807 -113.296846073621 131.610459429093 "segment_03_pts_54-76" 12.2199488791881 167.833284394058 "aval"
15 "015_fs1" 11 54 141.682173053935 -141.488566482401 114.127314128778 "segment_03_pts_54-76" -17.4831453003152 185.316429694373 "aval"
15 "015_fs1" 1 77 79.8450250272795 55.8048660947157 160.965211555697 "segment_04_pts_77-98" NA 0 "aval"
15 "015_fs1" 2 77 81.2181282141061 57.9309273235034 166.520112838109 "segment_04_pts_77-98" 5.55490128241146 5.55490128241146 "aval"
15 "015_fs1" 3 77 93.842714495695 62.8971987543094 157.874261343816 "segment_04_pts_77-98" -8.64585149429206 14.2007527767035 "aval"
15 "015_fs1" 4 77 101.495370683965 49.5011410928267 93.8368430580027 "segment_04_pts_77-98" -64.0374182858138 78.2381710625173 "aval"
15 "015_fs1" 5 77 93.1713532069964 29.6869420774842 69.7922993385408 "segment_04_pts_77-98" -24.044543719462 102.282714781979 "aval"
15 "015_fs1" 6 77 87.1472908636796 8.9759217475995 88.6452747605168 "segment_04_pts_77-98" 18.8529754219761 121.135690203955 "aval"
15 "015_fs1" 7 77 98.6149835628308 -18.7863683063911 121.681884701432 "segment_04_pts_77-98" 33.0366099409155 154.172300144871 "aval"
15 "015_fs1" 8 77 103.148491895646 -47.3686139481519 94.0335385491359 "segment_04_pts_77-98" -27.6483461522964 181.820646297167 "aval"
15 "015_fs1" 9 77 103.873054597057 -75.8129890920229 100.687131987184 "segment_04_pts_77-98" 6.65359343804838 188.474239735216 "aval"
15 "015_fs1" 10 77 117.324174480517 -100.473260640185 131.873667196235 "segment_04_pts_77-98" 31.1865352090508 219.660774944266 "aval"
15 "015_fs1" 11 77 135.39354906761 -127.384712653381 115.045116681318 "segment_04_pts_77-98" -16.8285505149174 236.489325459184 "aval"
15 "015_fs1" 1 99 65.4544937791009 60.7604911637114 162.862704526011 "segment_05_pts_99-119" NA 0 "aval"
15 "015_fs1" 2 99 67.5152358889624 61.2089255717081 168.577834907223 "segment_05_pts_99-119" 5.71513038121216 5.71513038121216 "aval"
15 "015_fs1" 3 99 79.9927642938945 68.3949053594577 -177.866698675888 "segment_05_pts_99-119" 9.28886376866444 15.0039941498766 "aval"
15 "015_fs1" 4 99 100.326035819366 64.729991130825 133.768052217227 "segment_05_pts_99-119" -44.0986464586607 59.1026406085373 "aval"
15 "015_fs1" 5 99 98.5793129172606 44.4263645617777 73.1471329352957 "segment_05_pts_99-119" -60.6209192819313 119.723559890469 "aval"
15 "015_fs1" 6 99 87.6716106338582 24.8050826381501 69.8591745578842 "segment_05_pts_99-119" -3.28795837741153 123.01151826788 "aval"
15 "015_fs1" 7 99 89.9080562134423 -4.56495445781502 116.010130175325 "segment_05_pts_99-119" 46.1509556174412 169.162473885321 "aval"
15 "015_fs1" 8 99 102.097822111256 -32.4345957285206 98.1739611898117 "segment_05_pts_99-119" -17.8361689855137 186.998642870835 "aval"
15 "015_fs1" 9 99 101.092074310866 -60.7372272015907 90.4865346714448 "segment_05_pts_99-119" -7.68742651836688 194.686069389202 "aval"
15 "015_fs1" 10 99 106.395572447009 -88.1978681828713 122.560510741125 "segment_05_pts_99-119" 32.0739760696804 226.760045458882 "aval"
15 "015_fs1" 11 99 129.054026400953 -113.942402403203 124.977145634003 "segment_05_pts_99-119" 2.41663489287804 229.17668035176 "aval"
15 "015_fs1" 1 120 51.5792377708712 65.0312807570465 162.501205546848 "segment_06_pts_120-139" NA 0 "aval"
15 "015_fs1" 2 120 54.3416534779488 63.8470844113967 171.172087651867 "segment_06_pts_120-139" 8.67088210501862 8.67088210501862 "aval"
15 "015_fs1" 3 120 66.8790287715431 67.8112422614225 -166.505409692719 "segment_06_pts_120-139" -4.66667795914825 13.3375600641669 "aval"
15 "015_fs1" 4 120 89.5410370162766 75.69458361554 168.221304823565 "segment_06_pts_120-139" 1.71589513084606 15.0534551950129 "aval"
15 "015_fs1" 5 120 102.869626873509 58.716475791357 92.4489115195353 "segment_06_pts_120-139" -75.7723933040294 90.8258484990424 "aval"
15 "015_fs1" 6 120 92.9316594100322 38.6219837895648 49.836851230585 "segment_06_pts_120-139" -42.6120602889502 133.437908787993 "aval"
15 "015_fs1" 7 120 83.1331565028245 9.75623839544016 92.4939256700689 "segment_06_pts_120-139" 42.6570744394839 176.094983227476 "aval"
15 "015_fs1" 8 120 99.9452024309722 -18.2041974334158 114.864031275552 "segment_06_pts_120-139" 22.3701056054832 198.46508883296 "aval"
15 "015_fs1" 9 120 101.029592491088 -45.8226205190136 83.8904953792564 "segment_06_pts_120-139" -30.9735358962957 229.438624729255 "aval"
15 "015_fs1" 10 120 97.9632033445129 -74.8177199662497 102.105816052825 "segment_06_pts_120-139" 18.2153206735686 247.653945402824 "aval"
15 "015_fs1" 11 120 120.931282905587 -102.482737150058 138.868467606952 "segment_06_pts_120-139" 36.7626515541273 284.416596956951 "aval"
15 "015_fs1" 1 140 38.3949272683355 69.2107488548264 158.966275260097 "segment_07_pts_140-156" NA 0 "aval"
15 "015_fs1" 2 140 41.6513943944194 65.8477361191073 161.588586521463 "segment_07_pts_140-156" 2.62231126136624 2.62231126136624 "aval"
15 "015_fs1" 3 140 53.7715879944304 64.6545951301173 -168.095948917961 "segment_07_pts_140-156" 6.50736239649839 9.12967365786463 "aval"
15 "015_fs1" 4 140 76.236563047474 78.2378777298582 -162.087901493749 "segment_07_pts_140-156" -6.00804742421229 15.1377210820769 "aval"
15 "015_fs1" 5 140 102.011384570029 72.8307398108611 122.55802630842 "segment_07_pts_140-156" -39.5298751853287 54.6675962674056 "aval"
15 "015_fs1" 6 140 102.423108323456 49.7926826665484 58.877303481659 "segment_07_pts_140-156" -63.6807228267613 118.348319094167 "aval"
15 "015_fs1" 7 140 82.4986495159007 24.7434878367962 85.2100201970642 "segment_07_pts_140-156" 26.3327167154052 144.681035809572 "aval"
15 "015_fs1" 8 140 93.984277285078 -5.52585932668836 127.895973267036 "segment_07_pts_140-156" 42.6859530699718 187.366988879544 "aval"
15 "015_fs1" 9 140 102.562017445907 -31.7775347507525 84.6010287350278 "segment_07_pts_140-156" -43.2949445320082 230.661933411552 "aval"
15 "015_fs1" 10 140 94.9536683792322 -60.4019323093813 89.6478404634691 "segment_07_pts_140-156" 5.04681172844121 235.708745139993 "aval"
15 "015_fs1" 11 140 110.683871874842 -93.5924956106252 145.429744939813 "segment_07_pts_140-156" 55.7819044763442 291.490649616337 "aval"
15 "015_fs1" 1 157 27.4538160608938 73.4354505370337 157.031798765152 "segment_08_pts_157-170" NA 0 "aval"
15 "015_fs1" 2 157 31.4903619547574 69.3218701473457 150.361118884612 "segment_08_pts_157-170" -6.67067988054055 6.67067988054055 "aval"
15 "015_fs1" 3 157 42.7788603795086 62.3843262630089 -177.179735644197 "segment_08_pts_157-170" 26.818616759585 33.4892966401256 "aval"
15 "015_fs1" 4 157 64.234628760254 74.1859410062725 -140.035598273497 "segment_08_pts_157-170" -37.1441373707002 70.6334340108257 "aval"
15 "015_fs1" 5 157 95.43857311637 82.8421997637585 154.944160019703 "segment_08_pts_157-170" 14.9085617462058 85.5419957570315 "aval"
15 "015_fs1" 6 157 108.263240325333 60.15513684152 91.3846724543065 "segment_08_pts_157-170" -63.5594875653961 149.101483322428 "aval"
15 "015_fs1" 7 157 83.7713804141785 37.0266197223509 53.5360890926768 "segment_08_pts_157-170" -37.8485833616297 186.950066684057 "aval"
15 "015_fs1" 8 157 86.9267706321266 3.26136591849178 141.447759538922 "segment_08_pts_157-170" 87.9116704462456 274.861737130303 "aval"
15 "015_fs1" 9 157 103.552923464155 -19.8636264703346 107.596753564801 "segment_08_pts_157-170" -33.8510059741217 308.712743104425 "aval"
15 "015_fs1" 10 157 95.1987870586133 -47.6858517769267 68.9082234111455 "segment_08_pts_157-170" -38.6885301536552 347.40127325808 "aval"
15 "015_fs1" 11 157 100.963402360817 -86.933994777991 142.124355216008 "segment_08_pts_157-170" 73.2161318048628 420.617405062943 "aval"
15 "015_fs1" 1 171 18.5189793277158 77.2265139984356 156.717179575751 "segment_09_pts_171-179" NA 0 "aval"
15 "015_fs1" 2 171 23.6929793389749 73.7725849712275 150.264918291944 "segment_09_pts_171-179" -6.45226128380722 6.45226128380722 "aval"
15 "015_fs1" 3 171 33.8471259169956 62.0116846369071 171.653491456014 "segment_09_pts_171-179" 21.3885731640697 27.8408344478769 "aval"
15 "015_fs1" 4 171 56.7822942378464 67.8698822236406 -136.967816152301 "segment_09_pts_171-179" -34.6856753037125 62.5265097515895 "aval"
15 "015_fs1" 5 171 85.931684294121 87.0818523346265 176.392665926463 "segment_09_pts_171-179" 39.4248497741615 101.951359525751 "aval"
15 "015_fs1" 6 171 108.003250225174 70.3418508463096 93.5043014605611 "segment_09_pts_171-179" -82.8883644659014 184.839723991652 "aval"
15 "015_fs1" 7 171 90.4114425004477 45.8298488902527 44.1738907046776 "segment_09_pts_171-179" -49.3304107558835 234.170134747536 "aval"
15 "015_fs1" 8 171 79.2838406393665 9.51871519857531 114.475906533399 "segment_09_pts_171-179" 70.3020158287215 304.472150576257 "aval"
15 "015_fs1" 9 171 100.453951375594 -10.3675589800663 116.271107070281 "segment_09_pts_171-179" 1.79520053688141 306.267351113139 "aval"
15 "015_fs1" 10 171 99.0625510029506 -37.8175883442298 57.5028838112838 "segment_09_pts_171-179" -58.7682232589967 365.035574372135 "aval"
15 "015_fs1" 11 171 93.5915760562871 -81.0282504949022 117.247146889194 "segment_09_pts_171-179" 59.7442630779102 424.779837450046 "aval"
15 "015_fs1" 1 180 12.7648486583356 79.7016466363914 156.914056184669 "segment_10_pts_180-185" NA 0 "aval"
15 "015_fs1" 2 180 18.5078814882173 76.7167301567566 153.014300754494 "segment_10_pts_180-185" -3.89975543017451 3.89975543017451 "aval"
15 "015_fs1" 3 180 28.3387296809269 62.8783401680205 162.485172329032 "segment_10_pts_180-185" 9.47087157453768 13.3706270047122 "aval"
15 "015_fs1" 4 180 52.1524330261226 63.6029906784395 -144.119795580182 "segment_10_pts_180-185" -18.36537674885 31.7360037535622 "aval"
15 "015_fs1" 5 180 79.2270240432306 87.3944224454706 -167.024871791373 "segment_10_pts_180-185" 22.9050762111911 54.6410799647533 "aval"
15 "015_fs1" 6 180 107.521110345172 76.6345028980389 116.818000142852 "segment_10_pts_180-185" -50.2068716485208 104.847951613274 "aval"
15 "015_fs1" 7 180 95.3928501637888 50.6644860720952 40.6175145687324 "segment_10_pts_180-185" -76.2004855741196 181.048437187394 "aval"
15 "015_fs1" 8 180 77.291215664109 14.0187517091233 106.588537071881 "segment_10_pts_180-185" 65.9710225031483 247.019459690542 "aval"
15 "015_fs1" 9 180 97.6041251710772 -4.74004689326381 125.700312456496 "segment_10_pts_180-185" 19.1117753846154 266.131235075158 "aval"
15 "015_fs1" 10 180 102.851422164006 -32.1078574134987 54.8084814936568 "segment_10_pts_180-185" -70.8918309628394 337.023066037997 "aval"
15 "015_fs1" 11 180 91.3053513998535 -76.4782272150377 109.624992715429 "segment_10_pts_180-185" 54.8165112217721 391.839577259769 "aval"
15 "015_fs1" 1 186 8.93153841022234 81.3333579671161 157.275657357088 "segment_11_pts_186-190" NA 0 "aval"
15 "015_fs1" 2 186 14.9984530027632 78.4815468485262 156.610217465006 "segment_11_pts_186-190" -0.665439892082617 0.665439892082617 "aval"
15 "015_fs1" 3 186 24.7379164062852 64.0604910255693 155.229753833455 "segment_11_pts_186-190" -1.38046363155081 2.04590352363343 "aval"
15 "015_fs1" 4 186 48.6602963626569 61.1414039390668 -152.144267179405 "segment_11_pts_186-190" -3.08548665405004 5.13139017768347 "aval"
15 "015_fs1" 5 186 75.4292645085328 86.4328736838922 -153.731306536655 "segment_11_pts_186-190" 1.58703935725072 6.71842953493419 "aval"
15 "015_fs1" 6 186 105.503104582848 80.2735685541807 137.78780853906 "segment_11_pts_186-190" -15.9434979975956 22.6619275325297 "aval"
15 "015_fs1" 7 186 98.7412696864225 53.4700359341079 33.7449727894221 "segment_11_pts_186-190" -104.042835749638 126.704763282168 "aval"
15 "015_fs1" 8 186 76.2731877286018 17.5491140516686 101.193185436785 "segment_11_pts_186-190" 67.4482126473624 194.15297592953 "aval"
15 "015_fs1" 9 186 95.0798010405673 -1.31256671448858 132.904065816526 "segment_11_pts_186-190" 31.7108803797411 225.863856309271 "aval"
15 "015_fs1" 10 186 105.256920251933 -28.363063922379 87.9480393977609 "segment_11_pts_186-190" -44.9560264187647 270.819882728036 "aval"
15 "015_fs1" 11 186 90.0796048676016 -72.9421230244949 103.967880877752 "segment_11_pts_186-190" 16.0198414799915 286.839724208027 "aval"
15 "015_fs1" 1 191 5.73974814160812 82.6671749015078 158.096815291614 "segment_12_pts_191-200" NA 0 "aval"
15 "015_fs1" 2 191 12.0469787287851 79.7326303016302 164.179853413679 "segment_12_pts_191-200" 6.08303812206458 6.08303812206458 "aval"
15 "015_fs1" 3 191 21.7821354796212 65.4669761608798 145.257484858788 "segment_12_pts_191-200" -18.9223685548909 25.0054066769555 "aval"
15 "015_fs1" 4 191 45.4874964766562 59.52341592047 -166.575460139509 "segment_12_pts_191-200" 21.3179752807214 46.3233819576769 "aval"
15 "015_fs1" 5 191 72.409824229337 84.8657008276273 -137.888970232876 "segment_12_pts_191-200" -28.6864899066333 75.0098718643102 "aval"
15 "015_fs1" 6 191 102.592875441978 82.7788797944532 157.00621186497 "segment_12_pts_191-200" 19.1172416320939 94.1271134964041 "aval"
15 "015_fs1" 7 191 101.889236301027 55.527952200833 25.7099134107102 "segment_12_pts_191-200" -131.296298454259 225.423411950663 "aval"
15 "015_fs1" 8 191 75.6318550183511 20.9512025759986 93.825758644943 "segment_12_pts_191-200" 68.1158452342328 293.539257184896 "aval"
15 "015_fs1" 9 191 92.6011815049883 1.29633928311881 142.115046139431 "segment_12_pts_191-200" 48.2892874944882 341.828544679384 "aval"
15 "015_fs1" 10 191 105.338704895261 -25.0462650215217 96.4822962844807 "segment_12_pts_191-200" -45.6327498549505 387.461294534335 "aval"
15 "015_fs1" 11 191 89.2875038570071 -69.6143086900805 95.1318537678459 "segment_12_pts_191-200" -1.35044251663473 388.81173705097 "aval"
15 "015_fs2" 1 1 74.3871513102282 5.0084395076596 125.115010425402 "segment_01_pts_1-27" NA 0 "aval"
15 "015_fs2" 2 1 71.2764158918006 5.41418760571543 116.62022056915 "segment_01_pts_1-27" -8.49478985625224 8.49478985625224 "aval"
15 "015_fs2" 3 1 46.9991546914625 -1.0101572801679 61.2140562644474 "segment_01_pts_1-27" -55.4061643047025 63.9009541609547 "aval"
15 "015_fs2" 4 1 44.7675401521556 -13.8588470519347 92.7200099998329 "segment_01_pts_1-27" 31.5059537353855 95.4069078963402 "aval"
15 "015_fs2" 5 1 57.4809805579038 -27.519033019813 123.175570584548 "segment_01_pts_1-27" 30.455560584715 125.862468481055 "aval"
15 "015_fs2" 6 1 64.7844463229079 -44.5604531381562 121.159343959839 "segment_01_pts_1-27" -2.01622662470844 127.878695105764 "aval"
15 "015_fs2" 7 1 71.2087912087912 -67.3499713122897 115.439919924523 "segment_01_pts_1-27" -5.71942403531597 133.59811914108 "aval"
15 "015_fs2" 8 1 80.4733727810651 -84.5266407966515 125.401963885647 "segment_01_pts_1-27" 9.962043961124 143.560163102204 "aval"
15 "015_fs2" 9 1 98.4615384615384 -92.1682299767022 156.301420425736 "segment_01_pts_1-27" 30.8994565400884 174.459619642292 "aval"
