"treatment" "poisson" "fs" "frame" "ratio"
"aval" "167" "167_fs1" "13" 33.566457183507
"aval" "167" "167_fs1" "14" 23.0088209015865
"aval" "167" "167_fs1" "15" 18.9667728230447
"aval" "167" "167_fs1" "16" 12.5068647010711
"aval" "167" "167_fs1" "17" 4.98423524563293
"aval" "167" "167_fs2" "1" 4.73872195416223
"aval" "167" "167_fs2" "2" -20.8303703920816
"aval" "167" "167_fs2" "3" -87.118366002774
"aval" "167" "167_fs2" "4" -112.599609872121
"aval" "167" "167_fs2" "5" -14.0074095442601
"aval" "167" "167_fs2" "6" 13.2698858108815
"aval" "167" "167_fs2" "7" 14.6450517866946
"aval" "167" "167_fs2" "8" 8.33518848722187
"aval" "167" "167_fs2" "9" 5.9810598686044
"aval" "167" "167_fs2" "10" 15.6663643336184
"aval" "167" "167_fs2" "11" 17.9598067144087
"aval" "167" "167_fs2" "12" 18.1439822525221
"aval" "167" "167_fs2" "13" 11.0377697778146
"aval" "167" "167_fs2" "14" 7.83005195378033
"aval" "167" "167_fs3" "1" -1.91694929499459
"aval" "167" "167_fs3" "2" 7.5275892296591
"aval" "167" "167_fs3" "3" 81.1147718913545
"aval" "167" "167_fs3" "4" 103.682350123562
"aval" "167" "167_fs3" "5" 85.7406877053198
"aval" "167" "167_fs3" "6" 13.2868176487635
"aval" "167" "167_fs3" "7" -25.7899158210737
"aval" "167" "167_fs3" "8" -17.4470640382636
"aval" "167" "167_fs3" "9" -23.9674104876323
"aval" "167" "167_fs3" "10" -16.0911680154565
"aval" "167" "167_fs3" "11" -16.3435961302538
"aval" "167" "167_fs3" "12" -13.3423791616339
"aval" "167" "167_fs3" "13" -9.45150267552222
"aval" "167" "167_fs3" "14" -6.36859014874733
"aval" "168" "168_fs1" "1" -14.4276076899223
"aval" "168" "168_fs1" "2" -24.2729196963512
"aval" "168" "168_fs1" "3" -63.2118443332415
"aval" "168" "168_fs1" "4" -103.769935994124
"aval" "168" "168_fs1" "5" -96.6246918447423
"aval" "168" "168_fs1" "6" -26.4862581894678
"aval" "168" "168_fs1" "7" 21.1894298513111
"aval" "168" "168_fs1" "8" 74.8030607101094
"aval" "168" "168_fs1" "9" 80.2713021588161
"aval" "168" "168_fs1" "10" 73.1688522208246
"aval" "168" "168_fs1" "11" 65.037389814016
"aval" "168" "168_fs1" "12" 40.4361101964072
"aval" "168" "168_fs1" "13" 29.1282428793319
"aval" "168" "168_fs1" "14" 20.2734107881071
"aval" "168" "168_fs1" "15" 6.96223952281878
"aval" "168" "168_fs1" "16" 4.42849249292945
"aval" "168" "168_fs2" "1" -3.52512266023507
"aval" "168" "168_fs2" "2" 1.69090661513852
"aval" "168" "168_fs2" "3" 21.637828625679
"aval" "168" "168_fs2" "4" 83.3834234810317
"aval" "168" "168_fs2" "5" 120.293365385254
"aval" "168" "168_fs2" "6" 96.3261887894632
"aval" "168" "168_fs2" "7" -6.02902955665161
"aval" "168" "168_fs2" "8" -62.6645806373931
"aval" "168" "168_fs2" "9" -78.784332646468
"aval" "168" "168_fs2" "10" -85.6716795434151
"aval" "168" "168_fs2" "11" -66.9321827760718
"aval" "168" "168_fs2" "12" -65.2071355816403
"aval" "168" "168_fs2" "13" -62.3396773905953
"aval" "168" "168_fs2" "14" -56.2452082730357
"aval" "168" "168_fs2" "15" -55.895283960855
"aval" "168" "168_fs3" "1" 20.6308830625135
"aval" "168" "168_fs3" "2" 31.1109005944795
"aval" "168" "168_fs3" "3" 55.3968522379877
"aval" "168" "168_fs3" "4" 110.664657046602
"aval" "168" "168_fs3" "5" 123.994666587143
"aval" "168" "168_fs3" "6" 44.7435819320281
"aval" "168" "168_fs3" "7" -8.87436179896429
"aval" "168" "168_fs3" "8" -47.8192494204785
"aval" "168" "168_fs3" "9" -70.6489989602593
"aval" "168" "168_fs3" "10" -80.6948503857276
"aval" "168" "168_fs3" "11" -82.4931264000037
"aval" "170" "170_fs1" "1" 0.943603419967189
"aval" "170" "170_fs1" "2" -39.240090305696
"aval" "170" "170_fs1" "3" -64.4775108957467
"aval" "170" "170_fs1" "4" -55.265040055481
"aval" "170" "170_fs1" "5" 14.4611348986673
"aval" "170" "170_fs1" "6" 30.2844350846325
"aval" "170" "170_fs1" "7" 51.9949932429597
"aval" "170" "170_fs1" "8" 54.0750688278848
"aval" "170" "170_fs1" "9" 46.7705449053477
"aval" "170" "170_fs1" "10" 42.7966479015849
"aval" "170" "170_fs1" "11" 29.2910386968695
"aval" "170" "170_fs1" "12" 19.5921299133499
"aval" "170" "170_fs1" "13" 12.3611284594461
"aval" "170" "170_fs2" "1" 6.14138561625003
"aval" "170" "170_fs2" "2" -24.474606758941
"aval" "170" "170_fs2" "3" -93.3704909362844
"aval" "170" "170_fs2" "4" -78.1331060611489
"aval" "170" "170_fs2" "5" -46.0942837231967
"aval" "170" "170_fs2" "6" 2.37636993677953
"aval" "170" "170_fs2" "7" 33.5247903719921
"aval" "170" "170_fs2" "8" 42.8429908790313
"aval" "170" "170_fs2" "9" 48.6599005830766
"aval" "170" "170_fs2" "10" 53.8926004690815
"aval" "170" "170_fs3" "1" -16.3545634202084
"aval" "170" "170_fs3" "2" -35.5243845246113
"aval" "170" "170_fs3" "3" -105.619674541871
"aval" "170" "170_fs3" "4" -114.125837987524
"aval" "170" "170_fs3" "5" -58.5009106017695
"aval" "170" "170_fs3" "6" 33.7041124030175
"aval" "170" "170_fs3" "7" 67.8536604700332
"aval" "170" "170_fs3" "8" 90.5928730195967
"aval" "170" "170_fs3" "9" 96.4970061793006
"aval" "170" "170_fs3" "10" 91.7373223137801
"aval" "170" "170_fs3" "11" 77.173345796589
"aval" "170" "170_fs3" "12" 69.5263280816848
"aval" "170" "170_fs3" "13" 60.0753204719703
"aval" "170" "170_fs3" "14" 53.3422854309387
"aval" "170" "170_fs3" "15" 44.9607219064573
"aval" "171" "171_fs1" "1" -17.5422277585166
"aval" "171" "171_fs1" "2" -30.5049381498095
"aval" "171" "171_fs1" "3" -77.9521275481323
"aval" "171" "171_fs1" "4" -136.842124255667
"aval" "171" "171_fs1" "5" -100.965157823471
"aval" "171" "171_fs1" "6" -33.5120638403053
"aval" "171" "171_fs1" "7" 21.0530357554631
"aval" "171" "171_fs1" "8" -1.52510282970167
"aval" "171" "171_fs1" "9" -36.836035800278
"aval" "171" "171_fs1" "10" -62.1309341328473
"aval" "171" "171_fs1" "11" -74.0877345957036
"aval" "171" "171_fs1" "12" -68.6765124241609
"aval" "171" "171_fs1" "13" -57.6501739001224
"aval" "171" "171_fs1" "14" -28.9086535593238
"aval" "171" "171_fs2" "1" -2.61923329359956
"aval" "171" "171_fs2" "2" -6.2122704073368
"aval" "171" "171_fs2" "3" -43.8802335643392
"aval" "171" "171_fs2" "4" -91.7633563034646
"aval" "171" "171_fs2" "5" -100.256618882092
"aval" "171" "171_fs2" "6" -72.6755955399646
"aval" "171" "171_fs2" "7" -43.0218043172215
"aval" "171" "171_fs2" "8" -47.562030647177
"aval" "171" "171_fs2" "9" -79.6166409074723
"aval" "171" "171_fs2" "10" -99.9379314079669
"aval" "171" "171_fs2" "11" -95.1462103645255
"aval" "171" "171_fs2" "12" -65.2178163838859
"aval" "171" "171_fs2" "13" -40.5847281886183
"aval" "171" "171_fs2" "14" -16.3494747073193
"aval" "171" "171_fs2" "15" 4.37084326851488
"aval" "171" "171_fs2" "16" 14.1237450449222
"aval" "171" "171_fs2" "17" 16.2264091214743
"aval" "171" "171_fs2" "18" 18.9930508702291
"aval" "171" "171_fs3" "1" 7.27381257291071
"aval" "171" "171_fs3" "2" -30.0195309300077
"aval" "171" "171_fs3" "3" -95.1338349028007
"aval" "171" "171_fs3" "4" -122.628916634353
"aval" "171" "171_fs3" "5" -79.3026909264717
"aval" "171" "171_fs3" "6" -25.332227506089
"aval" "171" "171_fs3" "7" 13.6362953903061
"aval" "171" "171_fs3" "8" 10.159445944151
"aval" "171" "171_fs3" "9" -3.32593213792578
"aval" "171" "171_fs3" "10" -18.3651877065781
"aval" "171" "171_fs3" "11" -38.2213944582982
"aval" "171" "171_fs3" "12" -53.3256250811991
"aval" "171" "171_fs3" "13" -69.1086104429032
"aval" "172" "172_fs1" "1" 7.89103514406472
"aval" "172" "172_fs1" "2" -50.1951491557261
"aval" "172" "172_fs1" "3" -49.0537465212623
"aval" "172" "172_fs1" "4" 49.9503734332598
"aval" "172" "172_fs1" "5" 82.0128871674999
"aval" "172" "172_fs1" "6" 82.83906489733
"aval" "172" "172_fs1" "7" 59.4625610592798
"aval" "172" "172_fs1" "8" 35.9515521171517
"aval" "172" "172_fs1" "9" 15.5829359994835
"aval" "172" "172_fs1" "10" -0.121592155447928
"aval" "172" "172_fs1" "11" -8.29023959448295
"aval" "172" "172_fs2" "1" 8.2395752013953
"aval" "172" "172_fs2" "2" -56.7433392586564
"aval" "172" "172_fs2" "3" -83.9206326729072
"aval" "172" "172_fs2" "4" 41.2822092542688
"aval" "172" "172_fs2" "5" 90.69305968204
"aval" "172" "172_fs2" "6" 39.8229260294503
"aval" "172" "172_fs2" "7" 29.9314054507335
"aval" "172" "172_fs2" "8" 66.722901486389
"aval" "172" "172_fs2" "9" 12.8365138005138
"aval" "172" "172_fs2" "10" -18.2349588266692
"aval" "172" "172_fs2" "11" -12.0057972295654
"aval" "172" "172_fs2" "12" -6.1661914312848
"aval" "172" "172_fs3" "1" -21.9563710889014
"aval" "172" "172_fs3" "2" -63.2907668151253
"aval" "172" "172_fs3" "3" -118.948976735521
"aval" "172" "172_fs3" "4" -43.6432301486456
"aval" "172" "172_fs3" "5" 68.7665944200545
"aval" "172" "172_fs3" "6" 89.2344719573622
"aval" "172" "172_fs3" "7" 7.8087675007302
"aval" "172" "172_fs3" "8" -7.35189979681095
"aval" "172" "172_fs3" "9" 10.2047583304333
"aval" "172" "172_fs3" "10" 1.53870209561643
"aval" "172" "172_fs3" "11" -8.3159098419103
"aval" "172" "172_fs3" "12" 8.71198596001562
"aval" "172" "172_fs3" "13" 9.85665154053257
"aval" "172" "172_fs3" "14" -0.894701744325346
"aval" "172" "172_fs3" "15" -14.3905896486408
"aval" "173" "173_fs1" "1" -10.3650119427381
"aval" "173" "173_fs1" "2" -3.80245260084925
"aval" "173" "173_fs1" "3" 58.2026789809946
"aval" "173" "173_fs1" "4" 109.349188921996
"aval" "173" "173_fs1" "5" 103.777058586152
"aval" "173" "173_fs1" "6" 27.4083730361492
"aval" "173" "173_fs1" "7" -7.45941779781012
"aval" "173" "173_fs1" "8" -14.0068707517891
"aval" "173" "173_fs1" "9" -12.122112443858
"aval" "173" "173_fs1" "10" -11.9838809008162
"aval" "173" "173_fs1" "11" -12.1289914777501
"aval" "173" "173_fs1" "12" -16.163401019907
"aval" "173" "173_fs1" "13" -16.4056441538085
"aval" "173" "173_fs1" "14" -16.9899003121883
"aval" "173" "173_fs2" "1" -7.08611444681725
"aval" "173" "173_fs2" "2" -4.51992968490873
"aval" "173" "173_fs2" "3" 52.6914062492776
"aval" "173" "173_fs2" "4" 91.185988836849
"aval" "173" "173_fs2" "5" 52.3206412590561
"aval" "173" "173_fs2" "6" -38.1712934123335
"aval" "173" "173_fs2" "7" -45.354510813132
"aval" "173" "173_fs2" "8" 5.82561797353188
"aval" "173" "173_fs2" "9" -25.8069195086031
"aval" "173" "173_fs2" "10" -57.6800776958988
"aval" "173" "173_fs2" "11" -5.36099400023375
"aval" "173" "173_fs2" "12" 14.3546010582142
"aval" "173" "173_fs3" "1" -2.73470431235023
"aval" "173" "173_fs3" "2" -43.8023891675506
"aval" "173" "173_fs3" "3" -116.589394614975
"aval" "173" "173_fs3" "4" -115.484034065036
"aval" "173" "173_fs3" "5" -73.044215322427
"aval" "173" "173_fs3" "6" -3.47398570150881
"aval" "173" "173_fs3" "7" -42.2004949898264
"aval" "173" "173_fs3" "8" -67.77668402275
"aval" "173" "173_fs3" "9" -24.0245811126606
"aval" "173" "173_fs3" "10" 2.60423719390468
"aval" "173" "173_fs3" "11" 20.1664609295636
"aval" "173" "173_fs3" "12" 25.218382633113
"aval" "173" "173_fs3" "13" 28.9673369178304
"aval" "173" "173_fs3" "14" 23.8165190226841
"aval" "174" "174_fs1" "1" -9.9730537547953
"aval" "174" "174_fs1" "2" 35.2497639749036
"aval" "174" "174_fs1" "3" 78.5962889547619
"aval" "174" "174_fs1" "4" 26.4168947923575
"aval" "174" "174_fs1" "5" -35.5216397826237
"aval" "174" "174_fs1" "6" -36.6828577412689
"aval" "174" "174_fs1" "7" -21.0945278251572
"aval" "174" "174_fs1" "8" -7.98213104557306
"aval" "174" "174_fs1" "9" 4.62804967094073
"aval" "174" "174_fs1" "10" 7.46358030375794
"aval" "174" "174_fs2" "1" -1.29067628795178
"aval" "174" "174_fs2" "2" -6.56616437235886
"aval" "174" "174_fs2" "3" -77.2004619929212
"aval" "174" "174_fs2" "4" -105.956400532957
"aval" "174" "174_fs2" "5" 14.9948647688024
"aval" "174" "174_fs2" "6" 51.3035768997383
"aval" "174" "174_fs2" "7" 49.6699354223024
"aval" "174" "174_fs2" "8" 34.3642719561163
"aval" "174" "174_fs2" "9" 29.2636333394327
"aval" "174" "174_fs2" "10" 30.5986332391325
"aval" "174" "174_fs2" "11" 39.2069461769141
"aval" "174" "174_fs2" "12" 44.8817791083307
"aval" "174" "174_fs2" "13" 42.6487922247774
"aval" "174" "174_fs2" "14" 35.415333541553
"aval" "174" "174_fs2" "15" 32.9266945870761
"aval" "174" "174_fs3" "1" 6.06436250611023
"aval" "174" "174_fs3" "2" 10.3655671726136
"aval" "174" "174_fs3" "3" 83.912183692233
"aval" "174" "174_fs3" "4" 89.6976568344027
"aval" "174" "174_fs3" "5" -8.56705572289641
"aval" "174" "174_fs3" "6" 8.82185724060679
"aval" "174" "174_fs3" "7" 61.8871360784638
"aval" "174" "174_fs3" "8" 73.5305103673625
"aval" "174" "174_fs3" "9" 30.9356288825181
"aval" "174" "174_fs3" "10" 11.8607504022105
"aval" "174" "174_fs3" "11" 10.8622900049741
"aval" "174" "174_fs3" "12" 18.5381403946231
"aval" "174" "174_fs3" "13" 28.597550696636
"aval" "174" "174_fs3" "14" 33.677970766395
"aval" "174" "174_fs3" "15" 31.7791287087608
"aval" "175" "175_fs1" "1" 1.57592850086291
"aval" "175" "175_fs1" "2" 30.3823913456836
"aval" "175" "175_fs1" "3" 89.6686944735324
"aval" "175" "175_fs1" "4" 125.351193089049
"aval" "175" "175_fs1" "5" 57.0413458690223
"aval" "175" "175_fs1" "6" 37.7201010452267
"aval" "175" "175_fs1" "7" 12.7055279271615
"aval" "175" "175_fs1" "8" 15.661313611012
"aval" "175" "175_fs1" "9" 22.6503501177716
"aval" "175" "175_fs1" "10" 35.2075492882077
"aval" "175" "175_fs1" "11" 61.0257751528082
"aval" "175" "175_fs1" "12" 76.3876376412691
"aval" "175" "175_fs1" "13" 86.7031590925763
"aval" "175" "175_fs1" "14" 91.2564580968774
"aval" "175" "175_fs1" "15" 87.4636827665688
"aval" "175" "175_fs2" "1" 4.32871439098514
"aval" "175" "175_fs2" "2" 5.95940237115391
"aval" "175" "175_fs2" "3" 38.8079451739493
"aval" "175" "175_fs2" "4" 92.7160199943462
"aval" "175" "175_fs2" "5" 107.154287643056
"aval" "175" "175_fs2" "6" 18.4772813749241
"aval" "175" "175_fs2" "7" -32.9688796863788
"aval" "175" "175_fs2" "8" -57.940321470251
"aval" "175" "175_fs2" "9" -82.9454554336114
"aval" "175" "175_fs2" "10" -79.9431334792082
"aval" "175" "175_fs2" "11" -77.2344940818066
"aval" "175" "175_fs2" "12" -88.6016383956901
"aval" "175" "175_fs3" "1" 12.4806817046029
"aval" "175" "175_fs3" "2" 14.0121402611342
"aval" "175" "175_fs3" "3" 50.9142093982918
"aval" "175" "175_fs3" "4" 80.077322332569
"aval" "175" "175_fs3" "5" 92.1153779571804
"aval" "175" "175_fs3" "6" 57.2734095535813
"aval" "175" "175_fs3" "7" 25.5989408096065
"aval" "175" "175_fs3" "8" -23.2474237925719
"aval" "175" "175_fs3" "9" -40.0343483466488
"aval" "175" "175_fs3" "10" -56.7354891129967
"aval" "175" "175_fs3" "11" -73.1352323052051
"aval" "176" "176_fs1" "1" -3.04294368644938
"aval" "176" "176_fs1" "2" -23.9801849858495
"aval" "176" "176_fs1" "3" -75.4536719233326
"aval" "176" "176_fs1" "4" -90.5543321914647
"aval" "176" "176_fs1" "5" -36.8382797178103
"aval" "176" "176_fs1" "6" -20.1463904724025
"aval" "176" "176_fs1" "7" 14.2456653192374
"aval" "176" "176_fs1" "8" 10.2741130885832
"aval" "176" "176_fs1" "9" 9.9886212783469
"aval" "176" "176_fs1" "10" 6.42877728216058
"aval" "176" "176_fs1" "11" -6.14048079800904
"aval" "176" "176_fs1" "12" -5.69727597411145
"aval" "176" "176_fs2" "1" -9.01268211704198
"aval" "176" "176_fs2" "2" -21.9239498369393
"aval" "176" "176_fs2" "3" -73.771141182064
"aval" "176" "176_fs2" "4" -109.02517579303
"aval" "176" "176_fs2" "5" -99.403986399117
"aval" "176" "176_fs2" "6" -94.8696661439845
"aval" "176" "176_fs2" "7" -55.2189244477431
"aval" "176" "176_fs2" "8" -1.24539812379669
"aval" "176" "176_fs2" "9" 20.9925248302315
"aval" "176" "176_fs2" "10" 23.8469667350321
"aval" "176" "176_fs2" "11" 14.2688815240089
"aval" "176" "176_fs2" "12" 16.2987530505184
"aval" "176" "176_fs2" "13" 11.3455891130469
"aval" "176" "176_fs2" "14" 14.2846434858341
"aval" "176" "176_fs3" "1" 6.00640969371682
"aval" "176" "176_fs3" "2" 17.4183874330527
"aval" "176" "176_fs3" "3" 58.4018809846062
"aval" "176" "176_fs3" "4" 99.024835041853
"aval" "176" "176_fs3" "5" 91.7992572859688
"aval" "176" "176_fs3" "6" 40.3488367754314
"aval" "176" "176_fs3" "7" -3.0746077603215
"aval" "176" "176_fs3" "8" -38.1848525865676
"aval" "176" "176_fs3" "9" -44.5339866904982
"aval" "176" "176_fs3" "10" -40.9060202426612
"aval" "176" "176_fs3" "11" -32.5816317185271
"aval" "176" "176_fs3" "12" -25.4980045082281
"aval" "176" "176_fs3" "13" -24.6565127771077
"aval" "176" "176_fs3" "14" -13.0769443475169
"amont" "177" "177_fs1" "1" -20.5505783826332
"amont" "177" "177_fs1" "2" 4.46034536118751
"amont" "177" "177_fs1" "3" 61.4525227914427
"amont" "177" "177_fs1" "4" 32.42477768532
"amont" "177" "177_fs1" "5" -33.2590882121656
"amont" "177" "177_fs1" "6" -58.466980502668
"amont" "177" "177_fs1" "7" -62.0731669536577
"amont" "177" "177_fs1" "8" -64.9928005081546
"amont" "177" "177_fs1" "9" -64.6054667142832
"amont" "177" "177_fs1" "10" -64.2036832912054
"amont" "177" "177_fs1" "11" -62.9590421549887
"amont" "177" "177_fs1" "12" -61.5969205734948
"amont" "177" "177_fs1" "13" -54.8024681057568
"amont" "177" "177_fs2" "1" 37.6904381534863
"amont" "177" "177_fs2" "2" 25.2921138187286
"amont" "177" "177_fs2" "3" -11.9340355445745
"amont" "177" "177_fs2" "4" -56.6047100883373
"amont" "177" "177_fs2" "5" -93.4584282181517
"amont" "177" "177_fs2" "6" -105.713514703216
"amont" "177" "177_fs2" "7" -108.111109264698
"amont" "177" "177_fs2" "8" -98.5842173845097
"amont" "177" "177_fs2" "9" -74.5991913309169
"amont" "177" "177_fs2" "10" -43.4445994627402
"amont" "177" "177_fs2" "11" -20.8429435125574
"amont" "177" "177_fs2" "12" -6.29351168972264
"amont" "177" "177_fs2" "13" 3.8044949232451
"amont" "177" "177_fs3" "1" 25.5015011430505
"amont" "177" "177_fs3" "2" -20.8500702772154
"amont" "177" "177_fs3" "3" -83.0616017630095
"amont" "177" "177_fs3" "4" -83.2329057151142
"amont" "177" "177_fs3" "5" 7.18924820097331
"amont" "177" "177_fs3" "6" 36.1506437859117
"amont" "177" "177_fs3" "7" 44.3755013721215
"amont" "177" "177_fs3" "8" 29.6139523172828
"amont" "177" "177_fs3" "9" 16.4477464550131
"amont" "177" "177_fs3" "10" 6.80659733730437
"amont" "177" "177_fs3" "11" -7.17579651482828
"amont" "177" "177_fs3" "12" -0.832371454158704
"amont" "177" "177_fs4" "1" 29.0992348691964
"amont" "177" "177_fs4" "2" 23.0471623264798
"amont" "177" "177_fs4" "3" -35.6880836453248
"amont" "177" "177_fs4" "4" -89.9796063859697
"amont" "177" "177_fs4" "5" -64.1460729784324
"amont" "177" "177_fs4" "6" 1.23041946090507
"amont" "177" "177_fs4" "7" 31.7247038433568
"amont" "177" "177_fs4" "8" 46.38091533595
"amont" "177" "177_fs4" "9" 52.7239273353594
"amont" "177" "177_fs4" "10" 59.4727133261162
"amont" "177" "177_fs4" "11" 70.2983020153602
"amont" "177" "177_fs4" "12" 74.5495596512951
"amont" "178" "178_fs1" "1" -22.6648786404928
"amont" "178" "178_fs1" "2" -9.21889317157701
"amont" "178" "178_fs1" "3" 58.3669737672589
"amont" "178" "178_fs1" "4" 106.566317554141
"amont" "178" "178_fs1" "5" 36.9169205891275
"amont" "178" "178_fs1" "6" -30.7161025831254
"amont" "178" "178_fs1" "7" -34.8729214257001
"amont" "178" "178_fs1" "8" -1.49313985392166
"amont" "178" "178_fs1" "9" 36.1387577566224
"amont" "178" "178_fs1" "10" 47.1943003664344
"amont" "178" "178_fs1" "11" 29.0716634032468
"amont" "178" "178_fs1" "12" 26.9549486259747
"amont" "178" "178_fs1" "13" 68.7321042983023
"amont" "178" "178_fs1" "14" 92.8956614560768
"amont" "178" "178_fs1" "15" 54.7982469161183
"amont" "178" "178_fs1" "16" 43.4085077617804
"amont" "178" "178_fs2" "1" -6.30536755900792
"amont" "178" "178_fs2" "2" -8.83691044159801
"amont" "178" "178_fs2" "3" -62.4410019457628
"amont" "178" "178_fs2" "4" -106.593677711184
"amont" "178" "178_fs2" "5" -57.2181679221735
"amont" "178" "178_fs2" "6" 9.83330262296917
"amont" "178" "178_fs2" "7" 49.9701492723572
"amont" "178" "178_fs2" "8" 66.2518506639265
"amont" "178" "178_fs2" "9" 63.9066412980388
"amont" "178" "178_fs2" "10" 60.8235851190235
"amont" "178" "178_fs2" "11" 52.0982508844447
"amont" "178" "178_fs2" "12" 46.0177865907467
"amont" "179" "179_fs1" "1" -5.55581460327971
"amont" "179" "179_fs1" "2" 38.199897264584
"amont" "179" "179_fs1" "3" 82.4519696741232
"amont" "179" "179_fs1" "4" 87.9623752816199
"amont" "179" "179_fs1" "5" -13.7839219005779
"amont" "179" "179_fs1" "6" -43.8297967285871
"amont" "179" "179_fs1" "7" -65.244494459671
"amont" "179" "179_fs1" "8" -79.4132846371135
"amont" "179" "179_fs1" "9" -80.5924452967118
"amont" "179" "179_fs1" "10" -83.9094134091464
"amont" "179" "179_fs1" "11" -86.2165576133392
"amont" "179" "179_fs1" "12" -88.9092671389895
"amont" "179" "179_fs1" "13" -77.4317670010147
"amont" "179" "179_fs2" "1" -32.7921270142042
"amont" "179" "179_fs2" "2" -23.9765007331414
"amont" "179" "179_fs2" "3" 28.5572650337742
"amont" "179" "179_fs2" "4" 89.7811994558899
"amont" "179" "179_fs2" "5" 44.5260458153245
"amont" "179" "179_fs2" "6" 6.04773552323502
"amont" "179" "179_fs2" "7" -45.0849758572087
"amont" "179" "179_fs2" "8" -35.8361109939481
"amont" "179" "179_fs2" "9" -18.6888092807368
"amont" "179" "179_fs2" "10" 2.0550408166211
"amont" "179" "179_fs2" "11" 23.6925875996357
"amont" "179" "179_fs2" "12" 30.340961556432
"amont" "179" "179_fs3" "1" -1.97616186863303
"amont" "179" "179_fs3" "2" -1.79943742113807
"amont" "179" "179_fs3" "3" 52.2754363178509
"amont" "179" "179_fs3" "4" 102.244232819731
"amont" "179" "179_fs3" "5" 70.1051039587082
"amont" "179" "179_fs3" "6" -17.2394505507185
"amont" "179" "179_fs3" "7" -61.0116071352426
"amont" "179" "179_fs3" "8" -49.0794361300263
"amont" "179" "179_fs3" "9" -38.6272273157778
"amont" "179" "179_fs3" "10" -38.6503109039897
"amont" "179" "179_fs3" "11" -57.242704811742
"amont" "179" "179_fs3" "12" -48.160837770262
"amont" "179" "179_fs3" "13" -26.7270803115231
"amont" "180" "180_fs1" "1" 19.920850584138
"amont" "180" "180_fs1" "2" -11.6606856475572
"amont" "180" "180_fs1" "3" -90.9421040449863
"amont" "180" "180_fs1" "4" -115.11681452602
"amont" "180" "180_fs1" "5" -57.1962046048465
"amont" "180" "180_fs1" "6" 15.2780964850662
"amont" "180" "180_fs1" "7" 56.9222739620626
"amont" "180" "180_fs1" "8" 68.7110078433384
"amont" "180" "180_fs1" "9" 70.3555232112033
"amont" "180" "180_fs1" "10" 64.3163810386056
"amont" "180" "180_fs1" "11" 47.4525338801157
"amont" "180" "180_fs1" "12" 31.7201279023034
"amont" "180" "180_fs1" "13" 22.8192858545789
"amont" "180" "180_fs2" "1" -26.1280551469731
"amont" "180" "180_fs2" "2" -34.9837752025505
"amont" "180" "180_fs2" "3" -76.6689454643294
"amont" "180" "180_fs2" "4" -117.090166437346
"amont" "180" "180_fs2" "5" -89.8948227065733
"amont" "180" "180_fs2" "6" 1.9205195914183
"amont" "180" "180_fs2" "7" 35.9613769196728
"amont" "180" "180_fs2" "8" 34.2425275059782
"amont" "180" "180_fs2" "9" 13.7268657432838
"amont" "180" "180_fs2" "10" 20.512078576632
"amont" "180" "180_fs2" "11" 23.8017403740186
"amont" "180" "180_fs2" "12" 17.4227048472827
"amont" "180" "180_fs2" "13" 8.18321738717557
"aval" "181" "181_fs1" "1" -6.21403412305892
"aval" "181" "181_fs1" "2" -9.42762904249787
"aval" "181" "181_fs1" "3" -60.6113440309452
"aval" "181" "181_fs1" "4" -102.58238455203
"aval" "181" "181_fs1" "5" -85.203943318434
"aval" "181" "181_fs1" "6" -43.1319815089768
"aval" "181" "181_fs1" "7" -0.434353336632853
"aval" "181" "181_fs1" "8" -19.982006577828
"aval" "181" "181_fs1" "9" -36.9520565290757
"aval" "181" "181_fs1" "10" -20.734713729387
"amont" "183" "183_fs1" "1" -19.6580843895181
"amont" "183" "183_fs1" "2" -40.2890637621653
"amont" "183" "183_fs1" "3" -101.212349556514
"amont" "183" "183_fs1" "4" -93.3113594233849
"amont" "183" "183_fs1" "5" -19.0420197077698
"amont" "183" "183_fs1" "6" 10.1613556931927
"amont" "183" "183_fs1" "7" -13.759447166856
"amont" "183" "183_fs1" "8" -57.7024399532067
"amont" "183" "183_fs1" "9" -62.435752064416
"amont" "183" "183_fs1" "10" -46.2896493850606
"amont" "183" "183_fs1" "11" -33.0052823117046
"amont" "183" "183_fs1" "12" -27.2442452339148
"amont" "183" "183_fs1" "13" -21.8833875833708
"amont" "183" "183_fs1" "14" -31.4645331900071
"amont" "183" "183_fs1" "15" -37.1500954947379
"amont" "183" "183_fs2" "1" 18.9689807298449
"amont" "183" "183_fs2" "2" 48.1941773008636
"amont" "183" "183_fs2" "3" 86.8510814203743
"amont" "183" "183_fs2" "4" 101.704012067347
"amont" "183" "183_fs2" "5" 53.6477329939598
"amont" "183" "183_fs2" "6" 4.64243005600031
"amont" "183" "183_fs2" "7" -15.3446036758241
"amont" "183" "183_fs2" "8" -46.7281666163471
"amont" "183" "183_fs2" "9" -60.2810543796429
"amont" "183" "183_fs2" "10" -68.6119349956777
"amont" "183" "183_fs2" "11" -73.2025300540556
"amont" "183" "183_fs2" "12" -76.6392301647432
"amont" "183" "183_fs2" "13" -78.6357680694482
"amont" "184" "184_fs1" "1" 0.686482660841222
"amont" "184" "184_fs1" "2" 10.1936545003716
"amont" "184" "184_fs1" "3" 44.9443895465807
"amont" "184" "184_fs1" "4" 94.552866834347
"amont" "184" "184_fs1" "5" 99.3311792302928
"amont" "184" "184_fs1" "6" 46.5158565599531
