1,,2,,3,,4,,5,,6,,7,
24.806114257327067,0.16711933760467446,25.74405149878845,5.776437996238968,18.8765652969621,-1.3342235434694771,24.226866950440638,-11.541561688667343,32.92867740659722,-21.94301661447028,37.57760302830701,-43.82596804322122,38.48471327708984,-55.25659939996112
25.191427706352783,0.7225037044327394,26.14066119288873,6.306825865156071,18.883167957354487,-0.6761997041429595,23.927446487820646,-10.921671583860046,32.66574763462023,-21.25552964008469,37.55226781849217,-43.1914942877095,38.45308156052033,-54.55906761920417
25.576853585602976,1.2777574484142349,26.537992311258563,6.8346148389815085,18.891478981265777,-0.017227189089652484,23.63624851640668,-10.299966770696784,32.39002070734932,-20.57058411393041,37.527102834956565,-42.55765342652691,38.42314177970405,-53.861563103466125
25.962391934800053,1.8328894093956762,26.935523948621324,7.35979213478771,18.90146663905017,0.6424148372748846,23.3538103430148,-9.676355743473835,32.10221912791866,-19.888152891747154,37.50198382483933,-41.92448108533901,38.39494091902952,-53.16410938202489
26.348042793666423,2.3879084272234934,27.332735199700494,7.882344969646994,18.91309920106204,1.3024472105349787,23.07905927331126,-9.050748659993161,31.80306539946247,-19.208208829274582,37.47678653527947,-41.29201288981139,38.36852596288509,-52.46672998415835
26.733806201924494,2.9428233417442584,27.7291051592195,8.402260560631731,18.926344937655642,1.9625907662750421,22.79932081114464,-8.423112092708152,31.49328202511515,-18.530724782252378,37.45138671341613,-40.660284465609635,38.34394389565932,-51.769448439144384
27.119686764952974,3.497642992804458,28.124112921901656,8.919526124814269,18.94117211918524,2.6225663400794303,22.512515103926603,-7.793481451933104,31.173591508010873,-17.855673606420225,37.42566010638842,-40.02933143839928,38.321241701740576,-51.072288276260934
27.505862766224368,4.052376220250551,28.5172375824705,9.434128879266979,18.957549016005203,3.2820947675325556,22.219558552533215,-7.161896327022873,30.844716351283864,-17.18302815751781,37.39948246133537,-39.39918943384592,38.30046636551731,-50.37527302478583
27.892417779502296,4.60703186392908,28.907958235649403,9.946056041062235,18.975443898469678,3.9408968842188017,21.92136755784054,-6.528396307332343,30.507379058068466,-16.512761291284818,37.37272952539615,-38.769894077615135,38.28166487137793,-49.67842621399697
28.279340489465994,5.161618763686505,29.295753976161848,10.455294827272354,18.994825036933094,4.598693525722496,21.61885852072453,-5.89302098221637,30.162302131498905,-15.844845863460904,37.34527704570979,-38.14148099537246,38.26488420371095,-48.98177137317228
28.66661958079459,5.716145759369397,29.680103898731147,10.961832454969766,19.015660701749653,5.255205527628078,21.312947842061362,-5.25580994102981,29.810208074709465,-15.179254729785754,37.317000769415415,-37.51398581278349,38.250171346904835,-48.28533203158966
29.054243738167145,6.270621690824186,30.065361939050092,11.465673680904416,19.03791916327367,5.910153725519905,21.004551922727046,-4.616802773127517,29.451819390834316,-14.515960745999081,37.28777644365209,-36.887444155513805,38.237573285347935,-47.58913171852694
29.442201646262845,6.825055397897387,30.45644811592132,11.966897458574067,19.061568691859463,6.563258954982388,20.69458716359759,-3.976039067864349,29.0878585830078,-13.854936767840513,37.25747981555895,-36.26189164922894,38.227137003428766,-46.893193963262036
