1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,,16,,17,,18,,19,,20,
96.3744250070751,-30.21656218282567,91.79346498463252,-24.71031917168642,75.60598543119175,-22.938431967894815,60.55939168011895,-20.410054098202238,47.72043034675016,-26.497482672171543,39.8271904793761,-30.61923414246388,35.154851552455966,-39.013825431243276,33.47217294520544,-44.37311372705801,33.62740882913192,-49.235189888248385,34.84266469258603,-52.80468483768914,36.079486500716314,-55.7175761934638,38.55128473550093,-58.318226127673256,40.22574660158227,-60.45225740624778,42.73890456794294,-60.526500415700525,44.393440031859996,-61.73054151762727,47.69819020829584,-64.51893519561156,50.05327319691554,-65.44298577661107,51.27284016753475,-66.06324318581295,52.81330523952613,-67.12933038463342,55.76583496986598,-67.27178029352308
96.27861606119922,-29.327449515237788,92.00352889283414,-23.8799654772252,76.24690836845144,-22.377107889065087,61.28388069264787,-19.943684745397377,48.343672952346196,-25.787938347379793,40.2274558186117,-29.804613383069068,35.280462798526116,-38.152418749886124,33.476585018438755,-43.488447862240946,33.53173577514548,-48.39136546895213,34.55684805051476,-52.007960934747985,35.68536648093226,-54.97862464919052,38.09308513807184,-57.591898392766154,39.734303702528564,-59.70546172346138,42.222282096472156,-59.84618026924477,43.85196932751052,-61.05846227515235,47.14654988238357,-63.81685200672126,49.522323984853074,-64.77031414614441,50.70483506931947,-65.39720178452774,52.25489694693789,-66.43736144841074,55.21005195816514,-66.59138494390874
96.18178170457946,-28.438194908703338,92.1927793657382,-23.047013162511007,76.88268713294661,-21.812473452486472,62.009537057079285,-19.484164013701502,48.96965257817101,-25.081219931720454,40.64285510150006,-28.995680492448912,35.417722728179115,-37.29244857194078,33.48529058005755,-42.60383408833661,33.440306262017714,-47.54722556492379,34.276577697089635,-51.209913125597325,35.27045863096566,-54.23877833553723,37.632168153804855,-56.864330897956165,39.24488244834072,-58.957766000125105,41.70571995948478,-59.16713773329246,43.309878158356526,-60.38911251003145,46.59216948136435,-63.11593591452464,48.985330334108426,-64.10186069767633,50.134974859935255,-64.73313176783307,51.69557776347801,-65.7455517029066,54.65036727497528,-65.9135945935891
96.08393888088193,-27.54882202773865,92.36039438985955,-22.21156131398601,77.51326530637635,-21.244374682246757,62.736358342229266,-19.031037399328966,49.59793443070714,-24.377675791110164,41.07218825628905,-28.1925888677294,35.566354898490886,-36.43414756787803,33.498213126875555,-41.71957890264537,33.35321328811341,-46.702768159669915,34.00125883997572,-50.41047026106554,34.837440164702514,-53.497824289585026,37.16919476177543,-56.13542110168402,38.75749089066824,-58.20912370279575,41.189218047113684,-58.4891903330215,42.767170503107536,-59.72227821376214,46.03518135765228,-62.416239336082185,48.437736359855364,-63.437475377211626,49.5632551321782,-64.07099325310412,51.1353541409145,-65.05413137746547,54.08687805512909,-65.23843813727342
95.98510453377293,-26.659354536860178,92.50555195171256,-21.37370901809254,78.13858647043998,-20.672657602433844,63.46434211691411,-18.583850398493894,50.22783374909267,-23.677654291465785,41.51425521122661,-27.39549190603674,35.726082866537126,-35.57774840816859,33.51527615570649,-40.835988802467455,33.27054985179723,-45.85799123669716,33.71968548987911,-49.60956119198113,34.38911553536445,-52.75554954841505,36.704825941058914,-55.40506646239038,38.27213708116045,-57.45948829803007,40.67277624949185,-57.812155593609816,42.223850340473234,-59.057745377841684,45.4757178636612,-61.717814688454325,47.879850035265804,-62.77700813075529,48.98967147884446,-63.41074635771599,50.574232531015525,-64.36333070143189,53.51968143345937,-64.56594446967085
95.88529560691887,-25.769816100584308,92.62743003781196,-20.533555361272818,78.75859420683645,-20.09716823713552,64.19348594994966,-18.14214850741058,50.85960126247778,-22.981503798704182,41.96785589456067,-26.60454300449703,35.89663018939365,-34.72348376328313,33.53640316336407,-39.953370285103176,33.189625673657076,-45.01289277951213,33.429168594606665,-48.80711476917253,33.92828919617307,-52.01174114910833,36.23972267073077,-54.67316443851604,37.78882907146692,-56.70881325238486,40.15639445675214,-57.13585104023525,41.67992164916325,-58.39529999376765,44.913911351805154,-61.02071438870149,47.312292565878124,-62.12030890431214,48.41421949273018,-62.752351199043744,50.01221938554903,-63.67337990415035,52.9488745447988,-63.89614248549054
95.78452904398574,-24.880230383427488,92.72520663467213,-19.691199429969174,79.37323209726509,-19.51775261043963,64.92378741015222,-17.705477222293325,51.4935137245069,-22.289572678742047,42.431790234539164,-25.81989556023632,36.07772042413626,-33.87158630369248,33.56151764666191,-39.07202984785272,33.1077089848273,-44.167470771621424,33.131384509291934,-48.00305984346812,33.457765600349944,-51.266186128745915,35.774545929866406,-53.939612488501666,37.30757491323698,-55.95705203241681,39.640072559027544,-56.46009419807581,41.13538840788709,-57.734728053037486,44.34989417449805,-60.32499085388423,46.735685157230535,-61.4672276438871,47.83689476663153,-62.09576789446254,49.450160877047836,-62.98450921496533,52.37455452398018,-63.229061079441806
95.68282178864007,-23.99062104990611,92.7980597288078,-18.846740310623773,79.98244372342498,-18.934256746434073,65.65524406633773,-17.27338203935625,52.12984788882437,-21.602209297496245,42.904858159410026,-25.04170297038064,36.26907712784066,-33.02228869986732,33.59054310241379,-38.19227398801644,33.02522649044403,-43.32172319653165,32.8280095890683,-47.19732526569635,32.98034920111667,-50.518671524409,35.309956697541224,-53.204308070788045,36.82838265812012,-55.20415810468279,39.12381044645093,-55.78470259230937,40.590254595354395,-57.07581554714858,43.783798684153794,-59.630696501062914,46.150649014861244,-60.81761429548504,47.2576928933446,-61.440956561347434,48.88899670498091,-62.29694886322136,51.79681850583626,-62.56472914623373
95.58019078454794,-23.101011764536622,92.84516730673346,-18.00027708967889,80.59245426681554,-18.346526669206696,66.38785348732227,-16.845408454813708,52.76888050907462,-20.91976202088358,43.38585959742113,-24.270118632056267,36.470423857582716,-32.17582362227836,33.62340302743337,-37.314409202894524,32.94260642421426,-42.47564803774941,32.52072018906921,-46.38983988668571,32.498844451694936,-49.76898437317851,34.846615952830575,-52.46714864381585,36.35125351013875,-54.45008493573948,38.60760800915523,-55.10949374811378,40.04452419027484,-56.41834846759838,43.21575723318648,-58.93788374729803,45.55780534430852,-60.17131880511084,46.676545063167225,-60.78787731707348,48.32846436176874,-61.61092907826293,51.21576362519977,-61.90317558057552
95.47665297537577,-22.211426191835415,92.87799658663965,-17.151908853576856,81.21746867391352,-17.754408402845343,67.12161324192215,-16.421101964879824,53.41088833890211,-20.242579214820807,43.873594476820415,-23.505295942389125,36.681484170438125,-31.332423741396383,33.66002091853437,-36.43874198978733,32.86027701984523,-41.62924327878136,32.21119266442821,-45.58053255726452,32.01605580530622,-49.01691171213565,34.38518467480998,-51.728031666025856,35.87409408201836,-53.694785992143636,38.09143035289026,-54.434285190667026,39.49820117135795,-55.762112805884385,42.64590217400996,-58.24660500965007,44.95777535111068,-59.52819111876943,46.09140732246169,-60.1364902790159,47.76829613283377,-60.92668008943451,50.63148701690346,-61.24442927717638
95.37222530478977,-21.321887996318935,92.90991030559638,-16.301734688759893,81.85620663491949,-17.157747971437857,67.8565208989533,-16.000008065768952,54.05614813195115,-19.571009245224786,44.36686272585581,-22.74738829850537,36.901981623482754,-30.492321727692058,33.70032027253052,-35.56557884599499,32.77866651104398,-40.782506903134106,31.901103370278634,-44.76933212826128,31.53478771517223,-48.26224057836146,33.92632384255478,-50.98685459585869,35.395495094138994,-52.93821474045211,37.57040913437146,-53.75889444514695,38.9512895173134,-55.10689455350399,42.07436585903821,-57.55691270517946,44.351180240806,-58.88808118246561,45.501494474674644,-59.48675556454975,47.20822430359817,-60.24443212608065,50.04408581578008,-60.58851913074557
